id,code,name,tax_category
eco_new_acti_325009,325009,"FABRICACIÓN DE INSTRUMENTOS Y MATERIALES MÉDICOS, OFTALMOLÓGICOS Y ODONTOLÓGICOS N.C.P.",1
eco_new_acti_329000,329000,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.,1
eco_new_acti_331100,331100,REPARACIÓN DE PRODUCTOS ELABORADOS DE METAL,1
eco_new_acti_331201,331201,REPARACIÓN DE MAQUINARIA AGROPECUARIA Y FORESTAL,1
eco_new_acti_331202,331202,"REPARACIÓN DE MAQUINARIA METALÚRGICA, PARA LA MINERÍA, EXTRACCIÓN DE PETRÓLEO Y PARA LA CONSTRUCCIÓN",1
eco_new_acti_331203,331203,"REPARACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO",1
eco_new_acti_331204,331204,"REPARACIÓN DE MAQUINARIA PARA PRODUCIR TEXTILES, PRENDAS DE VESTIR, ARTÍCULOS DE CUERO Y CALZADO",1
eco_new_acti_331209,331209,REPARACIÓN DE OTRO TIPO DE MAQUINARIA Y EQUIPOS INDUSTRIALES N.C.P.,1
eco_new_acti_331301,331301,"REPARACIÓN DE EQUIPO DE MEDICIÓN, PRUEBA, NAVEGACIÓN Y CONTROL",1
eco_new_acti_331309,331309,REPARACIÓN DE OTROS EQUIPOS ELECTRÓNICOS Y ÓPTICOS N.C.P.,1
eco_new_acti_331400,331400,REPARACIÓN DE EQUIPO ELÉCTRICO (EXCEPTO REPARACIÓN DE EQUIPO Y ENSERES DOMÉSTICOS),1
eco_new_acti_331501,331501,"REPARACIÓN DE BUQUES, EMBARCACIONES MENORES Y ESTRUCTURAS FLOTANTES",1
eco_new_acti_331502,331502,REPARACIÓN DE AERONAVES Y NAVES ESPACIALES,1
eco_new_acti_331509,331509,"REPARACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P., EXCEPTO VEHÍCULOS AUTOMOTORES",1
eco_new_acti_331900,331900,REPARACIÓN DE OTROS TIPOS DE EQUIPO,1
eco_new_acti_332000,332000,INSTALACIÓN DE MAQUINARIA Y EQUIPOS INDUSTRIALES,1
eco_new_acti_351011,351011,GENERACIÓN DE ENERGÍA ELÉCTRICA EN CENTRALES HIDROELÉCTRICAS,1
eco_new_acti_351012,351012,GENERACIÓN DE ENERGÍA ELÉCTRICA EN CENTRALES TERMOELÉCTRICAS,1
eco_new_acti_351019,351019,GENERACIÓN DE ENERGÍA ELÉCTRICA EN OTRAS CENTRALES N.C.P.,1
eco_new_acti_351020,351020,TRANSMISIÓN DE ENERGÍA ELÉCTRICA,1
eco_new_acti_351030,351030,DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA,1
eco_new_acti_352010,352010,REGASIFICACIÓN DE GAS NATURAL LICUADO (GNL),1
eco_new_acti_352020,352020,"FABRICACIÓN DE GAS; DISTRIBUCIÓN DE COMBUSTIBLES GASEOSOS POR TUBERÍA, EXCEPTO REGASIFICACIÓN DE GNL",1
eco_new_acti_353001,353001,SUMINISTRO DE VAPOR Y DE AIRE ACONDICIONADO,1
eco_new_acti_353002,353002,ELABORACIÓN DE HIELO (EXCEPTO FABRICACIÓN DE HIELO SECO),1
eco_new_acti_360000,360000,"CAPTACIÓN, TRATAMIENTO Y DISTRIBUCIÓN DE AGUA",1
eco_new_acti_370000,370000,EVACUACIÓN Y TRATAMIENTO DE AGUAS SERVIDAS,1
eco_new_acti_381100,381100,RECOGIDA DE DESECHOS NO PELIGROSOS,1
eco_new_acti_381200,381200,RECOGIDA DE DESECHOS PELIGROSOS,1
eco_new_acti_382100,382100,TRATAMIENTO Y ELIMINACIÓN DE DESECHOS NO PELIGROSOS,1
eco_new_acti_382200,382200,TRATAMIENTO Y ELIMINACIÓN DE DESECHOS PELIGROSOS,1
eco_new_acti_383001,383001,RECUPERACIÓN Y RECICLAMIENTO DE DESPERDICIOS Y DESECHOS METÁLICOS,1
eco_new_acti_383002,383002,RECUPERACIÓN Y RECICLAMIENTO DE PAPEL,1
eco_new_acti_383003,383003,RECUPERACIÓN Y RECICLAMIENTO DE VIDRIO,1
eco_new_acti_383009,383009,RECUPERACIÓN Y RECICLAMIENTO DE OTROS DESPERDICIOS Y DESECHOS N.C.P.,1
eco_new_acti_390000,390000,ACTIVIDADES DE DESCONTAMINACIÓN Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS,1
eco_new_acti_410010,410010,CONSTRUCCIÓN DE EDIFICIOS PARA USO RESIDENCIAL,1
eco_new_acti_410020,410020,CONSTRUCCIÓN DE EDIFICIOS PARA USO NO RESIDENCIAL,1
eco_new_acti_421000,421000,CONSTRUCCIÓN DE CARRETERAS Y LÍNEAS DE FERROCARRIL,1
eco_new_acti_422000,422000,CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO,1
eco_new_acti_429000,429000,CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,1
eco_new_acti_431100,431100,DEMOLICIÓN,1
eco_new_acti_431200,431200,PREPARACIÓN DEL TERRENO,1
eco_new_acti_432100,432100,INSTALACIONES ELÉCTRICAS,1
eco_new_acti_432200,432200,"INSTALACIONES DE GASFITERÍA, CALEFACCIÓN Y AIRE ACONDICIONADO",1
eco_new_acti_432900,432900,OTRAS INSTALACIONES PARA OBRAS DE CONSTRUCCIÓN,1
eco_new_acti_433000,433000,TERMINACIÓN Y ACABADO DE EDIFICIOS,1
eco_new_acti_439000,439000,OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,1
eco_new_acti_451001,451001,VENTA AL POR MAYOR DE VEHÍCULOS AUTOMOTORES,1
eco_new_acti_451002,451002,VENTA AL POR MENOR DE VEHÍCULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE COMPRAVENTA),1
eco_new_acti_452001,452001,SERVICIO DE LAVADO DE VEHÍCULOS AUTOMOTORES,1
eco_new_acti_452002,452002,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES,1
eco_new_acti_453000,453000,"VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES",1
eco_new_acti_454001,454001,VENTA DE MOTOCICLETAS,1
eco_new_acti_454002,454002,"VENTA DE PARTES, PIEZAS Y ACCESORIOS DE MOTOCICLETAS",1
eco_new_acti_454003,454003,MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS,1
eco_new_acti_461001,461001,CORRETAJE AL POR MAYOR DE PRODUCTOS AGRÍCOLAS,1
eco_new_acti_461002,461002,CORRETAJE AL POR MAYOR DE GANADO,1
eco_new_acti_461009,461009,OTROS TIPOS DE CORRETAJES O REMATES AL POR MAYOR N.C.P.,1
eco_new_acti_462010,462010,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRÍCOLAS,1
eco_new_acti_462020,462020,VENTA AL POR MAYOR DE ANIMALES VIVOS,1
eco_new_acti_462090,462090,VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS N.C.P.,1
eco_new_acti_463011,463011,VENTA AL POR MAYOR DE FRUTAS Y VERDURAS,1
eco_new_acti_463012,463012,VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS,1
eco_new_acti_463013,463013,"VENTA AL POR MAYOR DE PRODUCTOS DEL MAR (PESCADOS, MARISCOS Y ALGAS)",1
eco_new_acti_463014,463014,VENTA AL POR MAYOR DE PRODUCTOS DE CONFITERÍA,1
eco_new_acti_463019,463019,"VENTA AL POR MAYOR DE HUEVOS, LÁCTEOS, ABARROTES Y DE OTROS ALIMENTOS N.C.P.",1
eco_new_acti_463020,463020,VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS Y NO ALCOHÓLICAS,1
eco_new_acti_463030,463030,VENTA AL POR MAYOR DE TABACO,1
eco_new_acti_464100,464100,"VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO",1
eco_new_acti_464901,464901,"VENTA AL POR MAYOR DE MUEBLES, EXCEPTO MUEBLES DE OFICINA",1
eco_new_acti_464902,464902,VENTA AL POR MAYOR DE ARTÍCULOS ELÉCTRICOS Y ELECTRÓNICOS PARA EL HOGAR,1
eco_new_acti_464903,464903,"VENTA AL POR MAYOR DE ARTÍCULOS DE PERFUMERÍA, DE TOCADOR Y COSMÉTICOS",1
eco_new_acti_464904,464904,VENTA AL POR MAYOR DE ARTÍCULOS DE PAPELERÍA Y ESCRITORIO,1
eco_new_acti_464905,464905,VENTA AL POR MAYOR DE LIBROS,1
eco_new_acti_464906,464906,VENTA AL POR MAYOR DE DIARIOS Y REVISTAS,1
eco_new_acti_464907,464907,VENTA AL POR MAYOR DE PRODUCTOS FARMACÉUTICOS Y MEDICINALES,1
eco_new_acti_464908,464908,VENTA AL POR MAYOR DE INSTRUMENTOS CIENTÍFICOS Y QUIRÚRGICOS,1
eco_new_acti_464909,464909,VENTA AL POR MAYOR DE OTROS ENSERES DOMÉSTICOS N.C.P.,1
eco_new_acti_465100,465100,"VENTA AL POR MAYOR DE COMPUTADORES, EQUIPO PERIFÉRICO Y PROGRAMAS INFORMÁTICOS",1
eco_new_acti_465200,465200,"VENTA AL POR MAYOR DE EQUIPO, PARTES Y PIEZAS ELECTRÓNICOS Y DE TELECOMUNICACIONES",1
eco_new_acti_465300,465300,"VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES AGROPECUARIOS",1
eco_new_acti_465901,465901,"VENTA AL POR MAYOR DE MAQUINARIA METALÚRGICA, PARA LA MINERÍA, EXTRACCIÓN DE PETRÓLEO Y CONSTRUCCIÓN",1
eco_new_acti_465902,465902,"VENTA AL POR MAYOR DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO",1
eco_new_acti_465903,465903,"VENTA AL POR MAYOR DE MAQUINARIA PARA LA INDUSTRIA TEXTIL, DEL CUERO Y DEL CALZADO",1
eco_new_acti_465904,465904,VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO DE OFICINA; VENTA AL POR MAYOR DE MUEBLES DE OFICINA,1
eco_new_acti_465905,465905,"VENTA AL POR MAYOR DE EQUIPO DE TRANSPORTE(EXCEPTO VEHÍCULOS AUTOMOTORES, MOTOCICLETAS Y BICICLETAS)",1
eco_new_acti_465909,465909,VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.,1
eco_new_acti_466100,466100,"VENTA AL POR MAYOR DE COMBUSTIBLES SÓLIDOS, LÍQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS",1
eco_new_acti_466200,466200,VENTA AL POR MAYOR DE METALES Y MINERALES METALÍFEROS,1
eco_new_acti_466301,466301,VENTA AL POR MAYOR DE MADERA EN BRUTO Y PRODUCTOS PRIMARIOS DE LA ELABORACIÓN DE MADERA,1
eco_new_acti_466302,466302,"VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA, GASFITERÍA Y CALEFACCIÓN",1
eco_new_acti_466901,466901,VENTA AL POR MAYOR DE PRODUCTOS QUÍMICOS,1
eco_new_acti_466902,466902,VENTA AL POR MAYOR DE DESECHOS METÁLICOS (CHATARRA),1
eco_new_acti_466909,466909,"VENTA AL POR MAYOR DE DESPERDICIOS, DESECHOS Y OTROS PRODUCTOS N.C.P.",1
eco_new_acti_469000,469000,VENTA AL POR MAYOR NO ESPECIALIZADA,1
eco_new_acti_471100,471100,"VENTA AL POR MENOR EN COMERCIOS DE ALIMENTOS, BEBIDAS O TABACO (SUPERMERCADOS E HIPERMERCADOS)",1
eco_new_acti_471910,471910,VENTA AL POR MENOR EN COMERCIOS DE VESTUARIO Y PRODUCTOS PARA EL HOGAR (GRANDES TIENDAS),1
eco_new_acti_471990,471990,OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS N.C.P.,1
eco_new_acti_472101,472101,VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPECIALIZADOS (ALMACENES PEQUEÑOS Y MINIMARKET),1
eco_new_acti_472102,472102,VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE CARNE Y PRODUCTOS CÁRNICOS,1
eco_new_acti_472103,472103,VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE FRUTAS Y VERDURAS (VERDULERÍAS),1
eco_new_acti_472104,472104,"VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE PESCADO, MARISCOS Y PRODUCTOS CONEXOS",1
eco_new_acti_472105,472105,VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE PRODUCTOS DE PANADERÍA Y PASTELERÍA,1
eco_new_acti_472109,472109,"VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE HUEVOS, CONFITES Y PRODUCTOS ALIMENTICIOS N.C.P.",1
eco_new_acti_472200,472200,VENTA AL POR MENOR DE BEBIDAS ALCOHÓLICAS Y NO ALCOHÓLICAS EN COMERCIOS ESPECIALIZADOS (BOTILLERÍAS),1
eco_new_acti_472300,472300,VENTA AL POR MENOR DE TABACO Y PRODUCTOS DE TABACO EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_473000,473000,VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHÍCULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_474100,474100,"VENTA AL POR MENOR DE COMPUTADORES, EQUIPO PERIFÉRICO, PROGRAMAS INFORMÁTICOS Y EQUIPO DE TELECOM.",1
eco_new_acti_474200,474200,VENTA AL POR MENOR DE EQUIPO DE SONIDO Y DE VIDEO EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_475100,475100,"VENTA AL POR MENOR DE TELAS, LANAS, HILOS Y SIMILARES EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_475201,475201,VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA Y MATERIALES DE CONSTRUCCIÓN,1
eco_new_acti_475202,475202,"VENTA AL POR MENOR DE PINTURAS, BARNICES Y LACAS EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_475203,475203,VENTA AL POR MENOR DE PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_475300,475300,"VENTA AL POR MENOR DE TAPICES, ALFOMBRAS Y CUBRIMIENTOS PARA PAREDES Y PISOS",1
eco_new_acti_475901,475901,VENTA AL POR MENOR DE MUEBLES Y COLCHONES EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_475902,475902,VENTA AL POR MENOR DE INSTRUMENTOS MUSICALES EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_475909,475909,"VENTA AL POR MENOR DE APARATOS ELÉCTRICOS, TEXTILES PARA EL HOGAR Y OTROS ENSERES DOMÉSTICOS N.C.P.",1
eco_new_acti_476101,476101,VENTA AL POR MENOR DE LIBROS EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_476102,476102,VENTA AL POR MENOR DE DIARIOS Y REVISTAS EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_476103,476103,VENTA AL POR MENOR DE ARTÍCULOS DE PAPELERÍA Y ESCRITORIO EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_476200,476200,VENTA AL POR MENOR DE GRABACIONES DE MÚSICA Y DE VIDEO EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_476301,476301,VENTA AL POR MENOR DE ARTÍCULOS DE CAZA Y PESCA EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_476302,476302,VENTA AL POR MENOR DE BICICLETAS Y SUS REPUESTOS EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_476309,476309,VENTA AL POR MENOR DE OTROS ARTÍCULOS Y EQUIPOS DE DEPORTE N.C.P.,1
eco_new_acti_476400,476400,VENTA AL POR MENOR DE JUEGOS Y JUGUETES EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477101,477101,VENTA AL POR MENOR DE CALZADO EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477102,477102,VENTA AL POR MENOR DE PRENDAS Y ACCESORIOS DE VESTIR EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477103,477103,"VENTA AL POR MENOR DE CARTERAS, MALETAS Y OTROS ACCESORIOS DE VIAJE EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_477201,477201,VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y MEDICINALES EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477202,477202,VENTA AL POR MENOR DE ARTÍCULOS ORTOPÉDICOS EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477203,477203,"VENTA AL POR MENOR DE ARTÍCULOS DE PERFUMERÍA, DE TOCADOR Y COSMÉTICOS EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_477310,477310,VENTA AL POR MENOR DE GAS LICUADO EN BOMBONAS (CILINDROS) EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477391,477391,VENTA AL POR MENOR DE ALIMENTO Y ACCESORIOS PARA MASCOTAS EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477392,477392,VENTA AL POR MENOR DE ARMAS Y MUNICIONES EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477393,477393,VENTA AL POR MENOR DE ARTÍCULOS ÓPTICOS EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477394,477394,"VENTA AL POR MENOR DE ARTÍCULOS DE JOYERÍA, BISUTERÍA Y RELOJERÍA EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_477395,477395,"VENTA AL POR MENOR DE CARBÓN, LEÑA Y OTROS COMBUSTIBLES DE USO DOMÉSTICO EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_477396,477396,"VENTA AL POR MENOR DE RECUERDOS, ARTESANÍAS Y ARTÍCULOS RELIGIOSOS EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_477397,477397,"VENTA AL POR MENOR DE FLORES, PLANTAS, ARBOLES, SEMILLAS Y ABONOS EN COMERCIOS ESPECIALIZADOS",1
eco_new_acti_477398,477398,VENTA AL POR MENOR DE MASCOTAS EN COMERCIOS ESPECIALIZADOS,1
eco_new_acti_477399,477399,VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS N.C.P.,1
eco_new_acti_477401,477401,VENTA AL POR MENOR DE ANTIGÜEDADES EN COMERCIOS,1
eco_new_acti_477402,477402,VENTA AL POR MENOR DE ROPA USADA EN COMERCIOS,1
eco_new_acti_477409,477409,VENTA AL POR MENOR DE OTROS ARTÍCULOS DE SEGUNDA MANO EN COMERCIOS N.C.P.,1
eco_new_acti_478100,478100,"VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN PUESTOS DE VENTA Y MERCADOS (INCLUYE FERIAS)",1
eco_new_acti_478200,478200,"VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO EN PUESTOS DE VENTA Y MERCADOS",1
eco_new_acti_478900,478900,VENTA AL POR MENOR DE OTROS PRODUCTOS EN PUESTOS DE VENTA Y MERCADOS (INCLUYE FERIAS),1
eco_new_acti_479100,479100,"VENTA AL POR MENOR POR CORREO, POR INTERNET Y VÍA TELEFÓNICA",1
eco_new_acti_479901,479901,VENTA AL POR MENOR REALIZADA POR INDEPENDIENTES EN LA LOCOMOCIÓN COLECTIVA (LEY 20.388),1
eco_new_acti_479902,479902,VENTA AL POR MENOR MEDIANTE MAQUINAS EXPENDEDORAS,1
eco_new_acti_479903,479903,VENTA AL POR MENOR POR COMISIONISTAS (NO DEPENDIENTES DE COMERCIOS),1
eco_new_acti_479909,479909,"OTRAS ACTIVIDADES DE VENTA POR MENOR NO REALIZADAS EN COMERCIOS, PUESTOS DE VENTA O MERCADOS N.C.P.",1
eco_new_acti_491100,491100,TRANSPORTE INTERURBANO DE PASAJEROS POR FERROCARRIL,1
eco_new_acti_491200,491200,TRANSPORTE DE CARGA POR FERROCARRIL,1
eco_new_acti_492110,492110,TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS VÍA METRO Y METROTREN,1
eco_new_acti_492120,492120,TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS VÍA LOCOMOCIÓN COLECTIVA,1
eco_new_acti_492130,492130,TRANSPORTE DE PASAJEROS VÍA TAXI COLECTIVO,1
eco_new_acti_492190,492190,OTRAS ACTIVIDADES DE TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS POR VÍA TERRESTRE N.C.P.,1
eco_new_acti_492210,492210,SERVICIOS DE TRANSPORTE DE ESCOLARES,1
eco_new_acti_492220,492220,SERVICIOS DE TRANSPORTE DE TRABAJADORES,1
eco_new_acti_492230,492230,SERVICIOS DE TRANSPORTE DE PASAJEROS EN TAXIS LIBRES Y RADIOTAXIS,1
eco_new_acti_492240,492240,SERVICIOS DE TRANSPORTE A TURISTAS,1
eco_new_acti_492250,492250,TRANSPORTE DE PASAJEROS EN BUSES INTERURBANOS,1
eco_new_acti_492290,492290,OTRAS ACTIVIDADES DE TRANSPORTE DE PASAJEROS POR VÍA TERRESTRE N.C.P.,1
eco_new_acti_492300,492300,TRANSPORTE DE CARGA POR CARRETERA,1
eco_new_acti_493010,493010,TRANSPORTE POR OLEODUCTOS,1
eco_new_acti_493020,493020,TRANSPORTE POR GASODUCTOS,1
eco_new_acti_493090,493090,OTRAS ACTIVIDADES DE TRANSPORTE POR TUBERÍAS N.C.P.,1
eco_new_acti_501100,501100,TRANSPORTE DE PASAJEROS MARÍTIMO Y DE CABOTAJE,1
eco_new_acti_501200,501200,TRANSPORTE DE CARGA MARÍTIMO Y DE CABOTAJE,1
eco_new_acti_502100,502100,TRANSPORTE DE PASAJEROS POR VÍAS DE NAVEGACIÓN INTERIORES,1
eco_new_acti_502200,502200,TRANSPORTE DE CARGA POR VÍAS DE NAVEGACIÓN INTERIORES,1
eco_new_acti_511000,511000,TRANSPORTE DE PASAJEROS POR VÍA AÉREA,1
eco_new_acti_512000,512000,TRANSPORTE DE CARGA POR VÍA AÉREA,1
eco_new_acti_521001,521001,EXPLOTACIÓN DE FRIGORÍFICOS PARA ALMACENAMIENTO Y DEPÓSITO,1
eco_new_acti_521009,521009,OTROS SERVICIOS DE ALMACENAMIENTO Y DEPÓSITO N.C.P.,1
eco_new_acti_522110,522110,EXPLOTACIÓN DE TERMINALES TERRESTRES DE PASAJEROS,1
eco_new_acti_522120,522120,EXPLOTACIÓN DE ESTACIONAMIENTOS DE VEHÍCULOS AUTOMOTORES Y PARQUÍMETROS,1
eco_new_acti_522130,522130,SERVICIOS PRESTADOS POR CONCESIONARIOS DE CARRETERAS,1
eco_new_acti_522190,522190,ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE TERRESTRE N.C.P.,1
eco_new_acti_522200,522200,ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE ACUÁTICO,1
eco_new_acti_522300,522300,ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE AÉREO,1
eco_new_acti_522400,522400,MANIPULACIÓN DE LA CARGA,1
eco_new_acti_522910,522910,AGENCIAS DE ADUANAS,1
eco_new_acti_522920,522920,AGENCIAS DE NAVES,1
eco_new_acti_522990,522990,OTRAS ACTIVIDADES DE APOYO AL TRANSPORTE N.C.P.,1
eco_new_acti_531000,531000,ACTIVIDADES POSTALES,1
eco_new_acti_532000,532000,ACTIVIDADES DE MENSAJERÍA,1
eco_new_acti_551001,551001,ACTIVIDADES DE HOTELES,1
eco_new_acti_551002,551002,ACTIVIDADES DE MOTELES,1
eco_new_acti_551003,551003,ACTIVIDADES DE RESIDENCIALES PARA TURISTAS,1
eco_new_acti_551009,551009,OTRAS ACTIVIDADES DE ALOJAMIENTO PARA TURISTAS N.C.P.,1
eco_new_acti_552000,552000,ACTIVIDADES DE CAMPING Y DE PARQUES PARA CASAS RODANTES,1
eco_new_acti_559001,559001,ACTIVIDADES DE RESIDENCIALES PARA ESTUDIANTES Y TRABAJADORES,1
eco_new_acti_559009,559009,OTRAS ACTIVIDADES DE ALOJAMIENTO N.C.P.,1
eco_new_acti_561000,561000,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1
eco_new_acti_562100,562100,SUMINISTRO DE COMIDAS POR ENCARGO (SERVICIOS DE BANQUETERÍA),1
eco_new_acti_562900,562900,SUMINISTRO INDUSTRIAL DE COMIDAS POR ENCARGO; CONCESIÓN DE SERVICIOS DE ALIMENTACIÓN,1
eco_new_acti_563001,563001,"ACTIVIDADES DE DISCOTECAS Y CABARET (NIGHT CLUB), CON PREDOMINIO DEL SERVICIO DE BEBIDAS",1
eco_new_acti_563009,563009,OTRAS ACTIVIDADES DE SERVICIO DE BEBIDAS N.C.P.,1
eco_new_acti_581100,581100,EDICIÓN DE LIBROS,1
eco_new_acti_581200,581200,EDICIÓN DE DIRECTORIOS Y LISTAS DE CORREO,1
eco_new_acti_581300,581300,"EDICIÓN DE DIARIOS, REVISTAS Y OTRAS PUBLICACIONES PERIÓDICAS",1
eco_new_acti_581900,581900,OTRAS ACTIVIDADES DE EDICIÓN,1
eco_new_acti_582000,582000,EDICIÓN DE PROGRAMAS INFORMÁTICOS,1
eco_new_acti_591100,591100,"ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y PROGRAMAS DE TELEVISIÓN",1
eco_new_acti_591200,591200,"ACTIVIDADES DE POSTPRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y PROGRAMAS DE TELEVISIÓN",1
eco_new_acti_591300,591300,"ACTIVIDADES DE DISTRIBUCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y PROGRAMAS DE TELEVISIÓN",1
eco_new_acti_591400,591400,ACTIVIDADES DE EXHIBICIÓN DE PELÍCULAS CINEMATOGRÁFICAS Y CINTAS DE VIDEO,1
eco_new_acti_592000,592000,ACTIVIDADES DE GRABACIÓN DE SONIDO Y EDICIÓN DE MÚSICA,1
eco_new_acti_601000,601000,TRANSMISIONES DE RADIO,1
eco_new_acti_602000,602000,PROGRAMACIÓN Y TRANSMISIONES DE TELEVISIÓN,1
eco_new_acti_611010,611010,TELEFONÍA FIJA,1
eco_new_acti_611020,611020,TELEFONÍA LARGA DISTANCIA,1
eco_new_acti_611030,611030,TELEVISIÓN DE PAGO POR CABLE,1
eco_new_acti_611090,611090,OTROS SERVICIOS DE TELECOMUNICACIONES ALÁMBRICAS N.C.P.,1
eco_new_acti_612010,612010,TELEFONÍA MÓVIL CELULAR,1
eco_new_acti_612020,612020,RADIOCOMUNICACIONES MÓVILES,1
eco_new_acti_612030,612030,TELEVISIÓN DE PAGO INALÁMBRICA,1
eco_new_acti_612090,612090,OTROS SERVICIOS DE TELECOMUNICACIONES INALÁMBRICAS N.C.P.,1
eco_new_acti_613010,613010,TELEFONÍA MÓVIL SATELITAL,1
eco_new_acti_613020,613020,TELEVISIÓN DE PAGO SATELITAL,1
eco_new_acti_613090,613090,OTROS SERVICIOS DE TELECOMUNICACIONES POR SATÉLITE N.C.P.,1
eco_new_acti_619010,619010,CENTROS DE LLAMADOS Y CENTROS DE ACCESO A INTERNET,1
eco_new_acti_619090,619090,OTRAS ACTIVIDADES DE TELECOMUNICACIONES N.C.P.,1
eco_new_acti_620100,620100,ACTIVIDADES DE PROGRAMACIÓN INFORMÁTICA,2
eco_new_acti_620200,620200,ACTIVIDADES DE CONSULTORÍA DE INFORMÁTICA Y DE GESTIÓN DE INSTALACIONES INFORMÁTICAS,1
