# generated from National Bureau of Statistics of the People's
# Republic of China, downloaded from https://github.com/cn/GB2260
# 2023-08-20 10:20:58.056166
130421 county="邯郸县" prefecture="邯郸市" province="河北省"
130423 county="临漳县" prefecture="邯郸市" province="河北省"
130424 county="成安县" prefecture="邯郸市" province="河北省"
130425 county="大名县" prefecture="邯郸市" province="河北省"
130426 county="涉县" prefecture="邯郸市" province="河北省"
130427 county="磁县" prefecture="邯郸市" province="河北省"
130428 county="肥乡县" prefecture="邯郸市" province="河北省"
130429 county="永年县" prefecture="邯郸市" province="河北省"
130430 county="邱县" prefecture="邯郸市" province="河北省"
130431 county="鸡泽县" prefecture="邯郸市" province="河北省"
130432 county="广平县" prefecture="邯郸市" province="河北省"
130433 county="馆陶县" prefecture="邯郸市" province="河北省"
130434 county="魏县" prefecture="邯郸市" province="河北省"
130435 county="曲周县" prefecture="邯郸市" province="河北省"
130481 county="武安市" prefecture="邯郸市" province="河北省"
130501 county="市辖区" prefecture="邢台市" province="河北省"
130502 county="桥东区" prefecture="邢台市" province="河北省"
130503 county="桥西区" prefecture="邢台市" province="河北省"
130521 county="邢台县" prefecture="邢台市" province="河北省"
130522 county="临城县" prefecture="邢台市" province="河北省"
130523 county="内丘县" prefecture="邢台市" province="河北省"
130524 county="柏乡县" prefecture="邢台市" province="河北省"
130525 county="隆尧县" prefecture="邢台市" province="河北省"
130526 county="任县" prefecture="邢台市" province="河北省"
130527 county="南和县" prefecture="邢台市" province="河北省"
130528 county="宁晋县" prefecture="邢台市" province="河北省"
130529 county="巨鹿县" prefecture="邢台市" province="河北省"
130530 county="新河县" prefecture="邢台市" province="河北省"
130531 county="广宗县" prefecture="邢台市" province="河北省"
130532 county="平乡县" prefecture="邢台市" province="河北省"
130533 county="威县" prefecture="邢台市" province="河北省"
130534 county="清河县" prefecture="邢台市" province="河北省"
130535 county="临西县" prefecture="邢台市" province="河北省"
130581 county="南宫市" prefecture="邢台市" province="河北省"
130582 county="沙河市" prefecture="邢台市" province="河北省"
130601 county="市辖区" prefecture="保定市" province="河北省"
130602 county="新市区" prefecture="保定市" province="河北省"
130603 county="北市区" prefecture="保定市" province="河北省"
130604 county="南市区" prefecture="保定市" province="河北省"
130621 county="满城县" prefecture="保定市" province="河北省"
130622 county="清苑县" prefecture="保定市" province="河北省"
130623 county="涞水县" prefecture="保定市" province="河北省"
130624 county="阜平县" prefecture="保定市" province="河北省"
130625 county="徐水县" prefecture="保定市" province="河北省"
130626 county="定兴县" prefecture="保定市" province="河北省"
130627 county="唐县" prefecture="保定市" province="河北省"
130628 county="高阳县" prefecture="保定市" province="河北省"
130629 county="容城县" prefecture="保定市" province="河北省"
130630 county="涞源县" prefecture="保定市" province="河北省"
130631 county="望都县" prefecture="保定市" province="河北省"
130632 county="安新县" prefecture="保定市" province="河北省"
130633 county="易县" prefecture="保定市" province="河北省"
130634 county="曲阳县" prefecture="保定市" province="河北省"
130635 county="蠡县" prefecture="保定市" province="河北省"
130636 county="顺平县" prefecture="保定市" province="河北省"
130637 county="博野县" prefecture="保定市" province="河北省"
130638 county="雄县" prefecture="保定市" province="河北省"
130681 county="涿州市" prefecture="保定市" province="河北省"
130682 county="定州市" prefecture="保定市" province="河北省"
130683 county="安国市" prefecture="保定市" province="河北省"
130684 county="高碑店市" prefecture="保定市" province="河北省"
130701 county="市辖区" prefecture="张家口市" province="河北省"
130702 county="桥东区" prefecture="张家口市" province="河北省"
130703 county="桥西区" prefecture="张家口市" province="河北省"
130705 county="宣化区" prefecture="张家口市" province="河北省"
130706 county="下花园区" prefecture="张家口市" province="河北省"
130721 county="宣化县" prefecture="张家口市" province="河北省"
130722 county="张北县" prefecture="张家口市" province="河北省"
130723 county="康保县" prefecture="张家口市" province="河北省"
130724 county="沽源县" prefecture="张家口市" province="河北省"
130725 county="尚义县" prefecture="张家口市" province="河北省"
130726 county="蔚县" prefecture="张家口市" province="河北省"
130727 county="阳原县" prefecture="张家口市" province="河北省"
130728 county="怀安县" prefecture="张家口市" province="河北省"
130729 county="万全县" prefecture="张家口市" province="河北省"
130730 county="怀来县" prefecture="张家口市" province="河北省"
130731 county="涿鹿县" prefecture="张家口市" province="河北省"
130732 county="赤城县" prefecture="张家口市" province="河北省"
130733 county="崇礼县" prefecture="张家口市" province="河北省"
130801 county="市辖区" prefecture="承德市" province="河北省"
130802 county="双桥区" prefecture="承德市" province="河北省"
130803 county="双滦区" prefecture="承德市" province="河北省"
130804 county="鹰手营子矿区" prefecture="承德市" province="河北省"
130821 county="承德县" prefecture="承德市" province="河北省"
130822 county="兴隆县" prefecture="承德市" province="河北省"
130823 county="平泉县" prefecture="承德市" province="河北省"
130824 county="滦平县" prefecture="承德市" province="河北省"
130825 county="隆化县" prefecture="承德市" province="河北省"
130826 county="丰宁满族自治县" prefecture="承德市" province="河北省"
130827 county="宽城满族自治县" prefecture="承德市" province="河北省"
130828 county="围场满族蒙古族自治县" prefecture="承德市" province="河北省"
130901 county="市辖区" prefecture="沧州市" province="河北省"
130902 county="新华区" prefecture="沧州市" province="河北省"
130903 county="运河区" prefecture="沧州市" province="河北省"
130921 county="沧县" prefecture="沧州市" province="河北省"
130922 county="青县" prefecture="沧州市" province="河北省"
130923 county="东光县" prefecture="沧州市" province="河北省"
130924 county="海兴县" prefecture="沧州市" province="河北省"
130925 county="盐山县" prefecture="沧州市" province="河北省"
130926 county="肃宁县" prefecture="沧州市" province="河北省"
130927 county="南皮县" prefecture="沧州市" province="河北省"
130928 county="吴桥县" prefecture="沧州市" province="河北省"
130929 county="献县" prefecture="沧州市" province="河北省"
130930 county="孟村回族自治县" prefecture="沧州市" province="河北省"
130981 county="泊头市" prefecture="沧州市" province="河北省"
130982 county="任丘市" prefecture="沧州市" province="河北省"
130983 county="黄骅市" prefecture="沧州市" province="河北省"
130984 county="河间市" prefecture="沧州市" province="河北省"
131001 county="市辖区" prefecture="廊坊市" province="河北省"
131002 county="安次区" prefecture="廊坊市" province="河北省"
131003 county="广阳区" prefecture="廊坊市" province="河北省"
131022 county="固安县" prefecture="廊坊市" province="河北省"
131023 county="永清县" prefecture="廊坊市" province="河北省"
131024 county="香河县" prefecture="廊坊市" province="河北省"
131025 county="大城县" prefecture="廊坊市" province="河北省"
131026 county="文安县" prefecture="廊坊市" province="河北省"
131028 county="大厂回族自治县" prefecture="廊坊市" province="河北省"
131081 county="霸州市" prefecture="廊坊市" province="河北省"
131082 county="三河市" prefecture="廊坊市" province="河北省"
131101 county="市辖区" prefecture="衡水市" province="河北省"
131102 county="桃城区" prefecture="衡水市" province="河北省"
131121 county="枣强县" prefecture="衡水市" province="河北省"
131122 county="武邑县" prefecture="衡水市" province="河北省"
131123 county="武强县" prefecture="衡水市" province="河北省"
131124 county="饶阳县" prefecture="衡水市" province="河北省"
131125 county="安平县" prefecture="衡水市" province="河北省"
131126 county="故城县" prefecture="衡水市" province="河北省"
131127 county="景县" prefecture="衡水市" province="河北省"
131128 county="阜城县" prefecture="衡水市" province="河北省"
131181 county="冀州市" prefecture="衡水市" province="河北省"
131182 county="深州市" prefecture="衡水市" province="河北省"
140101 county="市辖区" prefecture="太原市" province="山西省"
140105 county="小店区" prefecture="太原市" province="山西省"
140106 county="迎泽区" prefecture="太原市" province="山西省"
140107 county="杏花岭区" prefecture="太原市" province="山西省"
140108 county="尖草坪区" prefecture="太原市" province="山西省"
140109 county="万柏林区" prefecture="太原市" province="山西省"
140110 county="晋源区" prefecture="太原市" province="山西省"
140121 county="清徐县" prefecture="太原市" province="山西省"
140122 county="阳曲县" prefecture="太原市" province="山西省"
140123 county="娄烦县" prefecture="太原市" province="山西省"
140181 county="古交市" prefecture="太原市" province="山西省"
140201 county="市辖区" prefecture="大同市" province="山西省"
140202 county="城区" prefecture="大同市" province="山西省"
140203 county="矿区" prefecture="大同市" province="山西省"
140211 county="南郊区" prefecture="大同市" province="山西省"
140212 county="新荣区" prefecture="大同市" province="山西省"
140221 county="阳高县" prefecture="大同市" province="山西省"
140222 county="天镇县" prefecture="大同市" province="山西省"
140223 county="广灵县" prefecture="大同市" province="山西省"
140224 county="灵丘县" prefecture="大同市" province="山西省"
140225 county="浑源县" prefecture="大同市" province="山西省"
140226 county="左云县" prefecture="大同市" province="山西省"
140227 county="大同县" prefecture="大同市" province="山西省"
140301 county="市辖区" prefecture="阳泉市" province="山西省"
140302 county="城区" prefecture="阳泉市" province="山西省"
140303 county="矿区" prefecture="阳泉市" province="山西省"
140311 county="郊区" prefecture="阳泉市" province="山西省"
140321 county="平定县" prefecture="阳泉市" province="山西省"
140322 county="盂县" prefecture="阳泉市" province="山西省"
140401 county="市辖区" prefecture="长治市" province="山西省"
140402 county="城区" prefecture="长治市" province="山西省"
140411 county="郊区" prefecture="长治市" province="山西省"
140421 county="长治县" prefecture="长治市" province="山西省"
140423 county="襄垣县" prefecture="长治市" province="山西省"
140424 county="屯留县" prefecture="长治市" province="山西省"
140425 county="平顺县" prefecture="长治市" province="山西省"
140426 county="黎城县" prefecture="长治市" province="山西省"
140427 county="壶关县" prefecture="长治市" province="山西省"
140428 county="长子县" prefecture="长治市" province="山西省"
140429 county="武乡县" prefecture="长治市" province="山西省"
140430 county="沁县" prefecture="长治市" province="山西省"
140431 county="沁源县" prefecture="长治市" province="山西省"
140481 county="潞城市" prefecture="长治市" province="山西省"
140501 county="市辖区" prefecture="晋城市" province="山西省"
140502 county="城区" prefecture="晋城市" province="山西省"
140521 county="沁水县" prefecture="晋城市" province="山西省"
140522 county="阳城县" prefecture="晋城市" province="山西省"
140524 county="陵川县" prefecture="晋城市" province="山西省"
140525 county="泽州县" prefecture="晋城市" province="山西省"
140581 county="高平市" prefecture="晋城市" province="山西省"
140601 county="市辖区" prefecture="朔州市" province="山西省"
140602 county="朔城区" prefecture="朔州市" province="山西省"
140603 county="平鲁区" prefecture="朔州市" province="山西省"
140621 county="山阴县" prefecture="朔州市" province="山西省"
140622 county="应县" prefecture="朔州市" province="山西省"
140623 county="右玉县" prefecture="朔州市" province="山西省"
140624 county="怀仁县" prefecture="朔州市" province="山西省"
140701 county="市辖区" prefecture="晋中市" province="山西省"
140702 county="榆次区" prefecture="晋中市" province="山西省"
140721 county="榆社县" prefecture="晋中市" province="山西省"
140722 county="左权县" prefecture="晋中市" province="山西省"
140723 county="和顺县" prefecture="晋中市" province="山西省"
140724 county="昔阳县" prefecture="晋中市" province="山西省"
140725 county="寿阳县" prefecture="晋中市" province="山西省"
140726 county="太谷县" prefecture="晋中市" province="山西省"
140727 county="祁县" prefecture="晋中市" province="山西省"
140728 county="平遥县" prefecture="晋中市" province="山西省"
140729 county="灵石县" prefecture="晋中市" province="山西省"
140781 county="介休市" prefecture="晋中市" province="山西省"
140801 county="市辖区" prefecture="运城市" province="山西省"
140802 county="盐湖区" prefecture="运城市" province="山西省"
140821 county="临猗县" prefecture="运城市" province="山西省"
140822 county="万荣县" prefecture="运城市" province="山西省"
140823 county="闻喜县" prefecture="运城市" province="山西省"
140824 county="稷山县" prefecture="运城市" province="山西省"
140825 county="新绛县" prefecture="运城市" province="山西省"
140826 county="绛县" prefecture="运城市" province="山西省"
140827 county="垣曲县" prefecture="运城市" province="山西省"
140828 county="夏县" prefecture="运城市" province="山西省"
140829 county="平陆县" prefecture="运城市" province="山西省"
140830 county="芮城县" prefecture="运城市" province="山西省"
140881 county="永济市" prefecture="运城市" province="山西省"
140882 county="河津市" prefecture="运城市" province="山西省"
140901 county="市辖区" prefecture="忻州市" province="山西省"
140902 county="忻府区" prefecture="忻州市" province="山西省"
140921 county="定襄县" prefecture="忻州市" province="山西省"
140922 county="五台县" prefecture="忻州市" province="山西省"
140923 county="代县" prefecture="忻州市" province="山西省"
140924 county="繁峙县" prefecture="忻州市" province="山西省"
140925 county="宁武县" prefecture="忻州市" province="山西省"
140926 county="静乐县" prefecture="忻州市" province="山西省"
140927 county="神池县" prefecture="忻州市" province="山西省"
140928 county="五寨县" prefecture="忻州市" province="山西省"
140929 county="岢岚县" prefecture="忻州市" province="山西省"
140930 county="河曲县" prefecture="忻州市" province="山西省"
140931 county="保德县" prefecture="忻州市" province="山西省"
140932 county="偏关县" prefecture="忻州市" province="山西省"
140981 county="原平市" prefecture="忻州市" province="山西省"
141001 county="市辖区" prefecture="临汾市" province="山西省"
141002 county="尧都区" prefecture="临汾市" province="山西省"
141021 county="曲沃县" prefecture="临汾市" province="山西省"
141022 county="翼城县" prefecture="临汾市" province="山西省"
141023 county="襄汾县" prefecture="临汾市" province="山西省"
141024 county="洪洞县" prefecture="临汾市" province="山西省"
141025 county="古县" prefecture="临汾市" province="山西省"
141026 county="安泽县" prefecture="临汾市" province="山西省"
141027 county="浮山县" prefecture="临汾市" province="山西省"
141028 county="吉县" prefecture="临汾市" province="山西省"
141029 county="乡宁县" prefecture="临汾市" province="山西省"
141030 county="大宁县" prefecture="临汾市" province="山西省"
141031 county="隰县" prefecture="临汾市" province="山西省"
141032 county="永和县" prefecture="临汾市" province="山西省"
141033 county="蒲县" prefecture="临汾市" province="山西省"
141034 county="汾西县" prefecture="临汾市" province="山西省"
141081 county="侯马市" prefecture="临汾市" province="山西省"
141082 county="霍州市" prefecture="临汾市" province="山西省"
141101 county="市辖区" prefecture="吕梁市" province="山西省"
141102 county="离石区" prefecture="吕梁市" province="山西省"
141121 county="文水县" prefecture="吕梁市" province="山西省"
141122 county="交城县" prefecture="吕梁市" province="山西省"
141123 county="兴县" prefecture="吕梁市" province="山西省"
141124 county="临县" prefecture="吕梁市" province="山西省"
141125 county="柳林县" prefecture="吕梁市" province="山西省"
141126 county="石楼县" prefecture="吕梁市" province="山西省"
141127 county="岚县" prefecture="吕梁市" province="山西省"
141128 county="方山县" prefecture="吕梁市" province="山西省"
141129 county="中阳县" prefecture="吕梁市" province="山西省"
141130 county="交口县" prefecture="吕梁市" province="山西省"
141181 county="孝义市" prefecture="吕梁市" province="山西省"
141182 county="汾阳市" prefecture="吕梁市" province="山西省"
142301 county="孝义市" prefecture="吕梁地区" province="山西省"
142302 county="离石市" prefecture="吕梁地区" province="山西省"
142303 county="汾阳市" prefecture="吕梁地区" province="山西省"
142322 county="文水县" prefecture="吕梁地区" province="山西省"
142323 county="交城县" prefecture="吕梁地区" province="山西省"
142325 county="兴县" prefecture="吕梁地区" province="山西省"
142326 county="临县" prefecture="吕梁地区" province="山西省"
142327 county="柳林县" prefecture="吕梁地区" province="山西省"
142328 county="石楼县" prefecture="吕梁地区" province="山西省"
142329 county="岚县" prefecture="吕梁地区" province="山西省"
142330 county="方山县" prefecture="吕梁地区" province="山西省"
142332 county="中阳县" prefecture="吕梁地区" province="山西省"
142333 county="交口县" prefecture="吕梁地区" province="山西省"
150101 county="市辖区" prefecture="呼和浩特市" province="内蒙古自治区"
150102 county="新城区" prefecture="呼和浩特市" province="内蒙古自治区"
150103 county="回民区" prefecture="呼和浩特市" province="内蒙古自治区"
150104 county="玉泉区" prefecture="呼和浩特市" province="内蒙古自治区"
150105 county="赛罕区" prefecture="呼和浩特市" province="内蒙古自治区"
150121 county="土默特左旗" prefecture="呼和浩特市" province="内蒙古自治区"
150122 county="托克托县" prefecture="呼和浩特市" province="内蒙古自治区"
150123 county="和林格尔县" prefecture="呼和浩特市" province="内蒙古自治区"
150124 county="清水河县" prefecture="呼和浩特市" province="内蒙古自治区"
150125 county="武川县" prefecture="呼和浩特市" province="内蒙古自治区"
150201 county="市辖区" prefecture="包头市" province="内蒙古自治区"
150202 county="东河区" prefecture="包头市" province="内蒙古自治区"
150203 county="昆都仑区" prefecture="包头市" province="内蒙古自治区"
150204 county="青山区" prefecture="包头市" province="内蒙古自治区"
150205 county="石拐区" prefecture="包头市" province="内蒙古自治区"
150206 county="白云鄂博矿区" prefecture="包头市" province="内蒙古自治区"
150207 county="九原区" prefecture="包头市" province="内蒙古自治区"
150221 county="土默特右旗" prefecture="包头市" province="内蒙古自治区"
150222 county="固阳县" prefecture="包头市" province="内蒙古自治区"
150223 county="达尔罕茂明安联合旗" prefecture="包头市" province="内蒙古自治区"
150301 county="市辖区" prefecture="乌海市" province="内蒙古自治区"
150302 county="海勃湾区" prefecture="乌海市" province="内蒙古自治区"
150303 county="海南区" prefecture="乌海市" province="内蒙古自治区"
150304 county="乌达区" prefecture="乌海市" province="内蒙古自治区"
150401 county="市辖区" prefecture="赤峰市" province="内蒙古自治区"
150402 county="红山区" prefecture="赤峰市" province="内蒙古自治区"
150403 county="元宝山区" prefecture="赤峰市" province="内蒙古自治区"
150404 county="松山区" prefecture="赤峰市" province="内蒙古自治区"
150421 county="阿鲁科尔沁旗" prefecture="赤峰市" province="内蒙古自治区"
150422 county="巴林左旗" prefecture="赤峰市" province="内蒙古自治区"
150423 county="巴林右旗" prefecture="赤峰市" province="内蒙古自治区"
150424 county="林西县" prefecture="赤峰市" province="内蒙古自治区"
150425 county="克什克腾旗" prefecture="赤峰市" province="内蒙古自治区"
150426 county="翁牛特旗" prefecture="赤峰市" province="内蒙古自治区"
150428 county="喀喇沁旗" prefecture="赤峰市" province="内蒙古自治区"
150429 county="宁城县" prefecture="赤峰市" province="内蒙古自治区"
150430 county="敖汉旗" prefecture="赤峰市" province="内蒙古自治区"
150501 county="市辖区" prefecture="通辽市" province="内蒙古自治区"
150502 county="科尔沁区" prefecture="通辽市" province="内蒙古自治区"
150521 county="科尔沁左翼中旗" prefecture="通辽市" province="内蒙古自治区"
150522 county="科尔沁左翼后旗" prefecture="通辽市" province="内蒙古自治区"
150523 county="开鲁县" prefecture="通辽市" province="内蒙古自治区"
150524 county="库伦旗" prefecture="通辽市" province="内蒙古自治区"
150525 county="奈曼旗" prefecture="通辽市" province="内蒙古自治区"
150526 county="扎鲁特旗" prefecture="通辽市" province="内蒙古自治区"
150581 county="霍林郭勒市" prefecture="通辽市" province="内蒙古自治区"
150601 county="市辖区" prefecture="鄂尔多斯市" province="内蒙古自治区"
150602 county="东胜区" prefecture="鄂尔多斯市" province="内蒙古自治区"
150621 county="达拉特旗" prefecture="鄂尔多斯市" province="内蒙古自治区"
150622 county="准格尔旗" prefecture="鄂尔多斯市" province="内蒙古自治区"
150623 county="鄂托克前旗" prefecture="鄂尔多斯市" province="内蒙古自治区"
150624 county="鄂托克旗" prefecture="鄂尔多斯市" province="内蒙古自治区"
150625 county="杭锦旗" prefecture="鄂尔多斯市" province="内蒙古自治区"
150626 county="乌审旗" prefecture="鄂尔多斯市" province="内蒙古自治区"
150627 county="伊金霍洛旗" prefecture="鄂尔多斯市" province="内蒙古自治区"
150701 county="市辖区" prefecture="呼伦贝尔市" province="内蒙古自治区"
150702 county="海拉尔区" prefecture="呼伦贝尔市" province="内蒙古自治区"
150703 county="扎赉诺尔区" prefecture="呼伦贝尔市" province="内蒙古自治区"
150721 county="阿荣旗" prefecture="呼伦贝尔市" province="内蒙古自治区"
150722 county="莫力达瓦达斡尔族自治旗" prefecture="呼伦贝尔市" province="内蒙古自治区"
150723 county="鄂伦春自治旗" prefecture="呼伦贝尔市" province="内蒙古自治区"
150724 county="鄂温克族自治旗" prefecture="呼伦贝尔市" province="内蒙古自治区"
150725 county="陈巴尔虎旗" prefecture="呼伦贝尔市" province="内蒙古自治区"
150726 county="新巴尔虎左旗" prefecture="呼伦贝尔市" province="内蒙古自治区"
150727 county="新巴尔虎右旗" prefecture="呼伦贝尔市" province="内蒙古自治区"
150781 county="满洲里市" prefecture="呼伦贝尔市" province="内蒙古自治区"
150782 county="牙克石市" prefecture="呼伦贝尔市" province="内蒙古自治区"
150783 county="扎兰屯市" prefecture="呼伦贝尔市" province="内蒙古自治区"
150784 county="额尔古纳市" prefecture="呼伦贝尔市" province="内蒙古自治区"
150785 county="根河市" prefecture="呼伦贝尔市" province="内蒙古自治区"
150801 county="市辖区" prefecture="巴彦淖尔市" province="内蒙古自治区"
150802 county="临河区" prefecture="巴彦淖尔市" province="内蒙古自治区"
150821 county="五原县" prefecture="巴彦淖尔市" province="内蒙古自治区"
150822 county="磴口县" prefecture="巴彦淖尔市" province="内蒙古自治区"
150823 county="乌拉特前旗" prefecture="巴彦淖尔市" province="内蒙古自治区"
150824 county="乌拉特中旗" prefecture="巴彦淖尔市" province="内蒙古自治区"
150825 county="乌拉特后旗" prefecture="巴彦淖尔市" province="内蒙古自治区"
150826 county="杭锦后旗" prefecture="巴彦淖尔市" province="内蒙古自治区"
150901 county="市辖区" prefecture="乌兰察布市" province="内蒙古自治区"
150902 county="集宁区" prefecture="乌兰察布市" province="内蒙古自治区"
150921 county="卓资县" prefecture="乌兰察布市" province="内蒙古自治区"
150922 county="化德县" prefecture="乌兰察布市" province="内蒙古自治区"
150923 county="商都县" prefecture="乌兰察布市" province="内蒙古自治区"
150924 county="兴和县" prefecture="乌兰察布市" province="内蒙古自治区"
150925 county="凉城县" prefecture="乌兰察布市" province="内蒙古自治区"
150926 county="察哈尔右翼前旗" prefecture="乌兰察布市" province="内蒙古自治区"
150927 county="察哈尔右翼中旗" prefecture="乌兰察布市" province="内蒙古自治区"
150928 county="察哈尔右翼后旗" prefecture="乌兰察布市" province="内蒙古自治区"
150929 county="四子王旗" prefecture="乌兰察布市" province="内蒙古自治区"
150981 county="丰镇市" prefecture="乌兰察布市" province="内蒙古自治区"
152201 county="乌兰浩特市" prefecture="兴安盟" province="内蒙古自治区"
152202 county="阿尔山市" prefecture="兴安盟" province="内蒙古自治区"
152221 county="科尔沁右翼前旗" prefecture="兴安盟" province="内蒙古自治区"
152222 county="科尔沁右翼中旗" prefecture="兴安盟" province="内蒙古自治区"
152223 county="扎赉特旗" prefecture="兴安盟" province="内蒙古自治区"
152224 county="突泉县" prefecture="兴安盟" province="内蒙古自治区"
152501 county="二连浩特市" prefecture="锡林郭勒盟" province="内蒙古自治区"
152502 county="锡林浩特市" prefecture="锡林郭勒盟" province="内蒙古自治区"
152522 county="阿巴嘎旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152523 county="苏尼特左旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152524 county="苏尼特右旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152525 county="东乌珠穆沁旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152526 county="西乌珠穆沁旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152527 county="太仆寺旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152528 county="镶黄旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152529 county="正镶白旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
152530 county="正蓝旗" prefecture="锡林郭勒盟" province="内蒙古自治区"
