id,country_id:id,state_id:id,name
city_ir_29007,base.ir,state_ir_29,ماه نشان
city_ir_29008,base.ir,state_ir_29,قيدار
city_ir_29009,base.ir,state_ir_29,دندي
city_ir_29010,base.ir,state_ir_29,صانين قلعه
city_ir_29011,base.ir,state_ir_29,زرين رود
city_ir_29012,base.ir,state_ir_29,گرماب
city_ir_29013,base.ir,state_ir_29,سجاس
city_ir_29014,base.ir,state_ir_29,هيدج
city_ir_29015,base.ir,state_ir_29,خدابنده
city_ir_29016,base.ir,state_ir_29,سلطانيه
city_ir_29017,base.ir,state_ir_29,زرين آباد
city_ir_29018,base.ir,state_ir_29,طارم
city_ir_99001,base.ir,state_ir_99,سمنان
city_ir_99002,base.ir,state_ir_99,شاهرود
city_ir_99003,base.ir,state_ir_99,گرمسار
city_ir_99004,base.ir,state_ir_99,امیرآباد
city_ir_99005,base.ir,state_ir_99,ایوانکی
city_ir_99006,base.ir,state_ir_99,آرادان
city_ir_99007,base.ir,state_ir_99,بسطام
city_ir_99008,base.ir,state_ir_99,بیارجمند
city_ir_99009,base.ir,state_ir_99,دامغان
city_ir_99010,base.ir,state_ir_99,دیباج
city_ir_99011,base.ir,state_ir_99,سرخه
city_ir_99012,base.ir,state_ir_99,شهمیرزاد
city_ir_99013,base.ir,state_ir_99,کلاته خیج
city_ir_99014,base.ir,state_ir_99,ماجان
city_ir_99015,base.ir,state_ir_99,مهدی شهر
city_ir_99016,base.ir,state_ir_99,میامی
city_ir_66001,base.ir,state_ir_66,بمپور
city_ir_66002,base.ir,state_ir_66,چابهار
city_ir_66003,base.ir,state_ir_66,زاهدان
city_ir_66004,base.ir,state_ir_66,زابل
city_ir_66005,base.ir,state_ir_66,خاش
city_ir_66006,base.ir,state_ir_66,ايرانشهر
city_ir_66007,base.ir,state_ir_66,راسك
city_ir_66008,base.ir,state_ir_66,بنت
city_ir_66009,base.ir,state_ir_66,دوست محمد
city_ir_66010,base.ir,state_ir_66,جالق
city_ir_66011,base.ir,state_ir_66,بزمان
city_ir_66012,base.ir,state_ir_66,زهك
city_ir_66013,base.ir,state_ir_66,نيك شهر
city_ir_66014,base.ir,state_ir_66,كنارك
city_ir_66015,base.ir,state_ir_66,سراوان
city_ir_66016,base.ir,state_ir_66,نصرت آباد
city_ir_66017,base.ir,state_ir_66,فنوج
city_ir_66018,base.ir,state_ir_66,نگور
city_ir_66019,base.ir,state_ir_66,قصرقند
city_ir_66020,base.ir,state_ir_66,هيدوچ
city_ir_66021,base.ir,state_ir_66,زابلي
city_ir_66022,base.ir,state_ir_66,سوران
city_ir_66023,base.ir,state_ir_66,سيركان
city_ir_66024,base.ir,state_ir_66,گلمورتي
city_ir_66025,base.ir,state_ir_66,محمد آباد
city_ir_66026,base.ir,state_ir_66,سرباز
city_ir_66027,base.ir,state_ir_66,نوك آب
city_ir_66028,base.ir,state_ir_66,ميرجاوه
city_ir_66029,base.ir,state_ir_66,دلگان
city_ir_66030,base.ir,state_ir_66,اسپكه
city_ir_66031,base.ir,state_ir_66,بنجار
city_ir_66032,base.ir,state_ir_66,پيشين
city_ir_66033,base.ir,state_ir_66,اديمي
city_ir_17001,base.ir,state_ir_17,قادرآباد
city_ir_17002,base.ir,state_ir_17,شيراز
city_ir_17003,base.ir,state_ir_17,جهرم
city_ir_17004,base.ir,state_ir_17,لار
city_ir_17005,base.ir,state_ir_17,مرودشت
city_ir_17006,base.ir,state_ir_17,قيروكارزين
city_ir_17007,base.ir,state_ir_17,خشت
city_ir_17008,base.ir,state_ir_17,استهبان
city_ir_17009,base.ir,state_ir_17,اقليد
city_ir_17010,base.ir,state_ir_17,فسا
city_ir_17011,base.ir,state_ir_17,نورآباد
city_ir_17012,base.ir,state_ir_17,خرامه
city_ir_17013,base.ir,state_ir_17,حاجي آباد(زرين دشت)
city_ir_17014,base.ir,state_ir_17,مصيري
city_ir_17015,base.ir,state_ir_17,فيروزآباد
city_ir_17016,base.ir,state_ir_17,ني ريز
city_ir_17017,base.ir,state_ir_17,صفاشهر
city_ir_17018,base.ir,state_ir_17,قانميه
city_ir_17019,base.ir,state_ir_17,آباده طشك
city_ir_17020,base.ir,state_ir_17,لارستان
city_ir_17021,base.ir,state_ir_17,بهمن
city_ir_17022,base.ir,state_ir_17,آباده
city_ir_17023,base.ir,state_ir_17,ارسنجان
city_ir_17024,base.ir,state_ir_17,زرقان
city_ir_17025,base.ir,state_ir_17,جنت شهر
city_ir_17026,base.ir,state_ir_17,گله دار
city_ir_17027,base.ir,state_ir_17,خنج
city_ir_17028,base.ir,state_ir_17,كوار
city_ir_17029,base.ir,state_ir_17,داراب
city_ir_17030,base.ir,state_ir_17,علامرودشت
city_ir_17031,base.ir,state_ir_17,جويم
city_ir_17032,base.ir,state_ir_17,بيرم
city_ir_17033,base.ir,state_ir_17,كازرون
city_ir_17034,base.ir,state_ir_17,بنارويه
city_ir_17035,base.ir,state_ir_17,قطب آباد
city_ir_17036,base.ir,state_ir_17,اشكنان
city_ir_17037,base.ir,state_ir_17,فتح آباد
city_ir_17038,base.ir,state_ir_17,اوز
city_ir_17039,base.ir,state_ir_17,گراش
city_ir_17040,base.ir,state_ir_17,سيدان
city_ir_17041,base.ir,state_ir_17,لامرد
city_ir_17042,base.ir,state_ir_17,بيضا
city_ir_17043,base.ir,state_ir_17,سعادت شهر
city_ir_17044,base.ir,state_ir_17,سروستان
city_ir_17045,base.ir,state_ir_17,زاهد شهر
city_ir_17046,base.ir,state_ir_17,خاوران
city_ir_17047,base.ir,state_ir_17,فراشبند
city_ir_17048,base.ir,state_ir_17,اهل
city_ir_17049,base.ir,state_ir_17,سده
city_ir_17050,base.ir,state_ir_17,رونيز
city_ir_17051,base.ir,state_ir_17,بوانات
city_ir_17052,base.ir,state_ir_17,بالاده
city_ir_17053,base.ir,state_ir_17,صغاد
city_ir_17054,base.ir,state_ir_17,باب انار
city_ir_17055,base.ir,state_ir_17,كنارتخته
city_ir_17056,base.ir,state_ir_17,ايزد خواست
city_ir_17057,base.ir,state_ir_17,شهرپير
city_ir_17058,base.ir,state_ir_17,سورمق
city_ir_17059,base.ir,state_ir_17,مشكان
city_ir_17060,base.ir,state_ir_17,ميمند
city_ir_17061,base.ir,state_ir_17,نودان
city_ir_17062,base.ir,state_ir_17,افزر
city_ir_17063,base.ir,state_ir_17,مهر
city_ir_17064,base.ir,state_ir_17,کامفيروز
city_ir_17065,base.ir,state_ir_17,خرم بيد
city_ir_17066,base.ir,state_ir_17,داريان
city_ir_17067,base.ir,state_ir_17,كره اي
city_ir_17068,base.ir,state_ir_17,دبيران
city_ir_17069,base.ir,state_ir_17,خرام
city_ir_17070,base.ir,state_ir_17,ششده
city_ir_17071,base.ir,state_ir_17,ايج
city_ir_17072,base.ir,state_ir_17,لپوني
city_ir_17073,base.ir,state_ir_17,وراوي
city_ir_17074,base.ir,state_ir_17,نوبندگان
city_ir_17075,base.ir,state_ir_17,اقليد،سده
city_ir_17076,base.ir,state_ir_17,سپيدان
city_ir_63001,base.ir,state_ir_63,قزوین
city_ir_63002,base.ir,state_ir_63,ارداق
city_ir_63003,base.ir,state_ir_63,اسفرورین
city_ir_63004,base.ir,state_ir_63,اقبالیه
city_ir_63005,base.ir,state_ir_63,الوند
city_ir_63006,base.ir,state_ir_63,آبگرم
city_ir_63007,base.ir,state_ir_63,آبیک
city_ir_63008,base.ir,state_ir_63,آوج
city_ir_63009,base.ir,state_ir_63,بویین زهرا
city_ir_63010,base.ir,state_ir_63,بیدستان
city_ir_63011,base.ir,state_ir_63,تاکستان
city_ir_63012,base.ir,state_ir_63,خاک علی
city_ir_63013,base.ir,state_ir_63,خرم دشت
city_ir_63014,base.ir,state_ir_63,دانه اصفهان
city_ir_63015,base.ir,state_ir_63,رازمیان
city_ir_63016,base.ir,state_ir_63,زیبا شهر - محمدیه
city_ir_63017,base.ir,state_ir_63,سگز آباد
city_ir_63018,base.ir,state_ir_63,سیردان
city_ir_63019,base.ir,state_ir_63,شال
city_ir_63020,base.ir,state_ir_63,ضیاء آباد
city_ir_63021,base.ir,state_ir_63,کوهین
city_ir_63022,base.ir,state_ir_63,محمود آباد نمونه
city_ir_63023,base.ir,state_ir_63,معلم کلایه
city_ir_63024,base.ir,state_ir_63,نورجه
city_ir_62001,base.ir,state_ir_62,قم
city_ir_62002,base.ir,state_ir_62,كهك
city_ir_62003,base.ir,state_ir_62,جعفريه
city_ir_62004,base.ir,state_ir_62,دستجرد
city_ir_62005,base.ir,state_ir_62,سلفچگان
city_ir_62006,base.ir,state_ir_62,قنوات
city_ir_62007,base.ir,state_ir_62,ولايت
city_ir_22001,base.ir,state_ir_22,موچش
city_ir_22002,base.ir,state_ir_22,دهگلان
city_ir_22003,base.ir,state_ir_22,بيجار
city_ir_22004,base.ir,state_ir_22,مريوان
city_ir_22005,base.ir,state_ir_22,سقز
city_ir_22006,base.ir,state_ir_22,سنندج
city_ir_22007,base.ir,state_ir_22,بانه
city_ir_22008,base.ir,state_ir_22,سروآباد
city_ir_22009,base.ir,state_ir_22,كامياران
city_ir_22010,base.ir,state_ir_22,قروه
city_ir_22011,base.ir,state_ir_22,ياسوكند
city_ir_22012,base.ir,state_ir_22,ديواندره
city_ir_22013,base.ir,state_ir_22,سريش آباد
city_ir_22014,base.ir,state_ir_22,زرينه
city_ir_22015,base.ir,state_ir_22,صاحب
city_ir_22016,base.ir,state_ir_22,ارمرده
city_ir_22017,base.ir,state_ir_22,كاني سور
city_ir_22018,base.ir,state_ir_22,شويشه
city_ir_22019,base.ir,state_ir_22,بوئين سفلي
city_ir_22020,base.ir,state_ir_22,ديزج
city_ir_22021,base.ir,state_ir_22,چناره
city_ir_22022,base.ir,state_ir_22,بابارشاني
city_ir_22023,base.ir,state_ir_22,سنندج،شويشه
city_ir_22024,base.ir,state_ir_22,سقز،صاحب
city_ir_22025,base.ir,state_ir_22,ديواندره،زرينه
city_ir_22026,base.ir,state_ir_22,دهگلادن
city_ir_22027,base.ir,state_ir_22,دلبران
city_ir_18001,base.ir,state_ir_18,اختيارآباد
city_ir_18002,base.ir,state_ir_18,ارزونيه
city_ir_18003,base.ir,state_ir_18,ارگ جديد بم
city_ir_18004,base.ir,state_ir_18,انار
city_ir_18005,base.ir,state_ir_18,انبرآباد
city_ir_18006,base.ir,state_ir_18,اندوهجرد
city_ir_18007,base.ir,state_ir_18,باغين
city_ir_18008,base.ir,state_ir_18,بافت
city_ir_18009,base.ir,state_ir_18,بردسير
city_ir_18010,base.ir,state_ir_18,بروات
city_ir_18011,base.ir,state_ir_18,بزنجان
city_ir_18012,base.ir,state_ir_18,بم
city_ir_18013,base.ir,state_ir_18,بهرمان
city_ir_18014,base.ir,state_ir_18,پاريز
city_ir_18015,base.ir,state_ir_18,جبالبارز
city_ir_18016,base.ir,state_ir_18,جوپار
city_ir_18017,base.ir,state_ir_18,جيرفت
city_ir_18018,base.ir,state_ir_18,چترود
city_ir_18019,base.ir,state_ir_18,حسين آباد
city_ir_18020,base.ir,state_ir_18,خانوك
city_ir_18021,base.ir,state_ir_18,درب بهشت
city_ir_18022,base.ir,state_ir_18,دهج
city_ir_18023,base.ir,state_ir_18,رابر
city_ir_18024,base.ir,state_ir_18,راور
city_ir_18025,base.ir,state_ir_18,راين
city_ir_18026,base.ir,state_ir_18,رفسنجان
city_ir_18027,base.ir,state_ir_18,رودبار
city_ir_18028,base.ir,state_ir_18,ريحان شهر
city_ir_18029,base.ir,state_ir_18,زرند
city_ir_18030,base.ir,state_ir_18,زنگي آباد
city_ir_18031,base.ir,state_ir_18,زيد آباد
city_ir_18032,base.ir,state_ir_18,سرچشمه
city_ir_18033,base.ir,state_ir_18,سيرجان
city_ir_18034,base.ir,state_ir_18,شهداد
city_ir_18035,base.ir,state_ir_18,شهربابك
city_ir_18036,base.ir,state_ir_18,فارياب
city_ir_18037,base.ir,state_ir_18,فهرج
city_ir_18038,base.ir,state_ir_18,قلعه گنج
city_ir_18039,base.ir,state_ir_18,كاظم آباد
city_ir_18040,base.ir,state_ir_18,كبوترخان
city_ir_18041,base.ir,state_ir_18,كشكونيه
city_ir_18042,base.ir,state_ir_18,كهنوج
city_ir_18043,base.ir,state_ir_18,كوهبنان
city_ir_18044,base.ir,state_ir_18,كيانشهر
city_ir_18045,base.ir,state_ir_18,گشکوييه
city_ir_18046,base.ir,state_ir_18,گلباف
city_ir_18047,base.ir,state_ir_18,گلزار
city_ir_18048,base.ir,state_ir_18,ماهان
city_ir_18049,base.ir,state_ir_18,محمدآباد(ريگان)
city_ir_18050,base.ir,state_ir_18,محي آباد
city_ir_18051,base.ir,state_ir_18,مردهک
city_ir_18052,base.ir,state_ir_18,مس سرچشمه
city_ir_18053,base.ir,state_ir_18,منوجان
city_ir_18054,base.ir,state_ir_18,نجف شهر
city_ir_18055,base.ir,state_ir_18,نرمانشير(رستم اباد)
city_ir_18056,base.ir,state_ir_18,نظام شهر
city_ir_18057,base.ir,state_ir_18,نگار
city_ir_18058,base.ir,state_ir_18,نودژ
city_ir_18059,base.ir,state_ir_18,نوق
city_ir_18060,base.ir,state_ir_18,هجدک
city_ir_18061,base.ir,state_ir_18,يزدان شهر
city_ir_18062,base.ir,state_ir_18,کبوترخان
city_ir_18063,base.ir,state_ir_18,کرمان
city_ir_15001,base.ir,state_ir_15,گيلانغرب
city_ir_15002,base.ir,state_ir_15,كرمانشاه
city_ir_15003,base.ir,state_ir_15,اسلام آباد غرب
city_ir_15004,base.ir,state_ir_15,جوانرود
city_ir_15005,base.ir,state_ir_15,كنگاور
city_ir_15006,base.ir,state_ir_15,پاوه
city_ir_15007,base.ir,state_ir_15,قصرشيرين
city_ir_15008,base.ir,state_ir_15,تازه آباد
city_ir_15009,base.ir,state_ir_15,رباط
city_ir_15010,base.ir,state_ir_15,سنقر
city_ir_15011,base.ir,state_ir_15,روانسر
city_ir_15012,base.ir,state_ir_15,كرند غرب
city_ir_15013,base.ir,state_ir_15,ثلاث
city_ir_15014,base.ir,state_ir_15,صحنه
city_ir_15015,base.ir,state_ir_15,هرسين
city_ir_15016,base.ir,state_ir_15,بيستون
city_ir_15017,base.ir,state_ir_15,نوسود
city_ir_15018,base.ir,state_ir_15,حميل
city_ir_15019,base.ir,state_ir_15,كوزران
city_ir_15020,base.ir,state_ir_15,گهواره
city_ir_15021,base.ir,state_ir_15,سرمست
city_ir_15022,base.ir,state_ir_15,هلشي
city_ir_15023,base.ir,state_ir_15,ميان راهان
city_ir_15024,base.ir,state_ir_15,شاطر آباد
city_ir_15025,base.ir,state_ir_15,باينگان
city_ir_15026,base.ir,state_ir_15,سطر
city_ir_15027,base.ir,state_ir_15,قزانچي
city_ir_15028,base.ir,state_ir_15,نودشه
city_ir_15029,base.ir,state_ir_15,ازگله
city_ir_15030,base.ir,state_ir_15,سومار
city_ir_15031,base.ir,state_ir_15,کنگاور
city_ir_15032,base.ir,state_ir_15,سر پل ذهاب
city_ir_15033,base.ir,state_ir_15,کرند
city_ir_15034,base.ir,state_ir_15,ماهيدشت
city_ir_15035,base.ir,state_ir_15,گواور
city_ir_28001,base.ir,state_ir_28,دهدشت
city_ir_28002,base.ir,state_ir_28,ياسوج
city_ir_28003,base.ir,state_ir_28,دوگنبدان
city_ir_28004,base.ir,state_ir_28,چرام
city_ir_28005,base.ir,state_ir_28,سي سخت
city_ir_28006,base.ir,state_ir_28,باشت
city_ir_28007,base.ir,state_ir_28,گچساران
city_ir_28008,base.ir,state_ir_28,لنده
city_ir_28009,base.ir,state_ir_28,دنا
city_ir_28010,base.ir,state_ir_28,قلعه رئيسي
city_ir_28011,base.ir,state_ir_28,سوق
city_ir_28012,base.ir,state_ir_28,ديشموك
city_ir_28013,base.ir,state_ir_28,مارگون
city_ir_28014,base.ir,state_ir_28,گراب سفلي
city_ir_28015,base.ir,state_ir_28,ليکک
city_ir_64001,base.ir,state_ir_64,آزاد شهر
city_ir_64002,base.ir,state_ir_64,اينچه برون
city_ir_64003,base.ir,state_ir_64,بناور
city_ir_64004,base.ir,state_ir_64,سرخنکلاته
city_ir_64005,base.ir,state_ir_64,سيمين شهر
city_ir_64006,base.ir,state_ir_64,کردکوي
city_ir_64007,base.ir,state_ir_64,گاليکش
city_ir_64008,base.ir,state_ir_64,گرگان
city_ir_64009,base.ir,state_ir_64,گنبدکاووس
city_ir_64010,base.ir,state_ir_64,مينودشت
city_ir_64011,base.ir,state_ir_64,گميش تپه
city_ir_64012,base.ir,state_ir_64,نوده خاندوز
city_ir_64013,base.ir,state_ir_64,نوکنده
city_ir_64014,base.ir,state_ir_64,نگين شهر
city_ir_64015,base.ir,state_ir_64,گميشان
city_ir_64016,base.ir,state_ir_64,مراوه تپه
city_ir_64017,base.ir,state_ir_64,آق قلا
city_ir_64018,base.ir,state_ir_64,بندر ترکمن
city_ir_64019,base.ir,state_ir_64,علي آباد
city_ir_64020,base.ir,state_ir_64,انبارالوم
city_ir_64021,base.ir,state_ir_64,بندرگز
city_ir_64022,base.ir,state_ir_64,دلند
city_ir_64023,base.ir,state_ir_64,فاضل آباد
city_ir_64024,base.ir,state_ir_64,کلاله
city_ir_64025,base.ir,state_ir_64,خانببين
city_ir_64026,base.ir,state_ir_64,رامیان
city_ir_55001,base.ir,state_ir_55,آستارا
city_ir_55002,base.ir,state_ir_55,رشت
city_ir_55003,base.ir,state_ir_55,بندر انزلي
city_ir_55004,base.ir,state_ir_55,تالش
city_ir_55005,base.ir,state_ir_55,رودبار
city_ir_55006,base.ir,state_ir_55,شفت
city_ir_55007,base.ir,state_ir_55,لاهيجان
city_ir_55008,base.ir,state_ir_55,لنگرود
city_ir_55009,base.ir,state_ir_55,ماسال
city_ir_55010,base.ir,state_ir_55,هشتپر
city_ir_55011,base.ir,state_ir_55,خمام
city_ir_55012,base.ir,state_ir_55,رستم آباد
city_ir_55013,base.ir,state_ir_55,لشت نشاء
city_ir_55014,base.ir,state_ir_55,املش
city_ir_55015,base.ir,state_ir_55,رودسر
city_ir_55016,base.ir,state_ir_55,احمدسرگوراب
city_ir_55017,base.ir,state_ir_55, آستانه
city_ir_55018,base.ir,state_ir_55,اطاقور
city_ir_55019,base.ir,state_ir_55,بره سر
city_ir_55020,base.ir,state_ir_55,بازارجمعه
city_ir_55021,base.ir,state_ir_55,چابکسر
city_ir_55022,base.ir,state_ir_55,چوبر
city_ir_55023,base.ir,state_ir_55,ديلمان
city_ir_55024,base.ir,state_ir_55,فومن
city_ir_55025,base.ir,state_ir_55,گوراب زرميخ
city_ir_55026,base.ir,state_ir_55,حويق
city_ir_55027,base.ir,state_ir_55,جیرنده
city_ir_55028,base.ir,state_ir_55,کلاچای
city_ir_55029,base.ir,state_ir_55,خشکبیجار
city_ir_55030,base.ir,state_ir_55,کیاشهر
city_ir_55031,base.ir,state_ir_55,کوچصفهان
city_ir_55032,base.ir,state_ir_55,کومله
city_ir_55033,base.ir,state_ir_55,لیسار
city_ir_55034,base.ir,state_ir_55,لوندویل
city_ir_55035,base.ir,state_ir_55,لوشان
city_ir_55036,base.ir,state_ir_55,منجیل
city_ir_55037,base.ir,state_ir_55,مرجقل
city_ir_55038,base.ir,state_ir_55,ماسوله
city_ir_55039,base.ir,state_ir_55,پرهسر
city_ir_55040,base.ir,state_ir_55,رحیم آباد
city_ir_55041,base.ir,state_ir_55,رانکوه
city_ir_55042,base.ir,state_ir_55,رضوانشهر
city_ir_55043,base.ir,state_ir_55,رودبنه
city_ir_55044,base.ir,state_ir_55,سنگر
city_ir_55045,base.ir,state_ir_55,شلمان
city_ir_55046,base.ir,state_ir_55,سياهکل
city_ir_55047,base.ir,state_ir_55,صومعه سرا
city_ir_55048,base.ir,state_ir_55,واجارگاه
city_ir_55049,base.ir,state_ir_55,زیباکنار
city_ir_55050,base.ir,state_ir_55,ضیابر
city_ir_26001,base.ir,state_ir_26,سراب دوره
city_ir_26002,base.ir,state_ir_26,كوهدشت
city_ir_26003,base.ir,state_ir_26,معمولان
city_ir_26004,base.ir,state_ir_26,دورود
city_ir_26005,base.ir,state_ir_26,خرم آباد
city_ir_26006,base.ir,state_ir_26,زاغه
city_ir_26007,base.ir,state_ir_26,بروجرد
city_ir_26008,base.ir,state_ir_26,چغلوندي
city_ir_26009,base.ir,state_ir_26,گراب
city_ir_26010,base.ir,state_ir_26,كوناني
city_ir_26011,base.ir,state_ir_26,اليگودرز
city_ir_26012,base.ir,state_ir_26,درب گنبد
city_ir_26013,base.ir,state_ir_26,چقابل
city_ir_26014,base.ir,state_ir_26,ازنا
city_ir_26015,base.ir,state_ir_26,پلدختر
city_ir_26016,base.ir,state_ir_26,چالانچولان
city_ir_26017,base.ir,state_ir_26,الشتر
city_ir_26018,base.ir,state_ir_26,اشترينان
city_ir_26019,base.ir,state_ir_26,فيروز آباد
city_ir_26020,base.ir,state_ir_26,مومن آباد
city_ir_26021,base.ir,state_ir_26,سپيددشت
city_ir_26022,base.ir,state_ir_26,محمودوند
city_ir_26023,base.ir,state_ir_26,دلقان(نورآباد)
city_ir_26024,base.ir,state_ir_26,نورآباد
city_ir_12001,base.ir,state_ir_12,بابل
city_ir_12002,base.ir,state_ir_12,ساري
city_ir_12003,base.ir,state_ir_12,عباس آباد
city_ir_12004,base.ir,state_ir_12,آلاشت
city_ir_12005,base.ir,state_ir_12,امیرکلا
city_ir_12006,base.ir,state_ir_12,آمل
city_ir_12007,base.ir,state_ir_12,بابلسر
city_ir_12008,base.ir,state_ir_12,بهنمیر
city_ir_12009,base.ir,state_ir_12,بلده
city_ir_12010,base.ir,state_ir_12,بهشهر
city_ir_12011,base.ir,state_ir_12,چالوس
city_ir_12012,base.ir,state_ir_12,چمستان
city_ir_12013,base.ir,state_ir_12,دابودشت
city_ir_12014,base.ir,state_ir_12,دریاکنار
city_ir_12015,base.ir,state_ir_12,فریدونکنار
city_ir_12016,base.ir,state_ir_12,فریم
city_ir_12017,base.ir,state_ir_12,گلوگاه
city_ir_12018,base.ir,state_ir_12,گتاب
city_ir_12019,base.ir,state_ir_12,گزنک
city_ir_12020,base.ir,state_ir_12,قائمشهر
city_ir_12021,base.ir,state_ir_12,ایزدشهر
city_ir_12022,base.ir,state_ir_12,جویبار
city_ir_12023,base.ir,state_ir_12,کلارآباد
city_ir_12024,base.ir,state_ir_12,کلاردشت
city_ir_12025,base.ir,state_ir_12,کله بست
city_ir_12026,base.ir,state_ir_12,کتالم
city_ir_12027,base.ir,state_ir_12,خلیل شهر
city_ir_12028,base.ir,state_ir_12,خوشرودپی
city_ir_12029,base.ir,state_ir_12,کیاکلا
city_ir_12030,base.ir,state_ir_12,کیاسر
city_ir_12031,base.ir,state_ir_12,کوهی خیل
city_ir_12032,base.ir,state_ir_12,لاریجان
city_ir_12033,base.ir,state_ir_12,محمودآباد
city_ir_12034,base.ir,state_ir_12,مرزن آباد
city_ir_12035,base.ir,state_ir_12,مرزیکلا
city_ir_12036,base.ir,state_ir_12,نشتارود
city_ir_12037,base.ir,state_ir_12,نکا
city_ir_12038,base.ir,state_ir_12,نوشهر
city_ir_12039,base.ir,state_ir_12,نور
city_ir_12040,base.ir,state_ir_12,رامسر
city_ir_12041,base.ir,state_ir_12,رینه
city_ir_12042,base.ir,state_ir_12,رستمکلا
city_ir_12043,base.ir,state_ir_12,رویان
city_ir_12044,base.ir,state_ir_12,سادات شهر
city_ir_12045,base.ir,state_ir_12,سلمان شهر
city_ir_12046,base.ir,state_ir_12,سوادکوه
city_ir_12047,base.ir,state_ir_12,شیرگاه
city_ir_12048,base.ir,state_ir_12,سورک
city_ir_12049,base.ir,state_ir_12,سرخرود
city_ir_12050,base.ir,state_ir_12,تنکابن
city_ir_12051,base.ir,state_ir_12,زرگرمحله
city_ir_12052,base.ir,state_ir_12,زیرآب
city_ir_44001,base.ir,state_ir_44,ساوه
city_ir_44002,base.ir,state_ir_44,نيمور
city_ir_44003,base.ir,state_ir_44,تفرش
city_ir_44004,base.ir,state_ir_44,اراك
city_ir_44005,base.ir,state_ir_44,دليجان
city_ir_44006,base.ir,state_ir_44,خمين
city_ir_44007,base.ir,state_ir_44,زاويه
city_ir_44008,base.ir,state_ir_44,رازقان
city_ir_44009,base.ir,state_ir_44,آستانه
city_ir_44010,base.ir,state_ir_44,مامونيه
city_ir_44011,base.ir,state_ir_44,آشتيان
city_ir_44012,base.ir,state_ir_44,نراق
city_ir_44013,base.ir,state_ir_44,سنجان
city_ir_44014,base.ir,state_ir_44,خنداب
city_ir_44015,base.ir,state_ir_44,فرمهين
city_ir_44016,base.ir,state_ir_44,شازند
city_ir_44017,base.ir,state_ir_44,كميجان
city_ir_44018,base.ir,state_ir_44,محلات
city_ir_44019,base.ir,state_ir_44,پرندک
city_ir_44020,base.ir,state_ir_44,زرنديه
city_ir_44021,base.ir,state_ir_44,غرق آباد
city_ir_44022,base.ir,state_ir_44,ميلاجرد
city_ir_44023,base.ir,state_ir_44,شهرصنعتي ساوه
city_ir_44024,base.ir,state_ir_44,هندودر
city_ir_44025,base.ir,state_ir_44,توره
city_ir_44026,base.ir,state_ir_44,داوداباد
city_ir_44027,base.ir,state_ir_44,کرهرود
city_ir_44028,base.ir,state_ir_44,نوبران
city_ir_44029,base.ir,state_ir_44,مهاجران
city_ir_44030,base.ir,state_ir_44,دليجان،نراق
city_ir_44031,base.ir,state_ir_44,قورچي باشي
city_ir_23001,base.ir,state_ir_23,ميناب
city_ir_23002,base.ir,state_ir_23,قشم
city_ir_23003,base.ir,state_ir_23,سيربک
city_ir_23004,base.ir,state_ir_23,رودان
city_ir_23005,base.ir,state_ir_23,حاجي آباد
city_ir_23006,base.ir,state_ir_23,بندر لنگه
city_ir_23007,base.ir,state_ir_23,بندر عباس
city_ir_23008,base.ir,state_ir_23,بندر خمير
city_ir_23009,base.ir,state_ir_23,بندر جاسک
city_ir_23010,base.ir,state_ir_23,بستک
city_ir_23011,base.ir,state_ir_23,ابوموسي
city_ir_23012,base.ir,state_ir_23,پارسیان-گاوبندی
city_ir_23013,base.ir,state_ir_23,كيش
city_ir_23014,base.ir,state_ir_23,كنگ
city_ir_23015,base.ir,state_ir_23,بندرچارك
city_ir_23016,base.ir,state_ir_23,سوزا
city_ir_23017,base.ir,state_ir_23,هرمز
city_ir_23018,base.ir,state_ir_23,فين
city_ir_23019,base.ir,state_ir_23,درگهان
city_ir_23020,base.ir,state_ir_23,دهباز
city_ir_23021,base.ir,state_ir_23,فارغان
city_ir_23022,base.ir,state_ir_23,زيارتعلي
city_ir_24001,base.ir,state_ir_24,همدان
city_ir_24002,base.ir,state_ir_24,اسد آباد
city_ir_24003,base.ir,state_ir_24,فامنین
city_ir_24004,base.ir,state_ir_24,فرسفج
city_ir_24005,base.ir,state_ir_24,فیروزان
city_ir_24006,base.ir,state_ir_24,قهاوند
city_ir_24007,base.ir,state_ir_24,قروه درجزین
city_ir_24008,base.ir,state_ir_24,کبودرآهنگ
city_ir_24009,base.ir,state_ir_24,صالح آباد
city_ir_24010,base.ir,state_ir_24,سامن
city_ir_24011,base.ir,state_ir_24,سرکان
city_ir_24012,base.ir,state_ir_24,شیرین سو
city_ir_24013,base.ir,state_ir_24,گیان
city_ir_24014,base.ir,state_ir_24,گل تپه
city_ir_24015,base.ir,state_ir_24,لالجین
city_ir_24016,base.ir,state_ir_24,ملایر
city_ir_24017,base.ir,state_ir_24,مریانج
city_ir_24018,base.ir,state_ir_24,نهاوند
city_ir_24019,base.ir,state_ir_24,ازندریان
city_ir_24020,base.ir,state_ir_24,بهار
city_ir_24021,base.ir,state_ir_24,برزول
city_ir_24022,base.ir,state_ir_24,دمق
city_ir_24023,base.ir,state_ir_24,قروه
city_ir_24024,base.ir,state_ir_24,جوکار
city_ir_24025,base.ir,state_ir_24,جورقان
city_ir_24026,base.ir,state_ir_24,رزن
