"id","country_id:id","state_id:id","name","name@pt"
"city_br_3022","base.br","base.state_br_ba","Malhada de Pedras","Malhada de Pedras"
"city_br_3023","base.br","base.state_br_se","Malhada dos Bois","Malhada dos Bois"
"city_br_3024","base.br","base.state_br_se","Malhador","Malhador"
"city_br_3025","base.br","base.state_br_pr","Mallet","Mallet"
"city_br_3026","base.br","base.state_br_pb","Malta","Malta"
"city_br_3027","base.br","base.state_br_pb","Mamanguape","Mamanguape"
"city_br_3028","base.br","base.state_br_go","Mambaí","Mambaí"
"city_br_3029","base.br","base.state_br_pr","Mamborê","Mamborê"
"city_br_3030","base.br","base.state_br_mg","Mamonas","Mamonas"
"city_br_3031","base.br","base.state_br_rs","Mampituba","Mampituba"
"city_br_3032","base.br","base.state_br_pb","Manaíra","Manaíra"
"city_br_3033","base.br","base.state_br_am","Manaquiri","Manaquiri"
"city_br_3034","base.br","base.state_br_pe","Manari","Manari"
"city_br_3035","base.br","base.state_br_ac","Mâncio Lima","Mâncio Lima"
"city_br_3036","base.br","base.state_br_pr","Mandaguaçu","Mandaguaçu"
"city_br_3037","base.br","base.state_br_pr","Mandaguari","Mandaguari"
"city_br_3038","base.br","base.state_br_pr","Mandirituba","Mandirituba"
"city_br_3039","base.br","base.state_br_sp","Manduri","Manduri"
"city_br_3040","base.br","base.state_br_pr","Manfrinópolis","Manfrinópolis"
"city_br_3041","base.br","base.state_br_mg","Manga","Manga"
"city_br_3042","base.br","base.state_br_rj","Mangaratiba","Mangaratiba"
"city_br_3043","base.br","base.state_br_pr","Mangueirinha","Mangueirinha"
"city_br_3044","base.br","base.state_br_mg","Manhuaçu","Manhuaçu"
"city_br_3045","base.br","base.state_br_mg","Manhumirim","Manhumirim"
"city_br_3046","base.br","base.state_br_am","Manicoré","Manicoré"
"city_br_3047","base.br","base.state_br_pi","Manoel Emídio","Manoel Emídio"
"city_br_3048","base.br","base.state_br_pr","Manoel Ribas","Manoel Ribas"
"city_br_3049","base.br","base.state_br_ac","Manoel Urbano","Manoel Urbano"
"city_br_3050","base.br","base.state_br_rs","Manoel Viana","Manoel Viana"
"city_br_3051","base.br","base.state_br_ba","Manoel Vitorino","Manoel Vitorino"
"city_br_3052","base.br","base.state_br_ba","Mansidão","Mansidão"
"city_br_3053","base.br","base.state_br_mg","Mantena","Mantena"
"city_br_3054","base.br","base.state_br_es","Mantenópolis","Mantenópolis"
"city_br_3055","base.br","base.state_br_rs","Maquiné","Maquiné"
"city_br_3056","base.br","base.state_br_mg","Mar de Espanha","Mar de Espanha"
"city_br_3057","base.br","base.state_br_al","Mar Vermelho","Mar Vermelho"
"city_br_3058","base.br","base.state_br_go","Mara Rosa","Mara Rosa"
"city_br_3059","base.br","base.state_br_am","Maraã","Maraã"
"city_br_3060","base.br","base.state_br_sp","Marabá Paulista","Marabá Paulista"
"city_br_3061","base.br","base.state_br_ma","Maracaçumé","Maracaçumé"
"city_br_3062","base.br","base.state_br_sp","Maracaí","Maracaí"
"city_br_3063","base.br","base.state_br_sc","Maracajá","Maracajá"
"city_br_3064","base.br","base.state_br_ms","Maracaju","Maracaju"
"city_br_3065","base.br","base.state_br_pa","Maracanã","Maracanã"
"city_br_3066","base.br","base.state_br_ba","Maracás","Maracás"
"city_br_3067","base.br","base.state_br_al","Maragogi","Maragogi"
"city_br_3068","base.br","base.state_br_ba","Maragogipe","Maragogipe"
"city_br_3069","base.br","base.state_br_pe","Maraial","Maraial"
"city_br_3070","base.br","base.state_br_ma","Marajá do Sena","Marajá do Sena"
"city_br_3071","base.br","base.state_br_ma","Maranhãozinho","Maranhãozinho"
"city_br_3072","base.br","base.state_br_pa","Marapanim","Marapanim"
"city_br_3073","base.br","base.state_br_sp","Marapoama","Marapoama"
"city_br_3074","base.br","base.state_br_rs","Maratá","Maratá"
"city_br_3075","base.br","base.state_br_es","Marataízes","Marataízes"
"city_br_3076","base.br","base.state_br_rs","Marau","Marau"
"city_br_3077","base.br","base.state_br_ba","Maraú","Maraú"
"city_br_3078","base.br","base.state_br_al","Maravilha","Maravilha"
"city_br_3079","base.br","base.state_br_sc","Maravilha","Maravilha"
"city_br_3080","base.br","base.state_br_mg","Maravilhas","Maravilhas"
"city_br_3081","base.br","base.state_br_pb","Marcação","Marcação"
"city_br_3082","base.br","base.state_br_mt","Marcelândia","Marcelândia"
"city_br_3083","base.br","base.state_br_rs","Marcelino Ramos","Marcelino Ramos"
"city_br_3084","base.br","base.state_br_rn","Marcelino Vieira","Marcelino Vieira"
"city_br_3085","base.br","base.state_br_ba","Marcionílio Souza","Marcionílio Souza"
"city_br_3086","base.br","base.state_br_ce","Marco","Marco"
"city_br_3087","base.br","base.state_br_pi","Marcolândia","Marcolândia"
"city_br_3088","base.br","base.state_br_pi","Marcos Parente","Marcos Parente"
"city_br_3089","base.br","base.state_br_pr","Marechal Cândido Rondon","Marechal Cândido Rondon"
"city_br_3090","base.br","base.state_br_al","Marechal Deodoro","Marechal Deodoro"
"city_br_3091","base.br","base.state_br_es","Marechal Floriano","Marechal Floriano"
"city_br_3092","base.br","base.state_br_ac","Marechal Thaumaturgo","Marechal Thaumaturgo"
"city_br_3093","base.br","base.state_br_sc","Marema","Marema"
"city_br_3094","base.br","base.state_br_pb","Mari","Mari"
"city_br_3095","base.br","base.state_br_mg","Maria da Fé","Maria da Fé"
"city_br_3096","base.br","base.state_br_pr","Maria Helena","Maria Helena"
"city_br_3097","base.br","base.state_br_pr","Marialva","Marialva"
"city_br_3098","base.br","base.state_br_mg","Mariana","Mariana"
"city_br_3099","base.br","base.state_br_rs","Mariana Pimentel","Mariana Pimentel"
"city_br_3100","base.br","base.state_br_rs","Mariano Moro","Mariano Moro"
"city_br_3101","base.br","base.state_br_to","Marianópolis do Tocantins","Marianópolis do Tocantins"
"city_br_3102","base.br","base.state_br_sp","Mariápolis","Mariápolis"
"city_br_3103","base.br","base.state_br_al","Maribondo","Maribondo"
"city_br_3104","base.br","base.state_br_mg","Marilac","Marilac"
"city_br_3105","base.br","base.state_br_es","Marilândia","Marilândia"
"city_br_3106","base.br","base.state_br_pr","Marilândia do Sul","Marilândia do Sul"
"city_br_3107","base.br","base.state_br_pr","Marilena","Marilena"
"city_br_3108","base.br","base.state_br_pr","Mariluz","Mariluz"
"city_br_3109","base.br","base.state_br_sp","Marinópolis","Marinópolis"
"city_br_3110","base.br","base.state_br_mg","Mário Campos","Mário Campos"
"city_br_3111","base.br","base.state_br_pr","Mariópolis","Mariópolis"
"city_br_3112","base.br","base.state_br_pr","Maripá","Maripá"
"city_br_3113","base.br","base.state_br_mg","Maripá de Minas","Maripá de Minas"
"city_br_3114","base.br","base.state_br_pb","Marizópolis","Marizópolis"
"city_br_3115","base.br","base.state_br_mg","Marliéria","Marliéria"
"city_br_3116","base.br","base.state_br_pr","Marmeleiro","Marmeleiro"
"city_br_3117","base.br","base.state_br_mg","Marmelópolis","Marmelópolis"
"city_br_3118","base.br","base.state_br_rs","Marques de Souza","Marques de Souza"
"city_br_3119","base.br","base.state_br_pr","Marquinho","Marquinho"
"city_br_3120","base.br","base.state_br_mg","Martinho Campos","Martinho Campos"
"city_br_3121","base.br","base.state_br_ce","Martinópole","Martinópole"
"city_br_3122","base.br","base.state_br_sp","Martinópolis","Martinópolis"
"city_br_3123","base.br","base.state_br_rn","Martins","Martins"
"city_br_3124","base.br","base.state_br_mg","Martins Soares","Martins Soares"
"city_br_3125","base.br","base.state_br_se","Maruim","Maruim"
"city_br_3126","base.br","base.state_br_pr","Marumbi","Marumbi"
"city_br_3127","base.br","base.state_br_go","Marzagão","Marzagão"
"city_br_3128","base.br","base.state_br_ba","Mascote","Mascote"
"city_br_3129","base.br","base.state_br_ce","Massapê","Massapê"
"city_br_3130","base.br","base.state_br_pi","Massapê do Piauí","Massapê do Piauí"
"city_br_3131","base.br","base.state_br_pb","Massaranduba","Massaranduba"
"city_br_3132","base.br","base.state_br_sc","Massaranduba","Massaranduba"
"city_br_3133","base.br","base.state_br_rs","Mata","Mata"
"city_br_3134","base.br","base.state_br_ba","Mata de São João","Mata de São João"
"city_br_3135","base.br","base.state_br_al","Mata Grande","Mata Grande"
"city_br_3136","base.br","base.state_br_ma","Mata Roma","Mata Roma"
"city_br_3137","base.br","base.state_br_mg","Mata Verde","Mata Verde"
"city_br_3138","base.br","base.state_br_sp","Matão","Matão"
"city_br_3139","base.br","base.state_br_pb","Mataraca","Mataraca"
"city_br_3140","base.br","base.state_br_to","Mateiros","Mateiros"
"city_br_3141","base.br","base.state_br_pr","Matelândia","Matelândia"
"city_br_3142","base.br","base.state_br_mg","Materlândia","Materlândia"
"city_br_3143","base.br","base.state_br_mg","Mateus Leme","Mateus Leme"
"city_br_3144","base.br","base.state_br_mg","Mathias Lobato","Mathias Lobato"
"city_br_3145","base.br","base.state_br_mg","Matias Barbosa","Matias Barbosa"
"city_br_3146","base.br","base.state_br_mg","Matias Cardoso","Matias Cardoso"
"city_br_3147","base.br","base.state_br_pi","Matias Olímpio","Matias Olímpio"
"city_br_3148","base.br","base.state_br_ba","Matina","Matina"
"city_br_3149","base.br","base.state_br_ma","Matinha","Matinha"
"city_br_3150","base.br","base.state_br_pb","Matinhas","Matinhas"
"city_br_3151","base.br","base.state_br_pr","Matinhos","Matinhos"
"city_br_3152","base.br","base.state_br_mg","Matipó","Matipó"
"city_br_3153","base.br","base.state_br_rs","Mato Castelhano","Mato Castelhano"
"city_br_3154","base.br","base.state_br_pb","Mato Grosso","Mato Grosso"
"city_br_3155","base.br","base.state_br_rs","Mato Leitão","Mato Leitão"
"city_br_3156","base.br","base.state_br_rs","Mato Queimado","Mato Queimado"
"city_br_3157","base.br","base.state_br_pr","Mato Rico","Mato Rico"
"city_br_3158","base.br","base.state_br_mg","Mato Verde","Mato Verde"
"city_br_3159","base.br","base.state_br_ma","Matões","Matões"
"city_br_3160","base.br","base.state_br_ma","Matões do Norte","Matões do Norte"
"city_br_3161","base.br","base.state_br_sc","Matos Costa","Matos Costa"
"city_br_3162","base.br","base.state_br_mg","Matozinhos","Matozinhos"
"city_br_3163","base.br","base.state_br_go","Matrinchã","Matrinchã"
"city_br_3164","base.br","base.state_br_al","Matriz de Camaragibe","Matriz de Camaragibe"
"city_br_3165","base.br","base.state_br_mt","Matupá","Matupá"
"city_br_3166","base.br","base.state_br_pb","Maturéia","Maturéia"
"city_br_3167","base.br","base.state_br_mg","Matutina","Matutina"
"city_br_3168","base.br","base.state_br_pr","Mauá da Serra","Mauá da Serra"
"city_br_3169","base.br","base.state_br_am","Maués","Maués"
"city_br_3170","base.br","base.state_br_go","Maurilândia","Maurilândia"
"city_br_3171","base.br","base.state_br_to","Maurilândia do Tocantins","Maurilândia do Tocantins"
"city_br_3172","base.br","base.state_br_ce","Mauriti","Mauriti"
"city_br_3173","base.br","base.state_br_rn","Maxaranguape","Maxaranguape"
"city_br_3174","base.br","base.state_br_rs","Maximiliano de Almeida","Maximiliano de Almeida"
"city_br_3175","base.br","base.state_br_ap","Mazagão","Mazagão"
"city_br_3176","base.br","base.state_br_mg","Medeiros","Medeiros"
"city_br_3177","base.br","base.state_br_ba","Medeiros Neto","Medeiros Neto"
"city_br_3178","base.br","base.state_br_pr","Medianeira","Medianeira"
"city_br_3179","base.br","base.state_br_pa","Medicilândia","Medicilândia"
"city_br_3180","base.br","base.state_br_mg","Medina","Medina"
"city_br_3181","base.br","base.state_br_sc","Meleiro","Meleiro"
"city_br_3182","base.br","base.state_br_pa","Melgaço","Melgaço"
"city_br_3183","base.br","base.state_br_rj","Mendes","Mendes"
"city_br_3184","base.br","base.state_br_mg","Mendes Pimentel","Mendes Pimentel"
"city_br_3185","base.br","base.state_br_sp","Mendonça","Mendonça"
"city_br_3186","base.br","base.state_br_pr","Mercedes","Mercedes"
"city_br_3187","base.br","base.state_br_mg","Mercês","Mercês"
"city_br_3188","base.br","base.state_br_sp","Meridiano","Meridiano"
"city_br_3189","base.br","base.state_br_ce","Meruoca","Meruoca"
"city_br_3190","base.br","base.state_br_sp","Mesópolis","Mesópolis"
"city_br_3191","base.br","base.state_br_mg","Mesquita","Mesquita"
"city_br_3192","base.br","base.state_br_al","Messias","Messias"
"city_br_3193","base.br","base.state_br_rn","Messias Targino","Messias Targino"
"city_br_3194","base.br","base.state_br_pi","Miguel Alves","Miguel Alves"
"city_br_3195","base.br","base.state_br_ba","Miguel Calmon","Miguel Calmon"
"city_br_3196","base.br","base.state_br_pi","Miguel Leão","Miguel Leão"
"city_br_3197","base.br","base.state_br_rj","Miguel Pereira","Miguel Pereira"
"city_br_3198","base.br","base.state_br_sp","Miguelópolis","Miguelópolis"
"city_br_3199","base.br","base.state_br_ba","Milagres","Milagres"
"city_br_3200","base.br","base.state_br_ce","Milagres","Milagres"
"city_br_3201","base.br","base.state_br_ma","Milagres do Maranhão","Milagres do Maranhão"
"city_br_3202","base.br","base.state_br_ce","Milhã","Milhã"
"city_br_3203","base.br","base.state_br_pi","Milton Brandão","Milton Brandão"
"city_br_3204","base.br","base.state_br_go","Mimoso de Goiás","Mimoso de Goiás"
"city_br_3205","base.br","base.state_br_es","Mimoso do Sul","Mimoso do Sul"
"city_br_3206","base.br","base.state_br_go","Minaçu","Minaçu"
"city_br_3207","base.br","base.state_br_al","Minador do Negrão","Minador do Negrão"
"city_br_3208","base.br","base.state_br_rs","Minas do Leão","Minas do Leão"
"city_br_3209","base.br","base.state_br_mg","Minas Novas","Minas Novas"
"city_br_3210","base.br","base.state_br_mg","Minduri","Minduri"
"city_br_3211","base.br","base.state_br_go","Mineiros","Mineiros"
"city_br_3212","base.br","base.state_br_sp","Mineiros do Tietê","Mineiros do Tietê"
"city_br_3213","base.br","base.state_br_ro","Ministro Andreazza","Ministro Andreazza"
"city_br_3214","base.br","base.state_br_sp","Mira Estrela","Mira Estrela"
"city_br_3215","base.br","base.state_br_mg","Mirabela","Mirabela"
"city_br_3216","base.br","base.state_br_sp","Miracatu","Miracatu"
"city_br_3217","base.br","base.state_br_rj","Miracema","Miracema"
"city_br_3218","base.br","base.state_br_to","Miracema do Tocantins","Miracema do Tocantins"
"city_br_3219","base.br","base.state_br_ma","Mirador","Mirador"
"city_br_3220","base.br","base.state_br_pr","Mirador","Mirador"
"city_br_3221","base.br","base.state_br_mg","Miradouro","Miradouro"
"city_br_3222","base.br","base.state_br_rs","Miraguaí","Miraguaí"
"city_br_3223","base.br","base.state_br_mg","Miraí","Miraí"
"city_br_3224","base.br","base.state_br_ce","Miraíma","Miraíma"
"city_br_3225","base.br","base.state_br_ms","Miranda","Miranda"
"city_br_3226","base.br","base.state_br_ma","Miranda do Norte","Miranda do Norte"
"city_br_3227","base.br","base.state_br_pe","Mirandiba","Mirandiba"
"city_br_3228","base.br","base.state_br_sp","Mirandópolis","Mirandópolis"
"city_br_3229","base.br","base.state_br_ba","Mirangaba","Mirangaba"
"city_br_3230","base.br","base.state_br_to","Miranorte","Miranorte"
"city_br_3231","base.br","base.state_br_ba","Mirante","Mirante"
"city_br_3232","base.br","base.state_br_ro","Mirante da Serra","Mirante da Serra"
"city_br_3233","base.br","base.state_br_sp","Mirante do Paranapanema","Mirante do Paranapanema"
"city_br_3234","base.br","base.state_br_pr","Miraselva","Miraselva"
"city_br_3235","base.br","base.state_br_sp","Mirassol","Mirassol"
"city_br_3236","base.br","base.state_br_mt","Mirassol d'Oeste","Mirassol d'Oeste"
"city_br_3237","base.br","base.state_br_sp","Mirassolândia","Mirassolândia"
"city_br_3238","base.br","base.state_br_mg","Miravânia","Miravânia"
"city_br_3239","base.br","base.state_br_sc","Mirim Doce","Mirim Doce"
"city_br_3240","base.br","base.state_br_ma","Mirinzal","Mirinzal"
"city_br_3241","base.br","base.state_br_pr","Missal","Missal"
"city_br_3242","base.br","base.state_br_ce","Missão Velha","Missão Velha"
"city_br_3243","base.br","base.state_br_pa","Mocajuba","Mocajuba"
"city_br_3244","base.br","base.state_br_sp","Mococa","Mococa"
"city_br_3245","base.br","base.state_br_sc","Modelo","Modelo"
"city_br_3246","base.br","base.state_br_mg","Moeda","Moeda"
"city_br_3247","base.br","base.state_br_mg","Moema","Moema"
"city_br_3248","base.br","base.state_br_pb","Mogeiro","Mogeiro"
"city_br_3249","base.br","base.state_br_sp","Mogi Mirim","Mogi Mirim"
"city_br_3250","base.br","base.state_br_go","Moiporá","Moiporá"
"city_br_3251","base.br","base.state_br_se","Moita Bonita","Moita Bonita"
"city_br_3252","base.br","base.state_br_pa","Moju","Moju"
"city_br_3253","base.br","base.state_br_pa","Mojuí dos Campos","Mojuí dos Campos"
"city_br_3254","base.br","base.state_br_ce","Mombaça","Mombaça"
"city_br_3255","base.br","base.state_br_sp","Mombuca","Mombuca"
"city_br_3256","base.br","base.state_br_ma","Monção","Monção"
"city_br_3257","base.br","base.state_br_sp","Monções","Monções"
"city_br_3258","base.br","base.state_br_sc","Mondaí","Mondaí"
"city_br_3259","base.br","base.state_br_sp","Mongaguá","Mongaguá"
"city_br_3260","base.br","base.state_br_mg","Monjolos","Monjolos"
"city_br_3261","base.br","base.state_br_pi","Monsenhor Gil","Monsenhor Gil"
"city_br_3262","base.br","base.state_br_pi","Monsenhor Hipólito","Monsenhor Hipólito"
"city_br_3263","base.br","base.state_br_mg","Monsenhor Paulo","Monsenhor Paulo"
"city_br_3264","base.br","base.state_br_ce","Monsenhor Tabosa","Monsenhor Tabosa"
"city_br_3265","base.br","base.state_br_pb","Montadas","Montadas"
"city_br_3266","base.br","base.state_br_mg","Montalvânia","Montalvânia"
"city_br_3267","base.br","base.state_br_es","Montanha","Montanha"
"city_br_3268","base.br","base.state_br_rn","Montanhas","Montanhas"
"city_br_3269","base.br","base.state_br_rs","Montauri","Montauri"
"city_br_3270","base.br","base.state_br_pa","Monte Alegre","Monte Alegre"
"city_br_3271","base.br","base.state_br_rn","Monte Alegre","Monte Alegre"
"city_br_3272","base.br","base.state_br_go","Monte Alegre de Goiás","Monte Alegre de Goiás"
"city_br_3273","base.br","base.state_br_mg","Monte Alegre de Minas","Monte Alegre de Minas"
"city_br_3274","base.br","base.state_br_se","Monte Alegre de Sergipe","Monte Alegre de Sergipe"
"city_br_3275","base.br","base.state_br_pi","Monte Alegre do Piauí","Monte Alegre do Piauí"
"city_br_3276","base.br","base.state_br_sp","Monte Alegre do Sul","Monte Alegre do Sul"
"city_br_3277","base.br","base.state_br_rs","Monte Alegre dos Campos","Monte Alegre dos Campos"
"city_br_3278","base.br","base.state_br_sp","Monte Alto","Monte Alto"
"city_br_3279","base.br","base.state_br_sp","Monte Aprazível","Monte Aprazível"
"city_br_3280","base.br","base.state_br_mg","Monte Azul","Monte Azul"
"city_br_3281","base.br","base.state_br_sp","Monte Azul Paulista","Monte Azul Paulista"
"city_br_3282","base.br","base.state_br_mg","Monte Belo","Monte Belo"
"city_br_3283","base.br","base.state_br_rs","Monte Belo do Sul","Monte Belo do Sul"
"city_br_3284","base.br","base.state_br_sc","Monte Carlo","Monte Carlo"
"city_br_3285","base.br","base.state_br_mg","Monte Carmelo","Monte Carmelo"
"city_br_3286","base.br","base.state_br_sc","Monte Castelo","Monte Castelo"
"city_br_3287","base.br","base.state_br_sp","Monte Castelo","Monte Castelo"
"city_br_3288","base.br","base.state_br_rn","Monte das Gameleiras","Monte das Gameleiras"
"city_br_3289","base.br","base.state_br_to","Monte do Carmo","Monte do Carmo"
"city_br_3290","base.br","base.state_br_mg","Monte Formoso","Monte Formoso"
"city_br_3291","base.br","base.state_br_pb","Monte Horebe","Monte Horebe"
"city_br_3292","base.br","base.state_br_sp","Monte Mor","Monte Mor"
"city_br_3293","base.br","base.state_br_ro","Monte Negro","Monte Negro"
"city_br_3294","base.br","base.state_br_ba","Monte Santo","Monte Santo"
"city_br_3295","base.br","base.state_br_mg","Monte Santo de Minas","Monte Santo de Minas"
"city_br_3296","base.br","base.state_br_to","Monte Santo do Tocantins","Monte Santo do Tocantins"
"city_br_3297","base.br","base.state_br_mg","Monte Sião","Monte Sião"
"city_br_3298","base.br","base.state_br_pb","Monteiro","Monteiro"
"city_br_3299","base.br","base.state_br_sp","Monteiro Lobato","Monteiro Lobato"
"city_br_3300","base.br","base.state_br_al","Monteirópolis","Monteirópolis"
"city_br_3301","base.br","base.state_br_rs","Montenegro","Montenegro"
"city_br_3302","base.br","base.state_br_ma","Montes Altos","Montes Altos"
"city_br_3303","base.br","base.state_br_go","Montes Claros de Goiás","Montes Claros de Goiás"
"city_br_3304","base.br","base.state_br_mg","Montezuma","Montezuma"
"city_br_3305","base.br","base.state_br_go","Montividiu","Montividiu"
"city_br_3306","base.br","base.state_br_go","Montividiu do Norte","Montividiu do Norte"
"city_br_3307","base.br","base.state_br_ce","Morada Nova","Morada Nova"
"city_br_3308","base.br","base.state_br_mg","Morada Nova de Minas","Morada Nova de Minas"
"city_br_3309","base.br","base.state_br_ce","Moraújo","Moraújo"
"city_br_3310","base.br","base.state_br_pe","Moreilândia","Moreilândia"
"city_br_3311","base.br","base.state_br_pr","Moreira Sales","Moreira Sales"
"city_br_3312","base.br","base.state_br_pe","Moreno","Moreno"
"city_br_3313","base.br","base.state_br_rs","Mormaço","Mormaço"
"city_br_3314","base.br","base.state_br_ba","Morpará","Morpará"
"city_br_3315","base.br","base.state_br_pr","Morretes","Morretes"
"city_br_3316","base.br","base.state_br_ce","Morrinhos","Morrinhos"
"city_br_3317","base.br","base.state_br_go","Morrinhos","Morrinhos"
"city_br_3318","base.br","base.state_br_rs","Morrinhos do Sul","Morrinhos do Sul"
"city_br_3319","base.br","base.state_br_sp","Morro Agudo","Morro Agudo"
"city_br_3320","base.br","base.state_br_go","Morro Agudo de Goiás","Morro Agudo de Goiás"
"city_br_3321","base.br","base.state_br_pi","Morro Cabeça no Tempo","Morro Cabeça no Tempo"
"city_br_3322","base.br","base.state_br_sc","Morro da Fumaça","Morro da Fumaça"
"city_br_3323","base.br","base.state_br_mg","Morro da Garça","Morro da Garça"
"city_br_3324","base.br","base.state_br_ba","Morro do Chapéu","Morro do Chapéu"
"city_br_3325","base.br","base.state_br_pi","Morro do Chapéu do Piauí","Morro do Chapéu do Piauí"
"city_br_3326","base.br","base.state_br_mg","Morro do Pilar","Morro do Pilar"
"city_br_3327","base.br","base.state_br_sc","Morro Grande","Morro Grande"
"city_br_3328","base.br","base.state_br_rs","Morro Redondo","Morro Redondo"
"city_br_3329","base.br","base.state_br_rs","Morro Reuter","Morro Reuter"
"city_br_3330","base.br","base.state_br_ma","Morros","Morros"
"city_br_3331","base.br","base.state_br_ba","Mortugaba","Mortugaba"
"city_br_3332","base.br","base.state_br_sp","Morungaba","Morungaba"
"city_br_3333","base.br","base.state_br_go","Mossâmedes","Mossâmedes"
"city_br_3334","base.br","base.state_br_rs","Mostardas","Mostardas"
"city_br_3335","base.br","base.state_br_sp","Motuca","Motuca"
"city_br_3336","base.br","base.state_br_go","Mozarlândia","Mozarlândia"
"city_br_3337","base.br","base.state_br_pa","Muaná","Muaná"
"city_br_3338","base.br","base.state_br_rr","Mucajaí","Mucajaí"
"city_br_3339","base.br","base.state_br_ce","Mucambo","Mucambo"
"city_br_3340","base.br","base.state_br_ba","Mucugê","Mucugê"
"city_br_3341","base.br","base.state_br_rs","Muçum","Muçum"
"city_br_3342","base.br","base.state_br_ba","Mucuri","Mucuri"
"city_br_3343","base.br","base.state_br_es","Mucurici","Mucurici"
"city_br_3344","base.br","base.state_br_rs","Muitos Capões","Muitos Capões"
"city_br_3345","base.br","base.state_br_rs","Muliterno","Muliterno"
"city_br_3346","base.br","base.state_br_ce","Mulungu","Mulungu"
"city_br_3347","base.br","base.state_br_pb","Mulungu","Mulungu"
"city_br_3348","base.br","base.state_br_ba","Mulungu do Morro","Mulungu do Morro"
"city_br_3349","base.br","base.state_br_ba","Mundo Novo","Mundo Novo"
"city_br_3350","base.br","base.state_br_go","Mundo Novo","Mundo Novo"
"city_br_3351","base.br","base.state_br_ms","Mundo Novo","Mundo Novo"
"city_br_3352","base.br","base.state_br_mg","Munhoz","Munhoz"
"city_br_3353","base.br","base.state_br_pr","Munhoz de Melo","Munhoz de Melo"
"city_br_3354","base.br","base.state_br_ba","Muniz Ferreira","Muniz Ferreira"
"city_br_3355","base.br","base.state_br_es","Muniz Freire","Muniz Freire"
"city_br_3356","base.br","base.state_br_ba","Muquém de São Francisco","Muquém de São Francisco"
"city_br_3357","base.br","base.state_br_es","Muqui","Muqui"
"city_br_3358","base.br","base.state_br_se","Muribeca","Muribeca"
"city_br_3359","base.br","base.state_br_al","Murici","Murici"
"city_br_3360","base.br","base.state_br_pi","Murici dos Portelas","Murici dos Portelas"
"city_br_3361","base.br","base.state_br_to","Muricilândia","Muricilândia"
"city_br_3362","base.br","base.state_br_ba","Muritiba","Muritiba"
"city_br_3363","base.br","base.state_br_sp","Murutinga do Sul","Murutinga do Sul"
"city_br_3364","base.br","base.state_br_ba","Mutuípe","Mutuípe"
"city_br_3365","base.br","base.state_br_mg","Mutum","Mutum"
"city_br_3366","base.br","base.state_br_go","Mutunópolis","Mutunópolis"
"city_br_3367","base.br","base.state_br_mg","Muzambinho","Muzambinho"
"city_br_3368","base.br","base.state_br_mg","Nacip Raydan","Nacip Raydan"
"city_br_3369","base.br","base.state_br_sp","Nantes","Nantes"
"city_br_3370","base.br","base.state_br_mg","Nanuque","Nanuque"
"city_br_3371","base.br","base.state_br_rs","Não-Me-Toque","Não-Me-Toque"
"city_br_3372","base.br","base.state_br_mg","Naque","Naque"
"city_br_3373","base.br","base.state_br_sp","Narandiba","Narandiba"
"city_br_3374","base.br","base.state_br_mg","Natalândia","Natalândia"
"city_br_3375","base.br","base.state_br_mg","Natércia","Natércia"
"city_br_3376","base.br","base.state_br_rj","Natividade","Natividade"
"city_br_3377","base.br","base.state_br_to","Natividade","Natividade"
"city_br_3378","base.br","base.state_br_sp","Natividade da Serra","Natividade da Serra"
"city_br_3379","base.br","base.state_br_pb","Natuba","Natuba"
"city_br_3380","base.br","base.state_br_sc","Navegantes","Navegantes"
"city_br_3381","base.br","base.state_br_ms","Naviraí","Naviraí"
"city_br_3382","base.br","base.state_br_ba","Nazaré","Nazaré"
"city_br_3383","base.br","base.state_br_to","Nazaré","Nazaré"
"city_br_3384","base.br","base.state_br_pe","Nazaré da Mata","Nazaré da Mata"
"city_br_3385","base.br","base.state_br_pi","Nazaré do Piauí","Nazaré do Piauí"
"city_br_3386","base.br","base.state_br_sp","Nazaré Paulista","Nazaré Paulista"
"city_br_3387","base.br","base.state_br_mg","Nazareno","Nazareno"
"city_br_3388","base.br","base.state_br_pb","Nazarezinho","Nazarezinho"
"city_br_3389","base.br","base.state_br_pi","Nazária","Nazária"
"city_br_3390","base.br","base.state_br_go","Nazário","Nazário"
"city_br_3391","base.br","base.state_br_se","Neópolis","Neópolis"
"city_br_3392","base.br","base.state_br_mg","Nepomuceno","Nepomuceno"
"city_br_3393","base.br","base.state_br_go","Nerópolis","Nerópolis"
"city_br_3394","base.br","base.state_br_sp","Neves Paulista","Neves Paulista"
"city_br_3395","base.br","base.state_br_am","Nhamundá","Nhamundá"
"city_br_3396","base.br","base.state_br_sp","Nhandeara","Nhandeara"
"city_br_3397","base.br","base.state_br_rs","Nicolau Vergueiro","Nicolau Vergueiro"
"city_br_3398","base.br","base.state_br_ba","Nilo Peçanha","Nilo Peçanha"
"city_br_3399","base.br","base.state_br_ma","Nina Rodrigues","Nina Rodrigues"
"city_br_3400","base.br","base.state_br_mg","Ninheira","Ninheira"
"city_br_3401","base.br","base.state_br_ms","Nioaque","Nioaque"
"city_br_3402","base.br","base.state_br_sp","Nipoã","Nipoã"
"city_br_3403","base.br","base.state_br_go","Niquelândia","Niquelândia"
"city_br_3404","base.br","base.state_br_rn","Nísia Floresta","Nísia Floresta"
