id,name,l10n_co_edi_code,state_id:id,country_id:id
city_co_907,"PÁRAMO",68533,base.state_co_21,base.co
city_co_908,"PIEDECUESTA",68547,base.state_co_21,base.co
city_co_909,"PINCHOTE",68549,base.state_co_21,base.co
city_co_910,"PUENTE NACIONAL",68572,base.state_co_21,base.co
city_co_911,"PUERTO PARRA",68573,base.state_co_21,base.co
city_co_912,"PUERTO WILCHES",68575,base.state_co_21,base.co
city_co_913,"RIONEGRO",68615,base.state_co_21,base.co
city_co_914,"SABANA DE TORRES",68655,base.state_co_21,base.co
city_co_915,"SAN ANDRÉS",68669,base.state_co_21,base.co
city_co_916,"SAN BENITO",68673,base.state_co_21,base.co
city_co_917,"SAN GIL",68679,base.state_co_21,base.co
city_co_918,"SAN JOAQUÍN",68682,base.state_co_21,base.co
city_co_919,"SAN JOSÉ DE MIRANDA",68684,base.state_co_21,base.co
city_co_920,"SAN MIGUEL",68686,base.state_co_21,base.co
city_co_921,"SAN VICENTE DE CHUCURÍ",68689,base.state_co_21,base.co
city_co_922,"SANTA BÁRBARA",68705,base.state_co_21,base.co
city_co_923,"SANTA HELENA DEL OPÓN",68720,base.state_co_21,base.co
city_co_924,"SIMACOTA",68745,base.state_co_21,base.co
city_co_925,"SOCORRO",68755,base.state_co_21,base.co
city_co_926,"SUAITA",68770,base.state_co_21,base.co
city_co_927,"SUCRE",68773,base.state_co_21,base.co
city_co_928,"SURATÁ",68780,base.state_co_21,base.co
city_co_929,"TONA",68820,base.state_co_21,base.co
city_co_930,"VALLE DE SAN JOSÉ",68855,base.state_co_21,base.co
city_co_931,"VÉLEZ",68861,base.state_co_21,base.co
city_co_932,"VETAS",68867,base.state_co_21,base.co
city_co_933,"VILLANUEVA",68872,base.state_co_21,base.co
city_co_934,"ZAPATOCA",68895,base.state_co_21,base.co
city_co_935,"SINCELEJO",70001,base.state_co_22,base.co
city_co_936,"BUENAVISTA",70110,base.state_co_22,base.co
city_co_937,"CAIMITO",70124,base.state_co_22,base.co
city_co_938,"COLOSÓ",70204,base.state_co_22,base.co
city_co_939,"COROZAL",70215,base.state_co_22,base.co
city_co_940,"COVEÑAS",70221,base.state_co_22,base.co
city_co_941,"CHALÁN",70230,base.state_co_22,base.co
city_co_942,"EL ROBLE",70233,base.state_co_22,base.co
city_co_943,"GALERAS",70235,base.state_co_22,base.co
city_co_944,"GUARANDA",70265,base.state_co_22,base.co
city_co_945,"LA UNIÓN",70400,base.state_co_22,base.co
city_co_946,"LOS PALMITOS",70418,base.state_co_22,base.co
city_co_947,"MAJAGUAL",70429,base.state_co_22,base.co
city_co_948,"MORROA",70473,base.state_co_22,base.co
city_co_949,"OVEJAS",70508,base.state_co_22,base.co
city_co_950,"PALMITO",70523,base.state_co_22,base.co
city_co_951,"SAMPUÉS",70670,base.state_co_22,base.co
city_co_952,"SAN BENITO ABAD",70678,base.state_co_22,base.co
city_co_953,"SAN BENITO ABAD",70678,base.state_co_22,base.co
city_co_954,"SAN JUAN DE BETULIA",70702,base.state_co_22,base.co
city_co_955,"SAN MARCOS",70708,base.state_co_22,base.co
city_co_956,"SAN ONOFRE",70713,base.state_co_22,base.co
city_co_957,"SAN PEDRO",70717,base.state_co_22,base.co
city_co_958,"SAN LUIS DE SINCÉ",70742,base.state_co_22,base.co
city_co_959,"SUCRE",70771,base.state_co_22,base.co
city_co_960,"SANTIAGO DE TOLÚ",70820,base.state_co_22,base.co
city_co_961,"TOLÚ VIEJO",70823,base.state_co_22,base.co
city_co_962,"IBAGUÉ",73001,base.state_co_23,base.co
city_co_963,"ALPUJARRA",73024,base.state_co_23,base.co
city_co_964,"ALVARADO",73026,base.state_co_23,base.co
city_co_965,"AMBALEMA",73030,base.state_co_23,base.co
city_co_966,"ANZOÁTEGUI",73043,base.state_co_23,base.co
city_co_967,"ARMERO",73055,base.state_co_23,base.co
city_co_968,"ATACO",73067,base.state_co_23,base.co
city_co_969,"CAJAMARCA",73124,base.state_co_23,base.co
city_co_970,"CARMEN DE APICALÁ",73148,base.state_co_23,base.co
city_co_971,"CASABIANCA",73152,base.state_co_23,base.co
city_co_972,"CHAPARRAL",73168,base.state_co_23,base.co
city_co_973,"COELLO",73200,base.state_co_23,base.co
city_co_974,"COYAIMA",73217,base.state_co_23,base.co
city_co_975,"CUNDAY",73226,base.state_co_23,base.co
city_co_976,"DOLORES",73236,base.state_co_23,base.co
city_co_977,"ESPINAL",73268,base.state_co_23,base.co
city_co_978,"FALAN",73270,base.state_co_23,base.co
city_co_979,"FLANDES",73275,base.state_co_23,base.co
city_co_980,"FRESNO",73283,base.state_co_23,base.co
city_co_981,"GUAMO",73319,base.state_co_23,base.co
city_co_982,"HERVEO",73347,base.state_co_23,base.co
city_co_983,"HONDA",73349,base.state_co_23,base.co
city_co_984,"ICONONZO",73352,base.state_co_23,base.co
city_co_985,"LÉRIDA",73408,base.state_co_23,base.co
city_co_986,"LÍBANO",73411,base.state_co_23,base.co
city_co_987,"SAN SEBASTIÁN DE MARIQUITA",73443,base.state_co_23,base.co
city_co_988,"MELGAR",73449,base.state_co_23,base.co
city_co_989,"MURILLO",73461,base.state_co_23,base.co
city_co_990,"NATAGAIMA",73483,base.state_co_23,base.co
city_co_991,"ORTEGA",73504,base.state_co_23,base.co
city_co_992,"PALOCABILDO",73520,base.state_co_23,base.co
city_co_993,"PIEDRAS",73547,base.state_co_23,base.co
city_co_994,"PLANADAS",73555,base.state_co_23,base.co
city_co_995,"PRADO",73563,base.state_co_23,base.co
city_co_996,"PURIFICACIÓN",73585,base.state_co_23,base.co
city_co_997,"RIOBLANCO",73616,base.state_co_23,base.co
city_co_998,"RONCESVALLES",73622,base.state_co_23,base.co
city_co_999,"ROVIRA",73624,base.state_co_23,base.co
city_co_1000,"SALDAÑA",73671,base.state_co_23,base.co
city_co_1001,"SAN ANTONIO",73675,base.state_co_23,base.co
city_co_1002,"SAN LUIS",73678,base.state_co_23,base.co
city_co_1003,"SANTA ISABEL",73686,base.state_co_23,base.co
city_co_1004,"SUÁREZ",73770,base.state_co_23,base.co
city_co_1005,"VALLE DE SAN JUAN",73854,base.state_co_23,base.co
city_co_1006,"VENADILLO",73861,base.state_co_23,base.co
city_co_1007,"VILLAHERMOSA",73870,base.state_co_23,base.co
city_co_1008,"VILLARRICA",73873,base.state_co_23,base.co
city_co_1009,"CALI",76001,base.state_co_24,base.co
city_co_1010,"ALCALÁ",76020,base.state_co_24,base.co
city_co_1011,"ANDALUCÍA",76036,base.state_co_24,base.co
city_co_1012,"ANDALUCÍA",76036,base.state_co_24,base.co
city_co_1013,"ANSERMANUEVO",76041,base.state_co_24,base.co
city_co_1014,"ARGELIA",76054,base.state_co_24,base.co
city_co_1015,"BOLÍVAR",76100,base.state_co_24,base.co
city_co_1016,"BUENAVENTURA",76109,base.state_co_24,base.co
city_co_1017,"GUADALAJARA DE BUGA",76111,base.state_co_24,base.co
city_co_1018,"BUGALAGRANDE",76113,base.state_co_24,base.co
city_co_1019,"CAICEDONIA",76122,base.state_co_24,base.co
city_co_1020,"CALIMA",76126,base.state_co_24,base.co
city_co_1021,"CANDELARIA",76130,base.state_co_24,base.co
city_co_1022,"CARTAGO",76147,base.state_co_24,base.co
city_co_1023,"DAGUA",76233,base.state_co_24,base.co
city_co_1024,"EL ÁGUILA",76243,base.state_co_24,base.co
city_co_1025,"EL CAIRO",76246,base.state_co_24,base.co
city_co_1026,"EL CERRITO",76248,base.state_co_24,base.co
city_co_1027,"EL DOVIO",76250,base.state_co_24,base.co
city_co_1028,"FLORIDA",76275,base.state_co_24,base.co
city_co_1029,"GINEBRA",76306,base.state_co_24,base.co
city_co_1030,"GUACARÍ",76318,base.state_co_24,base.co
city_co_1031,"JAMUNDÍ",76364,base.state_co_24,base.co
city_co_1032,"JAMUNDÍ",76364,base.state_co_24,base.co
city_co_1033,"LA CUMBRE",76377,base.state_co_24,base.co
city_co_1034,"LA UNIÓN",76400,base.state_co_24,base.co
city_co_1035,"LA VICTORIA",76403,base.state_co_24,base.co
city_co_1036,"OBANDO",76497,base.state_co_24,base.co
city_co_1037,"PALMIRA",76520,base.state_co_24,base.co
city_co_1038,"PRADERA",76563,base.state_co_24,base.co
city_co_1039,"RESTREPO",76606,base.state_co_24,base.co
city_co_1040,"RIOFRÍO",76616,base.state_co_24,base.co
city_co_1041,"ROLDANILLO",76622,base.state_co_24,base.co
city_co_1042,"SAN PEDRO",76670,base.state_co_24,base.co
city_co_1043,"SEVILLA",76736,base.state_co_24,base.co
city_co_1044,"TORO",76823,base.state_co_24,base.co
city_co_1045,"TRUJILLO",76828,base.state_co_24,base.co
city_co_1046,"TULUÁ",76834,base.state_co_24,base.co
city_co_1047,"ULLOA",76845,base.state_co_24,base.co
city_co_1048,"VERSALLES",76863,base.state_co_24,base.co
city_co_1049,"VIJES",76869,base.state_co_24,base.co
city_co_1050,"YOTOCO",76890,base.state_co_24,base.co
city_co_1051,"YUMBO",76892,base.state_co_24,base.co
city_co_1052,"ZARZAL",76895,base.state_co_24,base.co
city_co_1053,"ARAUCA",81001,base.state_co_25,base.co
city_co_1054,"ARAUQUITA",81065,base.state_co_25,base.co
city_co_1055,"CRAVO NORTE",81220,base.state_co_25,base.co
city_co_1056,"FORTUL",81300,base.state_co_25,base.co
city_co_1057,"PUERTO RONDÓN",81591,base.state_co_25,base.co
city_co_1058,"SARAVENA",81736,base.state_co_25,base.co
city_co_1059,"TAME",81794,base.state_co_25,base.co
city_co_1060,"YOPAL",85001,base.state_co_26,base.co
city_co_1061,"AGUAZUL",85010,base.state_co_26,base.co
city_co_1062,"CHÁMEZA",85015,base.state_co_26,base.co
city_co_1063,"HATO COROZAL",85125,base.state_co_26,base.co
city_co_1064,"LA SALINA",85136,base.state_co_26,base.co
city_co_1065,"MANÍ",85139,base.state_co_26,base.co
city_co_1066,"MONTERREY",85162,base.state_co_26,base.co
city_co_1067,"NUNCHÍA",85225,base.state_co_26,base.co
city_co_1068,"OROCUÉ",85230,base.state_co_26,base.co
city_co_1069,"PAZ DE ARIPORO",85250,base.state_co_26,base.co
city_co_1070,"PORE",85263,base.state_co_26,base.co
city_co_1071,"RECETOR",85279,base.state_co_26,base.co
city_co_1072,"SABANALARGA",85300,base.state_co_26,base.co
city_co_1073,"SÁCAMA",85315,base.state_co_26,base.co
city_co_1074,"SAN LUIS DE PALENQUE",85325,base.state_co_26,base.co
city_co_1075,"TÁMARA",85400,base.state_co_26,base.co
city_co_1076,"TAURAMENA",85410,base.state_co_26,base.co
city_co_1077,"TRINIDAD",85430,base.state_co_26,base.co
city_co_1078,"VILLANUEVA",85440,base.state_co_26,base.co
city_co_1079,"MOCOA",86001,base.state_co_27,base.co
city_co_1080,"COLÓN",86219,base.state_co_27,base.co
city_co_1081,"ORITO",86320,base.state_co_27,base.co
city_co_1082,"PUERTO ASÍS",86568,base.state_co_27,base.co
city_co_1083,"PUERTO CAICEDO",86569,base.state_co_27,base.co
city_co_1084,"PUERTO GUZMÁN",86571,base.state_co_27,base.co
city_co_1085,"PUERTO LEGUÍZAMO",86573,base.state_co_27,base.co
city_co_1086,"SIBUNDOY",86749,base.state_co_27,base.co
city_co_1087,"SAN FRANCISCO",86755,base.state_co_27,base.co
city_co_1088,"SAN MIGUEL",86757,base.state_co_27,base.co
city_co_1089,"SANTIAGO",86760,base.state_co_27,base.co
city_co_1090,"VALLE DEL GUAMUEZ",86865,base.state_co_27,base.co
city_co_1091,"VILLAGARZÓN",86885,base.state_co_27,base.co
city_co_1092,"SAN ANDRÉS",88001,base.state_co_28,base.co
city_co_1093,"PROVIDENCIA",88564,base.state_co_28,base.co
city_co_1094,"LETICIA",91001,base.state_co_29,base.co
city_co_1095,"EL ENCANTO",91263,base.state_co_29,base.co
city_co_1096,"LA CHORRERA",91405,base.state_co_29,base.co
city_co_1097,"LA PEDRERA",91407,base.state_co_29,base.co
city_co_1098,"LA VICTORIA",91430,base.state_co_29,base.co
city_co_1099,"MIRITÍ – PARANÁ",91460,base.state_co_29,base.co
city_co_1100,"PUERTO ALEGRÍA",91530,base.state_co_29,base.co
city_co_1101,"PUERTO ARICA",91536,base.state_co_29,base.co
city_co_1102,"PUERTO NARIÑO",91540,base.state_co_29,base.co
city_co_1103,"PUERTO SANTANDER",91669,base.state_co_29,base.co
city_co_1104,"TARAPACÁ",91798,base.state_co_29,base.co
city_co_1105,"INÍRIDA",94001,base.state_co_30,base.co
city_co_1106,"BARRANCO MINAS",94343,base.state_co_30,base.co
city_co_1107,"MAPIRIPANA",94663,base.state_co_30,base.co
city_co_1108,"SAN FELIPE",94883,base.state_co_30,base.co
city_co_1109,"PUERTO COLOMBIA",94884,base.state_co_30,base.co
city_co_1110,"LA GUADALUPE",94885,base.state_co_30,base.co
city_co_1111,"CACAHUAL",94886,base.state_co_30,base.co
city_co_1112,"PANA PANA",94887,base.state_co_30,base.co
city_co_1113,"MORICHAL",94888,base.state_co_30,base.co
city_co_1114,"SAN JOSÉ DEL GUAVIARE",95001,base.state_co_31,base.co
city_co_1115,"CALAMAR",95015,base.state_co_31,base.co
city_co_1116,"EL RETORNO",95025,base.state_co_31,base.co
city_co_1117,"MIRAFLORES",95200,base.state_co_31,base.co
city_co_1118,"MITÚ",97001,base.state_co_32,base.co
city_co_1119,"CARURÚ",97161,base.state_co_32,base.co
city_co_1120,"PACOA",97511,base.state_co_32,base.co
city_co_1121,"TARAIRA",97666,base.state_co_32,base.co
city_co_1122,"PAPUNAHUA",97777,base.state_co_32,base.co
city_co_1123,"YAVARATÉ",97889,base.state_co_32,base.co
city_co_1124,"PUERTO CARREÑO",99001,base.state_co_33,base.co
city_co_1125,"LA PRIMAVERA",99524,base.state_co_33,base.co
city_co_1126,"SANTA ROSALÍA",99624,base.state_co_33,base.co
city_co_1127,"CUMARIBO",99773,base.state_co_33,base.co
