"id","l10n_mx_edi_hazardous_material"
"product_unspsc.unspsc_code_51151509","0,1"
"product_unspsc.unspsc_code_51151511","0,1"
"product_unspsc.unspsc_code_51151513","0,1"
"product_unspsc.unspsc_code_51151514","0,1"
"product_unspsc.unspsc_code_51151516","0,1"
"product_unspsc.unspsc_code_51151517","0,1"
"product_unspsc.unspsc_code_51151603","0,1"
"product_unspsc.unspsc_code_51151604","0,1"
"product_unspsc.unspsc_code_51151605","0,1"
"product_unspsc.unspsc_code_51151607","0,1"
"product_unspsc.unspsc_code_51151608","0,1"
"product_unspsc.unspsc_code_51151609","0,1"
"product_unspsc.unspsc_code_51151705","0,1"
"product_unspsc.unspsc_code_51151709","0,1"
"product_unspsc.unspsc_code_51151710","0,1"
"product_unspsc.unspsc_code_51151712","0,1"
"product_unspsc.unspsc_code_51151713","0,1"
"product_unspsc.unspsc_code_51151716","0,1"
"product_unspsc.unspsc_code_51151721","0,1"
"product_unspsc.unspsc_code_51151722","0,1"
"product_unspsc.unspsc_code_51151723","0,1"
"product_unspsc.unspsc_code_51151724","0,1"
"product_unspsc.unspsc_code_51151732","0,1"
"product_unspsc.unspsc_code_51151733","0,1"
"product_unspsc.unspsc_code_51151737","0,1"
"product_unspsc.unspsc_code_51151739","0,1"
"product_unspsc.unspsc_code_51151740","0,1"
"product_unspsc.unspsc_code_51151743","0,1"
"product_unspsc.unspsc_code_51151907","0,1"
"product_unspsc.unspsc_code_51151914","0,1"
"product_unspsc.unspsc_code_51151917","0,1"
"product_unspsc.unspsc_code_51152003","0,1"
"product_unspsc.unspsc_code_51152004","0,1"
"product_unspsc.unspsc_code_51152009","0,1"
"product_unspsc.unspsc_code_51152010","0,1"
"product_unspsc.unspsc_code_51152012","0,1"
"product_unspsc.unspsc_code_51161523","0,1"
"product_unspsc.unspsc_code_51161524","0,1"
"product_unspsc.unspsc_code_51161605","0,1"
"product_unspsc.unspsc_code_51161608","0,1"
"product_unspsc.unspsc_code_51161614","0,1"
"product_unspsc.unspsc_code_51161617","0,1"
"product_unspsc.unspsc_code_51161621","0,1"
"product_unspsc.unspsc_code_51161632","0,1"
"product_unspsc.unspsc_code_51161635","0,1"
"product_unspsc.unspsc_code_51161637","0,1"
"product_unspsc.unspsc_code_51161639","0,1"
"product_unspsc.unspsc_code_51161650","0,1"
"product_unspsc.unspsc_code_51161653","0,1"
"product_unspsc.unspsc_code_51161705","0,1"
"product_unspsc.unspsc_code_51161707","0,1"
"product_unspsc.unspsc_code_51161806","0,1"
"product_unspsc.unspsc_code_51161817","0,1"
"product_unspsc.unspsc_code_51161901","0,1"
"product_unspsc.unspsc_code_51161903","0,1"
"product_unspsc.unspsc_code_51171509","0,1"
"product_unspsc.unspsc_code_51171513","0,1"
"product_unspsc.unspsc_code_51171621","0,1"
"product_unspsc.unspsc_code_51171629","0,1"
"product_unspsc.unspsc_code_51171632","0,1"
"product_unspsc.unspsc_code_51171701","0,1"
"product_unspsc.unspsc_code_51171708","0,1"
"product_unspsc.unspsc_code_51171802","0,1"
"product_unspsc.unspsc_code_51171803","0,1"
"product_unspsc.unspsc_code_51171804","0,1"
"product_unspsc.unspsc_code_51171805","0,1"
"product_unspsc.unspsc_code_51171808","0,1"
"product_unspsc.unspsc_code_51171815","0,1"
"product_unspsc.unspsc_code_51171822","0,1"
"product_unspsc.unspsc_code_51171904","0,1"
"product_unspsc.unspsc_code_51171907","0,1"
"product_unspsc.unspsc_code_51171912","0,1"
"product_unspsc.unspsc_code_51172101","0,1"
"product_unspsc.unspsc_code_51172102","0,1"
"product_unspsc.unspsc_code_51172103","0,1"
"product_unspsc.unspsc_code_51172106","0,1"
"product_unspsc.unspsc_code_51172107","0,1"
"product_unspsc.unspsc_code_51172108","0,1"
"product_unspsc.unspsc_code_51172110","0,1"
"product_unspsc.unspsc_code_51181510","0,1"
"product_unspsc.unspsc_code_51181520","0,1"
"product_unspsc.unspsc_code_51181913","0,1"
"product_unspsc.unspsc_code_51191506","0,1"
"product_unspsc.unspsc_code_51191703","0,1"
"product_unspsc.unspsc_code_51191804","0,1"
"product_unspsc.unspsc_code_51191907","0,1"
"product_unspsc.unspsc_code_51201512","0,1"
"product_unspsc.unspsc_code_51201808","0,1"
"product_unspsc.unspsc_code_51211611","0,1"
"product_unspsc.unspsc_code_51211621","0,1"
"product_unspsc.unspsc_code_51212101","0,1"
"product_unspsc.unspsc_code_51212402","0,1"
"product_unspsc.unspsc_code_51241102","0,1"
"product_unspsc.unspsc_code_51241106","0,1"
"product_unspsc.unspsc_code_51241107","0,1"
"product_unspsc.unspsc_code_51241111","0,1"
"product_unspsc.unspsc_code_51241114","0,1"
"product_unspsc.unspsc_code_51241217","0,1"
"product_unspsc.unspsc_code_51241304","0,1"
"product_unspsc.unspsc_code_60121100","0,1"
"product_unspsc.unspsc_code_60121101","0,1"
"product_unspsc.unspsc_code_60121201","0,1"
"product_unspsc.unspsc_code_60121202","0,1"
"product_unspsc.unspsc_code_60121203","0,1"
"product_unspsc.unspsc_code_60121204","0,1"
"product_unspsc.unspsc_code_60121205","0,1"
"product_unspsc.unspsc_code_60121206","0,1"
"product_unspsc.unspsc_code_60121207","0,1"
"product_unspsc.unspsc_code_60121208","0,1"
"product_unspsc.unspsc_code_60121209","0,1"
"product_unspsc.unspsc_code_60121210","0,1"
"product_unspsc.unspsc_code_60121211","0,1"
"product_unspsc.unspsc_code_60121212","0,1"
"product_unspsc.unspsc_code_60121213","0,1"
"product_unspsc.unspsc_code_60121214","0,1"
"product_unspsc.unspsc_code_60121215","0,1"
"product_unspsc.unspsc_code_60121216","0,1"
"product_unspsc.unspsc_code_60121217","0,1"
"product_unspsc.unspsc_code_60121218","0,1"
"product_unspsc.unspsc_code_60121219","0,1"
"product_unspsc.unspsc_code_60121220","0,1"
"product_unspsc.unspsc_code_60121221","0,1"
"product_unspsc.unspsc_code_60121222","0,1"
"product_unspsc.unspsc_code_60121223","0,1"
"product_unspsc.unspsc_code_60121224","0,1"
"product_unspsc.unspsc_code_60121225","0,1"
"product_unspsc.unspsc_code_60121701","0,1"
"product_unspsc.unspsc_code_10212000","0,1"
"product_unspsc.unspsc_code_10212001","0,1"
"product_unspsc.unspsc_code_10212002","0,1"
"product_unspsc.unspsc_code_10212003","0,1"
"product_unspsc.unspsc_code_10212004","0,1"
"product_unspsc.unspsc_code_10212005","0,1"
"product_unspsc.unspsc_code_10212006","0,1"
"product_unspsc.unspsc_code_10212007","0,1"
"product_unspsc.unspsc_code_10212008","0,1"
"product_unspsc.unspsc_code_10212009","0,1"
"product_unspsc.unspsc_code_10212010","0,1"
"product_unspsc.unspsc_code_10212011","0,1"
"product_unspsc.unspsc_code_10212900","0,1"
"product_unspsc.unspsc_code_10212901","0,1"
"product_unspsc.unspsc_code_10212902","0,1"
"product_unspsc.unspsc_code_10212903","0,1"
"product_unspsc.unspsc_code_10212904","0,1"
"product_unspsc.unspsc_code_10212905","0,1"
"product_unspsc.unspsc_code_10212906","0,1"
"product_unspsc.unspsc_code_10213500","0,1"
"product_unspsc.unspsc_code_10213501","0,1"
"product_unspsc.unspsc_code_10213502","0,1"
"product_unspsc.unspsc_code_10213503","0,1"
"product_unspsc.unspsc_code_10213504","0,1"
"product_unspsc.unspsc_code_10213505","0,1"
"product_unspsc.unspsc_code_10213506","0,1"
"product_unspsc.unspsc_code_10213507","0,1"
"product_unspsc.unspsc_code_10213508","0,1"
"product_unspsc.unspsc_code_10213509","0,1"
"product_unspsc.unspsc_code_10213510","0,1"
"product_unspsc.unspsc_code_10214800","0,1"
"product_unspsc.unspsc_code_10214801","0,1"
"product_unspsc.unspsc_code_10214802","0,1"
"product_unspsc.unspsc_code_10214803","0,1"
"product_unspsc.unspsc_code_10214804","0,1"
"product_unspsc.unspsc_code_10214805","0,1"
"product_unspsc.unspsc_code_10214806","0,1"
"product_unspsc.unspsc_code_10214807","0,1"
"product_unspsc.unspsc_code_10214808","0,1"
"product_unspsc.unspsc_code_10214809","0,1"
"product_unspsc.unspsc_code_10214810","0,1"
"product_unspsc.unspsc_code_10214811","0,1"
"product_unspsc.unspsc_code_10214812","0,1"
"product_unspsc.unspsc_code_10214813","0,1"
"product_unspsc.unspsc_code_10214814","0,1"
"product_unspsc.unspsc_code_10214815","0,1"
"product_unspsc.unspsc_code_10214816","0,1"
"product_unspsc.unspsc_code_10214817","0,1"
"product_unspsc.unspsc_code_10214818","0,1"
"product_unspsc.unspsc_code_10214819","0,1"
"product_unspsc.unspsc_code_10214820","0,1"
"product_unspsc.unspsc_code_10214821","0,1"
"product_unspsc.unspsc_code_10214822","0,1"
"product_unspsc.unspsc_code_10214823","0,1"
"product_unspsc.unspsc_code_10214824","0,1"
"product_unspsc.unspsc_code_10214825","0,1"
"product_unspsc.unspsc_code_10214826","0,1"
"product_unspsc.unspsc_code_10214827","0,1"
"product_unspsc.unspsc_code_10214828","0,1"
"product_unspsc.unspsc_code_10214829","0,1"
"product_unspsc.unspsc_code_10214900","0,1"
"product_unspsc.unspsc_code_10214901","0,1"
"product_unspsc.unspsc_code_10214902","0,1"
"product_unspsc.unspsc_code_10214903","0,1"
"product_unspsc.unspsc_code_10214904","0,1"
"product_unspsc.unspsc_code_10214905","0,1"
"product_unspsc.unspsc_code_10214906","0,1"
"product_unspsc.unspsc_code_10214907","0,1"
"product_unspsc.unspsc_code_10214908","0,1"
"product_unspsc.unspsc_code_10214909","0,1"
"product_unspsc.unspsc_code_10214910","0,1"
"product_unspsc.unspsc_code_10214911","0,1"
"product_unspsc.unspsc_code_10214912","0,1"
"product_unspsc.unspsc_code_10214913","0,1"
"product_unspsc.unspsc_code_10214914","0,1"
"product_unspsc.unspsc_code_10214915","0,1"
"product_unspsc.unspsc_code_10214916","0,1"
"product_unspsc.unspsc_code_10214917","0,1"
"product_unspsc.unspsc_code_10214918","0,1"
"product_unspsc.unspsc_code_10214919","0,1"
"product_unspsc.unspsc_code_10215800","0,1"
"product_unspsc.unspsc_code_10215801","0,1"
"product_unspsc.unspsc_code_10215802","0,1"
"product_unspsc.unspsc_code_10215803","0,1"
"product_unspsc.unspsc_code_10215804","0,1"
"product_unspsc.unspsc_code_10215805","0,1"
"product_unspsc.unspsc_code_10215806","0,1"
"product_unspsc.unspsc_code_10215807","0,1"
"product_unspsc.unspsc_code_10215808","0,1"
"product_unspsc.unspsc_code_10217700","0,1"
"product_unspsc.unspsc_code_10217701","0,1"
"product_unspsc.unspsc_code_10217702","0,1"
"product_unspsc.unspsc_code_10217703","0,1"
"product_unspsc.unspsc_code_10217704","0,1"
"product_unspsc.unspsc_code_10217705","0,1"
"product_unspsc.unspsc_code_10217706","0,1"
"product_unspsc.unspsc_code_10217707","0,1"
"product_unspsc.unspsc_code_10217708","0,1"
"product_unspsc.unspsc_code_10223100","0,1"
"product_unspsc.unspsc_code_10223101","0,1"
"product_unspsc.unspsc_code_10223102","0,1"
"product_unspsc.unspsc_code_10223103","0,1"
"product_unspsc.unspsc_code_10224500","0,1"
"product_unspsc.unspsc_code_10224501","0,1"
"product_unspsc.unspsc_code_10224502","0,1"
"product_unspsc.unspsc_code_10225300","0,1"
"product_unspsc.unspsc_code_10225301","0,1"
"product_unspsc.unspsc_code_10225700","0,1"
"product_unspsc.unspsc_code_10225701","0,1"
"product_unspsc.unspsc_code_10226003","0,1"
"product_unspsc.unspsc_code_10226059","0,1"
"product_unspsc.unspsc_code_10226071","0,1"
"product_unspsc.unspsc_code_10311500","0,1"
"product_unspsc.unspsc_code_10311501","0,1"
"product_unspsc.unspsc_code_10311502","0,1"
"product_unspsc.unspsc_code_10311503","0,1"
"product_unspsc.unspsc_code_10311504","0,1"
"product_unspsc.unspsc_code_10311505","0,1"
"product_unspsc.unspsc_code_10311506","0,1"
"product_unspsc.unspsc_code_10311507","0,1"
"product_unspsc.unspsc_code_10311508","0,1"
"product_unspsc.unspsc_code_10311509","0,1"
"product_unspsc.unspsc_code_10311510","0,1"
"product_unspsc.unspsc_code_10311511","0,1"
"product_unspsc.unspsc_code_10311512","0,1"
"product_unspsc.unspsc_code_10311513","0,1"
"product_unspsc.unspsc_code_10311514","0,1"
"product_unspsc.unspsc_code_10311515","0,1"
"product_unspsc.unspsc_code_10311516","0,1"
"product_unspsc.unspsc_code_10311517","0,1"
"product_unspsc.unspsc_code_10311518","0,1"
"product_unspsc.unspsc_code_10311519","0,1"
"product_unspsc.unspsc_code_10311700","0,1"
"product_unspsc.unspsc_code_10311701","0,1"
"product_unspsc.unspsc_code_10311702","0,1"
"product_unspsc.unspsc_code_10311703","0,1"
"product_unspsc.unspsc_code_10311704","0,1"
"product_unspsc.unspsc_code_10311705","0,1"
"product_unspsc.unspsc_code_10311706","0,1"
"product_unspsc.unspsc_code_10311707","0,1"
"product_unspsc.unspsc_code_10311708","0,1"
"product_unspsc.unspsc_code_10311709","0,1"
"product_unspsc.unspsc_code_10311710","0,1"
"product_unspsc.unspsc_code_10311711","0,1"
"product_unspsc.unspsc_code_10311712","0,1"
"product_unspsc.unspsc_code_10311713","0,1"
"product_unspsc.unspsc_code_10311714","0,1"
"product_unspsc.unspsc_code_10311715","0,1"
"product_unspsc.unspsc_code_10311716","0,1"
"product_unspsc.unspsc_code_10311717","0,1"
"product_unspsc.unspsc_code_10311718","0,1"
"product_unspsc.unspsc_code_10311719","0,1"
"product_unspsc.unspsc_code_10311720","0,1"
"product_unspsc.unspsc_code_10311721","0,1"
"product_unspsc.unspsc_code_10311722","0,1"
"product_unspsc.unspsc_code_10311723","0,1"
"product_unspsc.unspsc_code_10311724","0,1"
"product_unspsc.unspsc_code_10311725","0,1"
"product_unspsc.unspsc_code_10311726","0,1"
"product_unspsc.unspsc_code_10311727","0,1"
"product_unspsc.unspsc_code_10311728","0,1"
"product_unspsc.unspsc_code_10311729","0,1"
"product_unspsc.unspsc_code_10311730","0,1"
"product_unspsc.unspsc_code_10311731","0,1"
"product_unspsc.unspsc_code_10311732","0,1"
"product_unspsc.unspsc_code_10311733","0,1"
"product_unspsc.unspsc_code_10311734","0,1"
"product_unspsc.unspsc_code_10311900","0,1"
"product_unspsc.unspsc_code_10311901","0,1"
"product_unspsc.unspsc_code_10311902","0,1"
"product_unspsc.unspsc_code_10311903","0,1"
"product_unspsc.unspsc_code_10311904","0,1"
"product_unspsc.unspsc_code_10311905","0,1"
"product_unspsc.unspsc_code_10311906","0,1"
"product_unspsc.unspsc_code_10311907","0,1"
"product_unspsc.unspsc_code_10311908","0,1"
"product_unspsc.unspsc_code_10311909","0,1"
"product_unspsc.unspsc_code_10311910","0,1"
"product_unspsc.unspsc_code_10312000","0,1"
"product_unspsc.unspsc_code_10312001","0,1"
"product_unspsc.unspsc_code_10312002","0,1"
"product_unspsc.unspsc_code_10312003","0,1"
"product_unspsc.unspsc_code_10312004","0,1"
"product_unspsc.unspsc_code_10312005","0,1"
"product_unspsc.unspsc_code_10312006","0,1"
"product_unspsc.unspsc_code_10312007","0,1"
"product_unspsc.unspsc_code_10312008","0,1"
"product_unspsc.unspsc_code_10312009","0,1"
"product_unspsc.unspsc_code_10312010","0,1"
"product_unspsc.unspsc_code_10312011","0,1"
"product_unspsc.unspsc_code_10312900","0,1"
"product_unspsc.unspsc_code_10312901","0,1"
"product_unspsc.unspsc_code_10312902","0,1"
"product_unspsc.unspsc_code_10312903","0,1"
"product_unspsc.unspsc_code_10312904","0,1"
"product_unspsc.unspsc_code_10312905","0,1"
"product_unspsc.unspsc_code_10312906","0,1"
"product_unspsc.unspsc_code_10313500","0,1"
"product_unspsc.unspsc_code_10313501","0,1"
"product_unspsc.unspsc_code_10313502","0,1"
"product_unspsc.unspsc_code_10313503","0,1"
"product_unspsc.unspsc_code_10313504","0,1"
"product_unspsc.unspsc_code_10313505","0,1"
"product_unspsc.unspsc_code_10313506","0,1"
"product_unspsc.unspsc_code_10313507","0,1"
"product_unspsc.unspsc_code_10313508","0,1"
"product_unspsc.unspsc_code_10313509","0,1"
"product_unspsc.unspsc_code_10313510","0,1"
"product_unspsc.unspsc_code_10314800","0,1"
"product_unspsc.unspsc_code_10314801","0,1"
"product_unspsc.unspsc_code_10314802","0,1"
"product_unspsc.unspsc_code_10314803","0,1"
"product_unspsc.unspsc_code_10314804","0,1"
"product_unspsc.unspsc_code_10314805","0,1"
"product_unspsc.unspsc_code_10314806","0,1"
"product_unspsc.unspsc_code_10314807","0,1"
"product_unspsc.unspsc_code_10314808","0,1"
"product_unspsc.unspsc_code_10314809","0,1"
"product_unspsc.unspsc_code_10314810","0,1"
"product_unspsc.unspsc_code_10314811","0,1"
"product_unspsc.unspsc_code_10314812","0,1"
"product_unspsc.unspsc_code_10314813","0,1"
"product_unspsc.unspsc_code_10314814","0,1"
"product_unspsc.unspsc_code_10314815","0,1"
"product_unspsc.unspsc_code_10314816","0,1"
"product_unspsc.unspsc_code_10314817","0,1"
"product_unspsc.unspsc_code_10314818","0,1"
"product_unspsc.unspsc_code_10314819","0,1"
"product_unspsc.unspsc_code_10314820","0,1"
"product_unspsc.unspsc_code_10314821","0,1"
"product_unspsc.unspsc_code_10314822","0,1"
"product_unspsc.unspsc_code_10314823","0,1"
"product_unspsc.unspsc_code_10314824","0,1"
"product_unspsc.unspsc_code_10314825","0,1"
"product_unspsc.unspsc_code_10314826","0,1"
"product_unspsc.unspsc_code_10314827","0,1"
"product_unspsc.unspsc_code_10314828","0,1"
"product_unspsc.unspsc_code_10314829","0,1"
"product_unspsc.unspsc_code_10314900","0,1"
"product_unspsc.unspsc_code_10314901","0,1"
"product_unspsc.unspsc_code_10314902","0,1"
"product_unspsc.unspsc_code_10314903","0,1"
"product_unspsc.unspsc_code_10314904","0,1"
"product_unspsc.unspsc_code_10314905","0,1"
"product_unspsc.unspsc_code_10314906","0,1"
"product_unspsc.unspsc_code_10314907","0,1"
"product_unspsc.unspsc_code_10314908","0,1"
"product_unspsc.unspsc_code_10314909","0,1"
"product_unspsc.unspsc_code_10314910","0,1"
"product_unspsc.unspsc_code_10314911","0,1"
"product_unspsc.unspsc_code_10314912","0,1"
"product_unspsc.unspsc_code_10314913","0,1"
"product_unspsc.unspsc_code_10314914","0,1"
"product_unspsc.unspsc_code_10314915","0,1"
"product_unspsc.unspsc_code_10314916","0,1"
"product_unspsc.unspsc_code_10314917","0,1"
"product_unspsc.unspsc_code_10314918","0,1"
"product_unspsc.unspsc_code_10314919","0,1"
"product_unspsc.unspsc_code_10315800","0,1"
"product_unspsc.unspsc_code_10315801","0,1"
"product_unspsc.unspsc_code_10315802","0,1"
"product_unspsc.unspsc_code_10315803","0,1"
"product_unspsc.unspsc_code_10315804","0,1"
"product_unspsc.unspsc_code_10315805","0,1"
"product_unspsc.unspsc_code_10315806","0,1"
"product_unspsc.unspsc_code_10315807","0,1"
"product_unspsc.unspsc_code_10315808","0,1"
"product_unspsc.unspsc_code_10316100","0,1"
"product_unspsc.unspsc_code_10316101","0,1"
"product_unspsc.unspsc_code_10316102","0,1"
"product_unspsc.unspsc_code_10316103","0,1"
"product_unspsc.unspsc_code_10316104","0,1"
"product_unspsc.unspsc_code_10316105","0,1"
"product_unspsc.unspsc_code_10316400","0,1"
"product_unspsc.unspsc_code_10316401","0,1"
"product_unspsc.unspsc_code_10316402","0,1"
"product_unspsc.unspsc_code_10316403","0,1"
"product_unspsc.unspsc_code_10316404","0,1"
"product_unspsc.unspsc_code_10316405","0,1"
"product_unspsc.unspsc_code_10316406","0,1"
"product_unspsc.unspsc_code_10316407","0,1"
"product_unspsc.unspsc_code_10316408","0,1"
"product_unspsc.unspsc_code_10316409","0,1"
"product_unspsc.unspsc_code_10316410","0,1"
"product_unspsc.unspsc_code_10316411","0,1"
"product_unspsc.unspsc_code_10316412","0,1"
"product_unspsc.unspsc_code_10316413","0,1"
"product_unspsc.unspsc_code_10317700","0,1"
"product_unspsc.unspsc_code_10317701","0,1"
"product_unspsc.unspsc_code_10317702","0,1"
"product_unspsc.unspsc_code_10317703","0,1"
"product_unspsc.unspsc_code_10317704","0,1"
"product_unspsc.unspsc_code_10317705","0,1"
"product_unspsc.unspsc_code_10317706","0,1"
"product_unspsc.unspsc_code_10317707","0,1"
"product_unspsc.unspsc_code_10317708","0,1"
"product_unspsc.unspsc_code_10317900","0,1"
"product_unspsc.unspsc_code_10317901","0,1"
"product_unspsc.unspsc_code_10317902","0,1"
"product_unspsc.unspsc_code_10317903","0,1"
"product_unspsc.unspsc_code_10317904","0,1"
"product_unspsc.unspsc_code_10317905","0,1"
"product_unspsc.unspsc_code_10317906","0,1"
"product_unspsc.unspsc_code_10317907","0,1"
"product_unspsc.unspsc_code_10317908","0,1"
"product_unspsc.unspsc_code_10317909","0,1"
"product_unspsc.unspsc_code_10317910","0,1"
"product_unspsc.unspsc_code_10317911","0,1"
"product_unspsc.unspsc_code_10317912","0,1"
"product_unspsc.unspsc_code_10317913","0,1"
"product_unspsc.unspsc_code_10317914","0,1"
"product_unspsc.unspsc_code_10317915","0,1"
"product_unspsc.unspsc_code_10317916","0,1"
"product_unspsc.unspsc_code_10317917","0,1"
"product_unspsc.unspsc_code_10317918","0,1"
"product_unspsc.unspsc_code_10317919","0,1"
"product_unspsc.unspsc_code_10317920","0,1"
"product_unspsc.unspsc_code_10317921","0,1"
"product_unspsc.unspsc_code_10317922","0,1"
"product_unspsc.unspsc_code_10317923","0,1"
"product_unspsc.unspsc_code_10317924","0,1"
"product_unspsc.unspsc_code_10317925","0,1"
"product_unspsc.unspsc_code_10317926","0,1"
"product_unspsc.unspsc_code_10317927","0,1"
"product_unspsc.unspsc_code_10317928","0,1"
"product_unspsc.unspsc_code_10317929","0,1"
"product_unspsc.unspsc_code_10317930","0,1"
"product_unspsc.unspsc_code_10317931","0,1"
"product_unspsc.unspsc_code_10317932","0,1"
"product_unspsc.unspsc_code_10317933","0,1"
"product_unspsc.unspsc_code_10317934","0,1"
"product_unspsc.unspsc_code_10317935","0,1"
"product_unspsc.unspsc_code_10317936","0,1"
"product_unspsc.unspsc_code_10317937","0,1"
"product_unspsc.unspsc_code_10317938","0,1"
"product_unspsc.unspsc_code_10317939","0,1"
"product_unspsc.unspsc_code_10317940","0,1"
"product_unspsc.unspsc_code_10317941","0,1"
"product_unspsc.unspsc_code_10317942","0,1"
"product_unspsc.unspsc_code_10317943","0,1"
"product_unspsc.unspsc_code_10317944","0,1"
"product_unspsc.unspsc_code_10317945","0,1"
"product_unspsc.unspsc_code_10317946","0,1"
"product_unspsc.unspsc_code_10317947","0,1"
"product_unspsc.unspsc_code_10317948","0,1"
"product_unspsc.unspsc_code_10317949","0,1"
"product_unspsc.unspsc_code_10317950","0,1"
"product_unspsc.unspsc_code_10317951","0,1"
"product_unspsc.unspsc_code_10317952","0,1"
"product_unspsc.unspsc_code_10317953","0,1"
"product_unspsc.unspsc_code_10317954","0,1"
"product_unspsc.unspsc_code_10317955","0,1"
"product_unspsc.unspsc_code_10317956","0,1"
"product_unspsc.unspsc_code_10317957","0,1"
"product_unspsc.unspsc_code_10317958","0,1"
"product_unspsc.unspsc_code_10317959","0,1"
"product_unspsc.unspsc_code_10317960","0,1"
"product_unspsc.unspsc_code_10317961","0,1"
"product_unspsc.unspsc_code_10317962","0,1"
"product_unspsc.unspsc_code_10317963","0,1"
"product_unspsc.unspsc_code_10317964","0,1"
"product_unspsc.unspsc_code_10317965","0,1"
"product_unspsc.unspsc_code_10317966","0,1"
"product_unspsc.unspsc_code_10317967","0,1"
"product_unspsc.unspsc_code_10317968","0,1"
"product_unspsc.unspsc_code_10317969","0,1"
"product_unspsc.unspsc_code_10317970","0,1"
"product_unspsc.unspsc_code_10317971","0,1"
"product_unspsc.unspsc_code_10317972","0,1"
"product_unspsc.unspsc_code_10323100","0,1"
"product_unspsc.unspsc_code_10323101","0,1"
"product_unspsc.unspsc_code_10323102","0,1"
"product_unspsc.unspsc_code_10323103","0,1"
"product_unspsc.unspsc_code_10324300","0,1"
"product_unspsc.unspsc_code_10324301","0,1"
"product_unspsc.unspsc_code_10324302","0,1"
"product_unspsc.unspsc_code_10324303","0,1"
"product_unspsc.unspsc_code_10324500","0,1"
"product_unspsc.unspsc_code_10324501","0,1"
"product_unspsc.unspsc_code_10324502","0,1"
"product_unspsc.unspsc_code_10325300","0,1"
"product_unspsc.unspsc_code_10325301","0,1"
"product_unspsc.unspsc_code_10325302","0,1"
"product_unspsc.unspsc_code_10325303","0,1"
"product_unspsc.unspsc_code_10325700","0,1"
"product_unspsc.unspsc_code_10325701","0,1"
"product_unspsc.unspsc_code_10411500","0,1"
"product_unspsc.unspsc_code_10411501","0,1"
"product_unspsc.unspsc_code_10411502","0,1"
"product_unspsc.unspsc_code_10411503","0,1"
"product_unspsc.unspsc_code_10411504","0,1"
"product_unspsc.unspsc_code_10411505","0,1"
"product_unspsc.unspsc_code_10411506","0,1"
"product_unspsc.unspsc_code_10411507","0,1"
"product_unspsc.unspsc_code_10411508","0,1"
"product_unspsc.unspsc_code_10411509","0,1"
"product_unspsc.unspsc_code_10411510","0,1"
"product_unspsc.unspsc_code_10411511","0,1"
"product_unspsc.unspsc_code_10411512","0,1"
"product_unspsc.unspsc_code_10411513","0,1"
"product_unspsc.unspsc_code_10411514","0,1"
"product_unspsc.unspsc_code_10411515","0,1"
"product_unspsc.unspsc_code_10411516","0,1"
"product_unspsc.unspsc_code_10411517","0,1"
"product_unspsc.unspsc_code_10411518","0,1"
"product_unspsc.unspsc_code_10411519","0,1"
"product_unspsc.unspsc_code_10411900","0,1"
"product_unspsc.unspsc_code_10411901","0,1"
"product_unspsc.unspsc_code_10411902","0,1"
"product_unspsc.unspsc_code_10411903","0,1"
"product_unspsc.unspsc_code_10411904","0,1"
"product_unspsc.unspsc_code_10411905","0,1"
"product_unspsc.unspsc_code_10411906","0,1"
"product_unspsc.unspsc_code_10411907","0,1"
"product_unspsc.unspsc_code_10411908","0,1"
"product_unspsc.unspsc_code_10411909","0,1"
"product_unspsc.unspsc_code_10411910","0,1"
"product_unspsc.unspsc_code_10412000","0,1"
"product_unspsc.unspsc_code_10412001","0,1"
"product_unspsc.unspsc_code_10412002","0,1"
"product_unspsc.unspsc_code_10412003","0,1"
"product_unspsc.unspsc_code_10412004","0,1"
"product_unspsc.unspsc_code_10412005","0,1"
"product_unspsc.unspsc_code_10412006","0,1"
"product_unspsc.unspsc_code_10412007","0,1"
"product_unspsc.unspsc_code_10412008","0,1"
"product_unspsc.unspsc_code_10412009","0,1"
"product_unspsc.unspsc_code_10412010","0,1"
"product_unspsc.unspsc_code_10412011","0,1"
"product_unspsc.unspsc_code_10412900","0,1"
"product_unspsc.unspsc_code_10412901","0,1"
"product_unspsc.unspsc_code_10412902","0,1"
"product_unspsc.unspsc_code_10412903","0,1"
"product_unspsc.unspsc_code_10412904","0,1"
"product_unspsc.unspsc_code_10412905","0,1"
"product_unspsc.unspsc_code_10412906","0,1"
"product_unspsc.unspsc_code_10413500","0,1"
"product_unspsc.unspsc_code_10413501","0,1"
"product_unspsc.unspsc_code_10413502","0,1"
"product_unspsc.unspsc_code_10413503","0,1"
"product_unspsc.unspsc_code_10413504","0,1"
"product_unspsc.unspsc_code_10413505","0,1"
"product_unspsc.unspsc_code_10413506","0,1"
"product_unspsc.unspsc_code_10413507","0,1"
"product_unspsc.unspsc_code_10413508","0,1"
"product_unspsc.unspsc_code_10413509","0,1"
"product_unspsc.unspsc_code_10413510","0,1"
"product_unspsc.unspsc_code_10414800","0,1"
"product_unspsc.unspsc_code_10414801","0,1"
"product_unspsc.unspsc_code_10414802","0,1"
"product_unspsc.unspsc_code_10414803","0,1"
"product_unspsc.unspsc_code_10414804","0,1"
"product_unspsc.unspsc_code_10414805","0,1"
"product_unspsc.unspsc_code_10414806","0,1"
"product_unspsc.unspsc_code_10414807","0,1"
