type,name,res_id,src,value
field,"res.partner.event,partner_id",0,Partner,伙伴
field,"res.partner.event,planned_cost",0,Planned Cost,计划成本
field,"res.partner.event,som",0,State of Mind,助记状态
field,"res.partner.event,partner_type",0,Partner Relation,伙伴关系
field,"res.partner.event,type",0,Type of Event,事件类型
field,"res.partner.event,date",0,Date,日期
field,"res.partner.event,document",0,Document,文档
field,"res.partner.event,planned_revenue",0,Planned Revenue,计划收入
field,"res.partner.event,description",0,Description,说明
field,"res.partner.function,code",0,Code,编码
field,"res.partner.function,name",0,Name,名称
field,"res.partner.som,name",0,State of Mind,助记状态
field,"res.partner.som,factor",0,Factor,因素
field,"res.partner.title,domain",0,Domain,所有权
field,"res.partner.title,name",0,Title,头衔
field,"res.partner.title,shortcut",0,Shortcut,快捷键
field,"res.project,name",0,Name,名称
field,"res.project,description",0,Description,说明
field,"res.request,name",0,Request Description,请求说明
field,"res.request,ref_doc1",0,Document Ref 1,文档参照1
field,"res.request,ref_doc2",0,Document Ref 2,文档参照2
field,"res.request,act_result",0,Action Result Details,动作结果详细
field,"res.request,req_history",0,Request History,请求历史
field,"res.request,req_priority",0,Priority,优先级
field,"res.request,req_ref",0,Reference,参照
field,"res.request,state",0,State,状态
field,"res.request,act_from",0,Request From,请求自
field,"res.request,act_title",0,Action Result,动作结果
field,"res.request,ref_partner_id",0,Partner Ref.,伙伴参照
field,"res.request,req_type",0,Request Type,请求类型
field,"res.request,active",0,Active,活动的
field,"res.request,req_summary",0,Request Summary,请求简述
field,"res.request,act_to",0,Request To,请求给
field,"res.request,act_date",0,Action Date,动作日期
field,"res.request.history,name",0,Action Result,动作结果
field,"res.request.history,act_result",0,Action Result Details,动作结果详细
field,"res.request.history,act_from",0,Request From,请求自
field,"res.request.history,req_id",0,Request,请求
field,"res.request.history,act_to",0,Request To,请求给
field,"res.request.history,act_date",0,Action Date,动作日期
field,"res.request.link,priority",0,Priority,优先级
field,"res.request.link,object",0,Link Object,连接对象
field,"res.request.link,name",0,Name,名称
field,"res.roles,parent_id",0,Parent,父项
field,"res.roles,child_id",0,Childs,子项
field,"res.roles,name",0,Role Name,角色名称
field,"res.users,groups_id",0,groups,组
field,"res.users,address_id",0,Address,地址
field,"res.users,name",0,Name,名称
field,"res.users,roles_id",0,Roles,角色
field,"res.users,signature",0,Signature,签名
field,"res.users,login",0,Login,登录
field,"res.users,password",0,Password,密码
field,"res.users,action_id",0,Action,动作
field,"sale.order,date_due",0,Date Due Payment,到期日期交付
field,"sale.order,payment_term",0,Payment Term,交付条款
field,"sale.order,order_policy",0,Shipping Policy,发运策略
field,"sale.order,shop_id",0,Shop,商店
field,"sale.order,date_order",0,Date Ordered,订购日期
field,"sale.order,partner_id",0,Partner,伙伴
field,"sale.order,invoiced",0,Paid,已付
field,"sale.order,amount_tax",0,Taxes,税
field,"sale.order,amount_untaxed",0,Untaxed Amount,不付税金额
field,"sale.order,shipping_id",0,Shipping,发运
field,"sale.order,order_line",0,Order Lines,订单行
field,"sale.order,note",0,Notes,注解
field,"sale.order,state",0,Order State,订单状态
field,"sale.order,partner_contact_id",0,Contact Address,联系人地址
field,"sale.order,pricelist_id",0,Pricelist,价格表
field,"sale.order,project_id",0,Project,项目
field,"sale.order,payment_line",0,Order Payments,订单付款
field,"sale.order,partner_invoice_id",0,Invoice Address,发票地址
field,"sale.order,amount_total",0,Total,总计
field,"sale.order,name",0,Order Description,订单说明
field,"sale.order,partner_shipping_id",0,Shipping Address,发运地址
field,"sale.order,invoice_id",0,Invoice,发票
field,"sale.order,shipped",0,Shipped,已发运
field,"sale.order,shipping_created",0,Shipping created,发运创建d
field,"sale.order.line,product_id",0,Product,产品
field,"sale.order.line,date_promise",0,Date Promised,承诺日期
field,"sale.order.line,order_id",0,Order Ref,订单参照
field,"sale.order.line,price_unit",0,Unit Price,单价
field,"sale.order.line,name",0,Description,说明
field,"sale.order.line,quantity",0,Quantity,数量
field,"sale.order.line,notes",0,Notes,注解
field,"sale.order.line,tax_id",0,Taxes,税
field,"sale.order.payment,order_id",0,Order Ref,订单参照
field,"sale.order.payment,amount",0,Amount,金额
field,"sale.order.payment,name",0,Description,说明
field,"sale.order.payment,account_id",0,Account,账号
field,"sale.shop,payment_account_id",0,Account payments,账号付款
field,"sale.shop,name",0,Shop name,商店名称
field,"sale.shop,warehouse_id",0,Available Warehouse,可用的仓库
field,"sale.shop,pricelist_id",0,Pricelist,价格表
field,"sale.shop,project_id",0,Project,项目
field,"sale.shop,payment_default_id",0,Default payment,默认交付
field,"stock.location,comment",0,Additionnal Information,附加信息
field,"stock.location,account_id",0,Inventory Account,库存账号
field,"stock.location,usage",0,Usage,用途
field,"stock.location,posz",0,Position Z,位置Z
field,"stock.location,posx",0,Position X,位置X
field,"stock.location,posy",0,Position Y,位置Y
field,"stock.location,active",0,Active,活动的
field,"stock.location,lot_id",0,Lot,批货
field,"stock.location,location_child_id",0,Contains,内含
field,"stock.lot,address_id",0,Address,地址
field,"stock.lot,tracking",0,Tracking,跟踪
field,"stock.lot,date",0,Date create,创建日期
field,"stock.lot,name",0,Lot,批货
field,"stock.lot,lot_line_view_id",0,Contents,内容
field,"stock.lot,price",0,Total Costs Price,总成本价格
field,"stock.lot,lot_line_id",0,Movements,移动
field,"stock.lot,parent_id",0,Container,容器
field,"stock.lot,move_history_lines",0,Move History,转移历史
field,"stock.lot,active",0,Active,活动的
field,"stock.lot,child_id",0,Contains,内含
field,"stock.lot,type",0,Type,类型
field,"stock.lot,serial",0,Serial,系列
field,"stock.lot,product_id",0,Products,产品
field,"stock.lot.inventory,name",0,Inventory,库存
field,"stock.lot.inventory,date_done",0,Date done,日期已完成
field,"stock.lot.inventory,state",0,State,状态
field,"stock.lot.inventory,date",0,Date create,创建日期
field,"stock.lot.inventory,inventory_line_id",0,Inventories,Inventories
field,"stock.lot.inventory,lot_line_id",0,Inventories,Inventories
field,"stock.lot.inventory,users",0,Utilisateur,Utilisateur
field,"stock.lot.inventory.line,inventory_id",0,Inventory,库存
field,"stock.lot.inventory.line,lot_id",0,Lot,批货
field,"stock.lot.inventory.line,amount",0,Amount,金额
field,"stock.lot.inventory.line,product_id",0,Product,产品
field,"stock.lot.line,product_id",0,Product,产品
field,"stock.lot.line,price_unit",0,Unit Costs Price,单位成本价格
field,"stock.lot.line,lot_inventory_id",0,Inventory,库存
field,"stock.lot.line,date",0,Date create,创建日期
field,"stock.lot.line,amount",0,Amount,金额
field,"stock.lot.line,active",0,Active,活动的
field,"stock.lot.line,lot_id",0,Lot,批货
field,"stock.lot.line,name",0,Lot Inventory Line,批货库存行
field,"stock.lot.line.view,lot_id",0,Lot,批货
field,"stock.lot.line.view,amount",0,Quantity,数量
field,"stock.lot.line.view,name",0,Lot Content,批货内容
field,"stock.lot.line.view,product_id",0,Product,产品
field,"stock.lot.move.history,date",0,Date create,创建日期
field,"stock.lot.move.history,lot_id",0,Container,容器
field,"stock.lot.move.history,address_id",0,Address,地址
field,"stock.lot.move.history,location_id",0,Container,容器
field,"stock.lot.move.history,name",0,Lot,批货
field,"stock.move,address_id",0,Destination Address,目标地址
field,"stock.move,name",0,Movement Description,转移说明
field,"stock.move,date_planned",0,Planned Date,计划日期
field,"stock.move,lot_dest_id",0,Destination Lot,目标批货
field,"stock.move,date_moved",0,Actual Date,真实日期
field,"stock.move,state",0,State,状态
field,"stock.move,active",0,Active,活动的
field,"stock.move,lot_id",0,Lot,批货
field,"stock.move,serial",0,Tracking Number,跟踪号码
field,"stock.packing,address_id",0,Shipping Address,发运地址
field,"stock.packing,name",0,Packing Name,包装名称
field,"stock.packing,lot_pack_id",0,Pack Lot,打包批货
field,"stock.packing,lot_pack_parent_id",0,Pack Container,打包容器
field,"stock.packing,date",0,Date create,创建日期
field,"stock.packing,state",0,State,状态
field,"stock.packing,active",0,Active,活动的
field,"stock.packing,packing_line_id",0,Packing Line,包装行
field,"stock.packing,type",0,Shipping Type,发运类型
field,"stock.packing,move_id",0,Move Order,转移订单
field,"stock.packing,lot_dest_parent_id",0,Shipping Lot,发运批货
field,"stock.packing.line,product_id",0,Product,产品
field,"stock.packing.line,line_dest_id",0,Lot Line Dest,批货行目标
field,"stock.packing.line,lot_src_id",0,Lot Src,货物源
field,"stock.packing.line,line_src_id",0,Lot Line Src,批货行源
field,"stock.packing.line,amount",0,Amount,金额
field,"stock.packing.line,packing_id",0,Packing,包装
field,"stock.packing.line,active",0,Active,活动的
field,"stock.packing.line,name",0,Name,名称
field,"stock.shipping,packing_policy",0,Packaging Policy,包装策略
field,"stock.shipping,lot_output_id",0,Intermediary Location,Intermediary位置
field,"stock.shipping,name",0,Name,名称
field,"stock.shipping,lot_stock_id",0,Source Lot/Location,源批货/位置
field,"stock.shipping,lot_shipped_id",0,Destination Location,目标位置
field,"stock.shipping,partner_id",0,Partner,伙伴
field,"stock.shipping,partner_address_id",0,Address,地址
field,"stock.shipping,shipping_policy",0,Shipping Policy,发运策略
field,"stock.shipping,warehouse_id",0,Warehouse,仓库
field,"stock.shipping,priority",0,priority,优先级
field,"stock.shipping,shipping_line_id",0,Shipping Lines,发运行
field,"stock.shipping,state",0,State,状态
field,"stock.shipping,packing_id",0,Packings,包装s
field,"stock.shipping,date_promised",0,Date Promised,承诺日期
field,"stock.shipping,active",0,Active,活动的
field,"stock.shipping,serial",0,Serial,序列
field,"stock.shipping,type",0,Shipping Type,发运类型
field,"stock.shipping,date_creation",0,Date Creation,创建日期
field,"stock.shipping.line,amount",0,Amount,金额
field,"stock.shipping.line,shipping_id",0,Shipping,发运
field,"stock.shipping.line,product_id",0,Product,产品
field,"stock.warehouse,lot_input_id",0,Location Input,入库位置
field,"stock.warehouse,lot_output_id",0,Location Output,出库位置
field,"stock.warehouse,name",0,Name,名称
field,"stock.warehouse,lot_stock_id",0,Location Stock,位置库存
field,"subscription.document,active",0,Active,活动的
field,"subscription.document,model",0,Model,模式
field,"subscription.document,workflow_action",0,Workflow Action,工作流动作
field,"subscription.document,name",0,Name,名称
field,"subscription.document,field_ids",0,Fields,字段
field,"subscription.document.fields,field",0,Field name,字段名称
field,"subscription.document.fields,document_id",0,Subscription Document,订阅文档
field,"subscription.document.fields,name",0,Name,名称
field,"subscription.document.fields,value",0,Default Value,默认价值
field,"subscription.subscription,cron_id",0,Cron Job,定时作业
field,"subscription.subscription,user_id",0,User,授权用户
field,"subscription.subscription,name",0,Name,名称
field,"subscription.subscription,date_init",0,First Date,First日期
field,"subscription.subscription,notes",0,Notes,注解
field,"subscription.subscription,interval_type",0,Interval Unit,Interval Unit
field,"subscription.subscription,doc_source",0,Source Document,源文档
field,"subscription.subscription,exec_init",0,Initial Number of calls,呼入号码
field,"subscription.subscription,state",0,State,状态
field,"subscription.subscription,doc_lines",0,Documents created,文档已建立
field,"subscription.subscription,active",0,Active,活动的
field,"subscription.subscription,interval_number",0,Interval Number,号码间隔
field,"subscription.subscription,partner_id",0,Partner,伙伴
field,"subscription.subscription.history,date",0,Date,日期
field,"subscription.subscription.history,subscription_id",0,Subscription,订阅
field,"subscription.subscription.history,name",0,Name,名称
field,"subscription.subscription.history,document_id",0,Source Document,源文档
field,"workflow,on_create",0,On Create,On创建
field,"workflow,name",0,Name,名称
field,"workflow,osv",0,Ressource Model,资源模式
field,"workflow.activity,kind",0,Kind,类别
field,"workflow.activity,name",0,Name,名称
field,"workflow.activity,join_mode",0,Join Mode,联合模式
field,"workflow.activity,wkf_id",0,Workflow,工作流
field,"workflow.activity,flow_stop",0,Flow Stop,工作流停止
field,"workflow.activity,subflow_id",0,Subflow,子工作流
field,"workflow.activity,split_mode",0,Split Mode,分割模式
field,"workflow.activity,action",0,Action,动作
field,"workflow.activity,flow_start",0,Flow Start,工作流开始
field,"workflow.instance,res_type",0,Resource Model,资源模式
field,"workflow.instance,wkf_id",0,Workflow,工作流
field,"workflow.instance,res_id",0,Resource ID,资源ID
field,"workflow.instance,uid",0,User ID,授权用户ID
field,"workflow.instance,state",0,State,状态
field,"workflow.transition,trigger_model",0,Trigger Type,触发器类型
field,"workflow.transition,role_id",0,Role Required,需要的角色
field,"workflow.transition,act_from",0,Source Activity,源活动
field,"workflow.transition,act_to",0,Destination Activity,目标活动
field,"workflow.transition,val_name",0,Value Button Name,价值按键名称
field,"workflow.transition,trigger_expr_id",0,Trigger Expr ID,触发器ID
field,"workflow.transition,condition",0,Condition,条件
field,"workflow.triggers,instance_id",0,Destination Instance,目标实例
field,"workflow.triggers,model",0,Model,模式
field,"workflow.triggers,res_id",0,Ressource ID,资源ID
xsl,res.partner.ids,0,Ref.,参照
xsl,res.partner.ids,0,Name,名称
xsl,network.material.list,0,Name,名称
xsl,network.material.list,0,Date,日期
xsl,network.material.list,0,Type,类型
xsl,network.material.list,0,Your Contact,您的联系人
xsl,network.material.list,0,Notes,注解
xsl,network.network.list,0,Name,名称
xsl,network.network.list,0,Type,类型
xsl,network.network.list,0,Date,日期
xsl,network.network.list,0,Warranty date,担保日期
xsl,network.network.list,0,Your Contact,您的联系人
xsl,account.journal,0,"Livre de caisse,",Livredecaisse
xsl,account.journal,0,Account:,账号
xsl,account.journal,0,Date,日期
xsl,account.journal,0,Transaction,事务
xsl,account.journal,0,Partner,伙伴
xsl,account.journal,0,Balance,平衡
xsl,account.journal,0,Credit,贷方
xsl,account.journal,0,Debit,借方
xsl,account.journal,0,Starting Balance:,起始平衡
xsl,account.journal,0,Ending Balance:,结束平衡
xsl,account.invoice,0,DRAFT,草案
xsl,account.invoice,0,PRO-FORMA INVOICE,格式发票
xsl,account.invoice,0,INVOICE,发票
xsl,account.invoice,0,PURCHASE INVOICE,采购发票
xsl,account.invoice,0,REFUND INVOICE,退款发票
xsl,account.invoice,0,PURCHASE REFUND INVOICE,采购退款发票
xsl,account.invoice,0,Document,文档
xsl,account.invoice,0,Date,日期
xsl,account.invoice,0,Order Ref.,订单参照
xsl,account.invoice,0,Invoice Ref.,发票参照
xsl,account.invoice,0,"Ont 茅t茅 soumis 脿 la taxe conform茅ment au r茅gime particulier d'une imposition de la marge, TVA non d茅ductible.",Something don't understand
xsl,account.invoice,0,"Tout contrat conclu avec notre soci茅t茅 est exclusivement r茅gi par nos conditions g茅n茅rales telles que libell茅es au verso du pr茅sent document 			et/ou sur notre site internet.",Something don't understand
xsl,account.invoice,0,Description,说明
xsl,account.invoice,0,Qty,数量
xsl,account.invoice,0,Unit Price,单价
xsl,account.invoice,0,Net Price,净价格
xsl,account.invoice,0,SUBTOTAL,小计
xsl,account.invoice,0,TOTAL:,总
xsl,account.invoice.list,0,Num,号码
xsl,account.invoice.list,0,Client,客户
xsl,account.invoice.list,0,Amount,金额
xsl,account.invoice.list,0,Total,总
xsl,account.transfer,0,Document,文档
xsl,account.transfer,0,Type,类型
xsl,account.transfer,0,Reference,参照
xsl,account.transfer,0,Partner ID,伙伴ID
xsl,account.transfer,0,Date,日期
xsl,account.transfer,0,Amount,金额
xsl,account.transfer,0,Change,改变
xsl,report.auction.bid,0,Title:,头衔
xsl,report.auction.bid,0,Contact:,联系人
xsl,report.auction.bid,0,Item:,项
xsl,report.auction.bid,0,"BID,",BID
xsl,report.auction.bid,0,Cat. N.,Cat.N.
xsl,report.auction.bid,0,Description,说明
xsl,report.auction.bid,0,Price,价格
xsl,report.auction.bid,0,Tel?,电话
xsl,report.auction.bid,0,yes,Yes
xsl,report.auction.bid,0,no,No
xsl,report.auction.deposit,0,Inventory,库存
xsl,report.auction.deposit,0,Document type,文档类型
xsl,report.auction.deposit,0,Deposit Form,保证金从
xsl,report.auction.deposit,0,Document Number,文档号码
xsl,report.auction.deposit,0,Date,日期
xsl,report.auction.deposit,0,VAT,VAT
xsl,report.auction.deposit,0,Num,号码
xsl,report.auction.deposit,0,Description,说明
xsl,report.auction.deposit,0,Auction,拍卖
xsl,report.auction.deposit,0,Limit,限制
xsl,report.auction.deposit,0,Estimate,估计
xsl,report.auction.lots.list,0,Cat. N.,Cat.N.
xsl,report.auction.lots.list,0,Description and bids,说明和投标
xsl,report.auction.lots.list,0,Est.,Est.
xsl,report.auction.lots.list,0,Limit,限制
xsl,report.auction.lots.list,0,"Inv, Name","1371-Inv, Name"
xsl,report.auction.lots.list,0,"Buyer, Price",购买人
xsl,report.auction.lots.list,0,TEL:,电话
xsl,report.auction.lots.list,0,BID:,BID
xsl,report.auction.lots.list,0,", TEL:",电话
xsl,report.auction.lots.list,0,NET,净
xsl,report.auction.lots.list.landscape,0,Cat. N.,Cat.N.
xsl,report.auction.lots.list.landscape,0,Description,说明
xsl,report.auction.lots.list.landscape,0,Est.,Est.
xsl,report.auction.lots.list.landscape,0,Limit,限制
xsl,report.auction.lots.list.landscape,0,Orders,订单
xsl,report.auction.lots.list.landscape,0,"Inv, Name","1382-Inv, Name"
xsl,report.auction.lots.list.landscape,0,"Buyer, Price",购买人
xsl,report.auction.lots.list.landscape,0,NET,净
xsl,report.auction.lots.list.landscape,0,TEL:,电话
xsl,report.auction.lots.list.landscape,0,BID:,BID
xsl,report.auction.lots.list.landscape,0,", TEL:",电话
xsl,report.auction.lots.list.inventory,0,Inv.,Inv.
xsl,report.auction.lots.list.inventory,0,List N.,List N.
xsl,report.auction.lots.list.inventory,0,Description,说明
xsl,report.auction.lots.list.inventory,0,Cat. N.,Cat.N.
xsl,report.auction.ach_bordereau.photo,0,Document,文档
xsl,report.auction.ach_bordereau.photo,0,Auction,拍卖
xsl,report.auction.ach_bordereau.photo,0,Contact,联系人
xsl,report.auction.ach_bordereau.photo,0,Reference,参照
xsl,report.auction.ach_bordereau.photo,0,Ref,参照
xsl,report.auction.ach_bordereau.photo,0,Descriptie,说明
xsl,report.auction.ach_bordereau.photo,0,Bet.?,Bet.?
xsl,report.auction.ach_bordereau.photo,0,Adj.(EUR),Adj.(EUR)
xsl,report.auction.ach_bordereau.photo,0,Subtotal:,小计
xsl,report.auction.ach_bordereau.photo,0,Total:,总计
xsl,report.auction.ach_bordereau,0,Plate Number:,标牌号码
xsl,report.auction.ach_bordereau,0,Document,文档
xsl,report.auction.ach_bordereau,0,Auction,拍卖
xsl,report.auction.ach_bordereau,0,Customer Contact,客户联系人
xsl,report.auction.ach_bordereau,0,Customer Reference,客户参照
xsl,report.auction.ach_bordereau,0,Cat. N.,Cat.N.
xsl,report.auction.ach_bordereau,0,Description,说明
xsl,report.auction.ach_bordereau,0,Paid,已付
xsl,report.auction.ach_bordereau,0,Adj.(EUR),Adj.(EUR)
xsl,report.auction.ach_bordereau,0,Costs,成本
xsl,report.auction.ach_bordereau,0,Total,总计
xsl,report.auction.ach_bordereau,0,Subtotal:,小计
xsl,report.auction.ach_bordereau,0,Total:,总计
xsl,report.auction.vnd_bordereau,0,Document,文档
xsl,report.auction.vnd_bordereau,0,Inventory,库存
xsl,report.auction.vnd_bordereau,0,Bank Account,银行账号
xsl,report.auction.vnd_bordereau,0,Customer Contact,客户联系人
xsl,report.auction.vnd_bordereau,0,Cat. N.,Cat.N.
xsl,report.auction.vnd_bordereau,0,List N.,List N.
xsl,report.auction.vnd_bordereau,0,Description,说明
xsl,report.auction.vnd_bordereau,0,Adj.(EUR),Adj.(EUR)
xsl,report.auction.vnd_bordereau,0,Subtotal:,小计
xsl,report.auction.vnd_bordereau,0,Total:,总计
xsl,report.auction.results,0,Num,号码
xsl,report.auction.results,0,Adj.,Adj.
xsl,report.auction.catalog,0,Cat. N.,Cat.N.
xsl,report.auction.catalog,0,Description,说明
xsl,report.auction.catalog,0,Estimate,估计
xsl,report.auction.buyer.list,0,Buyer,购买人
xsl,report.auction.buyer.list,0,Adj.,Adj.
xsl,report.auction.buyer.list,0,To pay,应付款
xsl,report.auction.buyer.list,0,Already paid,已付
xsl,report.auction.buyer.list,0,Total:,总计
xsl,report.auction.seller.list,0,Inv.,Inv.
xsl,report.auction.seller.list,0,Seller,出售人
xsl,report.auction.seller.list,0,#,#
xsl,report.auction.seller.list,0,Adj.,Adj.
xsl,report.auction.seller.list,0,To pay,应付款
xsl,report.auction.seller.list,0,Total:,总计
xsl,report.auction.lots.bids.phone2,0,Obj.,Obj.
xsl,report.auction.lots.bids.phone2,0,Name,名称
xsl,report.auction.lots.bids.phone2,0,Bid,Bid
xsl,report.auction.lots.bids.phone2,0,Phone,电话
xsl,report.auction.lots.bids.phone,0,Cat. N.,Cat.N.
xsl,report.auction.lots.bids.phone,0,Description,说明
xsl,report.auction.lots.bids.phone,0,Est.,Est.
xsl,report.auction.lots.bids.phone,0,Orders,订单
xsl,report.auction.lots.bids.phone,0,", TEL:",电话
xsl,report.auction.lots.deposit,0,"Madame, Monsieur,",Something don't understand
xsl,report.auction.lots.deposit,0,Veuillez trouver - ci-dessous - la liste des articles que vous avez d茅pos茅s pour la vente publique du,Something don't understand
xsl,report.auction.lots.deposit,0,Les lots que vous avez d茅pos茅s mais qui ne sont pas marqu茅s ci-dessous passeront dans une vente prochaine.,Something don't understand
xsl,report.auction.lots.deposit,0,"En restant 脿 votre disposition, je vous prie d'agr茅er, Madame, Monsieur, l'assurance de mes sentiments distingu茅s.",Something don't understand
xsl,report.auction.lots.deposit,0,VAT,VAT
xsl,report.auction.lots.deposit,0,Cat. N.,Cat.N.
xsl,report.auction.lots.deposit,0,List N.,List N.
xsl,report.auction.lots.deposit,0,Description,说明
xsl,report.auction.lots.deposit,0,Estimate,估价
xsl,report.auction.results_w_buyer,0,Num.,号码
xsl,report.auction.results_w_buyer,0,Adj.,Adj.
xsl,report.auction.results_w_buyer,0,Buyer,购货人
xsl,stock.packing.list,0,PICKINGLIST,发运列表
xsl,stock.packing.list,0,Here is the picking list of this lot. Generated by Tiny ERP.,这是Tiny ERP生成的发运列表
xsl,stock.packing.list,0,Shipping Address:,发运地址
xsl,stock.packing.list,0,Recipient,收件人
xsl,stock.packing.list,0,Concerns:,经办人
xsl,stock.packing.list,0,Id Client,客户ID
xsl,stock.packing.list,0,Id Shipping,发运ID
xsl,stock.packing.list,0,Packing Date,包装日期
xsl,stock.packing.list,0,Expedition Date,到货日期
xsl,stock.packing.list,0,Product Ref,产品参照
xsl,stock.packing.list,0,Tracking Nb,跟踪号
xsl,stock.packing.list,0,Qty,数量
xsl,stock.packing.list,0,Description,说明
xsl,stock.shipping.list,0,Shipping Address:,发运地址
xsl,stock.shipping.list,0,Recipient,收件人
xsl,stock.shipping.list,0,Concerns:,经办人
xsl,stock.shipping.list,0,Id Client,客户ID
xsl,stock.shipping.list,0,Id Shipping,发运ID
xsl,stock.shipping.list,0,Warehouse,仓库
xsl,stock.shipping.list,0,Creation Date,创建日期
xsl,stock.shipping.list,0,Promised Date,承诺日期
xsl,stock.shipping.list,0,Product Ref,产品参照
xsl,stock.shipping.list,0,Tracking Nb,跟踪号
xsl,stock.shipping.list,0,Qty,数量
xsl,stock.shipping.list,0,Description,说明
xsl,stock.lot.overview,0,Lot:,批货
xsl,stock.lot.overview,0,Product,产品
xsl,stock.lot.overview,0,Variants,变动
xsl,stock.lot.overview,0,Unit Price,单价
xsl,stock.lot.overview,0,Amount,金额
xsl,stock.lot.overview,0,Value,价值
xsl,stock.location.overview,0,Lot:,批货
xsl,stock.location.overview,0,Product,产品
xsl,stock.location.overview,0,Variants,变动
xsl,stock.location.overview,0,Unit Price,单价
xsl,stock.location.overview,0,Amount,金额
xsl,stock.location.overview,0,Value,价值
xsl,purchase.order,0,PURCHASE ORDER,采购订单
xsl,purchase.order,0,Order ref,订单参照
xsl,purchase.order,0,Dear supplier,尊敬的供应商
xsl,purchase.order,0,Here is the detail of your order,下述是订单详情
xsl,purchase.order,0,with the reference,请参照
xsl,purchase.order,0,ordered the,订购下述
xsl,purchase.order,0,Thanks to confirm good reception of the following and contact us in case of any trouble. This order should be delivered for the,请予确认，如有任何问题，请立即同我们联系。该货物将发住
xsl,purchase.order,0,.,。
xsl,purchase.order,0,Status:,状态
xsl,purchase.order,0,draft,草案
xsl,purchase.order,0,waiting supplier confirmation,等待供应商确认。
xsl,purchase.order,0,confirmed by the supplier,已被供应商确认。
xsl,purchase.order,0,exception in shipping,发运免除
xsl,purchase.order,0,exception in invoice,发票免除
xsl,purchase.order,0,done,已完成
xsl,purchase.order,0,cancelled,已取消
xsl,purchase.order,0,Description,说明
xsl,purchase.order,0,Taxes,税
xsl,purchase.order,0,Date,日期
xsl,purchase.order,0,Qty,数量
xsl,purchase.order,0,Unit Price,单价
xsl,purchase.order,0,Net Price,净价格
xsl,purchase.order,0,TOTAL:,总计
xsl,sale.order,0,SALE ORDER,销售订单
xsl,sale.order,0,Dear customer,尊敬的客户
xsl,sale.order,0,Here is the detail of your order,这是您的订单
xsl,sale.order,0,with the reference,请参照
xsl,sale.order,0,ordered the,下述是订购详情
xsl,sale.order,0,Thanks to confirm good reception of the following and contact us in case of any trouble.,收到货物后请及时予以确认，如果有任何问题，请立即与我们联系。
xsl,sale.order,0,Status:,状态
xsl,sale.order,0,draft,草案
xsl,sale.order,0,in progress,处理中
xsl,sale.order,0,exception in shipping,发运免除
xsl,sale.order,0,exception in invoice,发票免除
xsl,sale.order,0,done,已完成
xsl,sale.order,0,cancelled,已取消
xsl,sale.order,0,Description,说明
xsl,sale.order,0,Date,日期
xsl,sale.order,0,Qty,数量
xsl,sale.order,0,Unit Price,单价
xsl,sale.order,0,Net Price,净价格
xsl,sale.order,0,TOTAL:,总计
view,network.material,0,Network Material,网络物料
view,network.material,0,Material Info,物料详情
view,network.material,0,Informations,信息
view,network.material,0,Softwares,软件
view,network.material,0,Updates,更新
view,network.material,0,notes,注解
view,auction.lots,0,Catalog,目录
view,auction.lots,0,Ref,参照
view,project.task,0,Task edition,任务编辑
view,project.task,0,Task definition,任务定义
view,project.task,0,Task Information,任务信息
view,project.task,0,Descriptions,描述
view,project.task,0,Finish,完成
view,project.task,0,Re-open,重新打开
view,project.task,0,Cancel,取消
view,project.task,0,Others Information,其它信息
view,project.task,0,Notes,注解
view,res.partner,0,Partners,父项
view,res.lang,0,Language,语言
view,res.lang,0,Name,名称
view,res.lang,0,Code,编码
view,ir.ui.menu,0,Menu,菜单
view,ir.ui.menu,0,Names,名称
view,res.groups,0,Groups,组
view,res.users,0,Users,用户
view,res.users,0,Users,用户
view,ir.sequence,0,Sequences,序列
view,ir.actions.act_window,0,Window Action,Window动作
view,ir.actions.act_window,0,Open a Window,打开窗口
view,res.roles,0,Roles,角色
view,ir.ui.view,0,User Interface - Views,用户界面预览
view,ir.attachment,0,Attachments,附件
view,ir.report.custom.fields,0,Report Fields,报表字段
view,ir.report.custom,0,Custom Report,报表自定义
view,ir.report.custom,0,Subscribe Report,订阅报表
view,ir.translation,0,Translations,翻译
view,ir.translation,0,Translations,翻译
view,ir.ui.menu,0,Menu,菜单
view,ir.ui.menu,0,Menu,菜单
view,ir.cron,0,Scheduled Actions,计划中的动作
view,ir.cron,0,Action to trigger,动作触发
view,res.request,0,Requests,请求
view,res.request,0,Description,说明
view,res.request,0,Requests,请求
view,res.request,0,Request Status,请求状态
view,res.request,0,Status,状态
view,res.request,0,Description,说明
view,res.request,0,Action,动作
view,res.request,0,Process Request,处理请求
view,res.request,0,Reply,回复
view,res.request,0,Status,状态
view,res.request,0,Close,关闭
view,res.request,0,Action History,动作历史
view,res.request.link,0,Request Link,请求连接
view,res.request.history,0,Request History,请求历史
view,res.request.history,0,Request History,请求历史
view,res.country,0,Country,国家
view,res.partner.function,0,Partner Functions,伙伴函数
view,res.country,0,Country,国家
view,res.country.state,0,State,状态
view,res.country.state,0,State,状态
view,res.partner.address,0,Partner Contacts,伙伴联系人
view,res.partner.address,0,Partner Contacts,伙伴联系人
view,res.partner.address,0,Contacts,联系人
view,res.partner.title,0,Partners Titles,父项头衔
view,res.partner,0,Partners,父项
view,res.partner,0,General,一般
view,res.partner,0,General Information,一般信息
