code|name|applies_to|active
42311537|{"en_US":"Bandage scissors or its supplies"}|product|True
42311538|{"en_US":"Hypercharge Kits"}|product|True
42311539|{"en_US":"Bandage applicators"}|product|True
42311540|{"en_US":"Alginate dressings"}|product|True
42311541|{"en_US":"Biological dressings"}|product|True
42311542|{"en_US":"odor control pads"}|product|True
42311543|{"en_US":"Dressing retainers"}|product|True
42311546|{"en_US":"Adhesive dry bandages"}|product|True
42311548|{"en_US":"Medical or surgical tape dispensers"}|product|True
42311551|{"en_US":"Medical or surgical tape removers"}|product|True
42311552|{"en_US":"Medical and surgical adherent tapes for general use"}|product|True
42311555|{"en_US":"Transparent adhesive plasters wash proof"}|product|True
42311600|{"en_US":"Hemostatic agents"}|product|False
42311601|{"en_US":"absorbable gelatin sponges"}|product|True
42311602|{"en_US":"bone wax"}|product|True
42311603|{"en_US":"oxidized cellulose"}|product|True
42311604|{"en_US":"Microfibrillar Collagen Hemostats"}|product|True
42311605|{"en_US":"Non-absorbable thrombin patch"}|product|True
42311606|{"en_US":"Topical hemostatic agents"}|product|True
42311607|{"en_US":"Surgical hemostatic agents"}|product|True
42311700|{"en_US":"Medical and surgical adhesive tapes and related products for use in specialties"}|product|False
42311702|{"en_US":"umbilical tapes for babies"}|product|True
42311703|{"en_US":"Medical or surgical tapes to glue the skin"}|product|True
42311704|{"en_US":"Medical or surgical tape dispensers"}|product|True
42311705|{"en_US":"Medical or surgical tape removers"}|product|True
42311707|{"en_US":"Tissue tapes for surgical use"}|product|True
42311708|{"en_US":"Medical or surgical adhesive tapes for general use"}|product|True
42311900|{"en_US":"Medical incision drains and drainage bags and reservoirs and related products"}|product|False
42311901|{"en_US":"Drainage accessories for medical use"}|product|True
42311902|{"en_US":"Incision drainage bags or reservoirs for medical use"}|product|True
42311903|{"en_US":"Incision drains for medical use"}|product|True
42312000|{"en_US":"Medical tissue closure and related products"}|product|False
42312001|{"en_US":"Butterfly clasps for leather"}|product|True
42312002|{"en_US":"Medical clips for external use"}|product|True
42312003|{"en_US":"Skin or wound closure strips"}|product|True
42312004|{"en_US":"Medical adhesive or glue or tape removers"}|product|True
42312005|{"en_US":"Medical adhesives or glues for skin closure"}|product|True
42312006|{"en_US":"Medical clip appliers for internal use"}|product|True
42312007|{"en_US":"Medical clips for internal use"}|product|True
42312008|{"en_US":"Hook or clip removers for medical use"}|product|True
42312009|{"en_US":"Medical staplers for internal use"}|product|True
42312010|{"en_US":"Medical staplers for external use"}|product|True
42312011|{"en_US":"Medical staples for internal use"}|product|True
42312012|{"en_US":"Medical staples for external use"}|product|True
42312014|{"en_US":"Anastomosis rings"}|product|True
42312100|{"en_US":"Ostomy supplies and non surgical wound drainage products"}|product|False
42312101|{"en_US":"Ostomy appliance adhesives"}|product|True
42312102|{"en_US":"Ostomy appliances"}|product|True
42312103|{"en_US":"Ostomy cleaners or deodorants"}|product|True
42312104|{"en_US":"Ostomy collection supplies"}|product|True
42312105|{"en_US":"Ostomy skin barriers or protective care kits"}|product|True
42312106|{"en_US":"Ostomy inserts"}|product|True
42312107|{"en_US":"Ostomy wafers"}|product|True
42312108|{"en_US":"Wound drainage pouches"}|product|True
42312109|{"en_US":"Ostomy bag rings"}|product|True
42312110|{"en_US":"Ostomy starter kits"}|product|True
42312111|{"en_US":"Ostomy bag covers"}|product|True
42312112|{"en_US":"Ostomy belts"}|product|True
42312113|{"en_US":"Ostomy bag plugs"}|product|True
42312115|{"en_US":"Ostomy irrigation sleeves"}|product|True
42312200|{"en_US":"Sutures and related products"}|product|False
42312201|{"en_US":"Sutures"}|product|True
42312202|{"en_US":"Suturing kits or trays or packs or sets"}|product|True
42312203|{"en_US":"Suture buttons or bridges"}|product|True
42312204|{"en_US":"Suture boots and capturing devices"}|product|True
42312205|{"en_US":"Suture carts or shelves"}|product|True
42312206|{"en_US":"Suture needles"}|product|True
42312207|{"en_US":"Suture removal kits or trays or packs or sets"}|product|True
42312208|{"en_US":"Suture removers"}|product|True
42312209|{"en_US":"Umbilical tapes"}|product|True
42312300|{"en_US":"Wound cleaning and debridement products"}|product|False
42312301|{"en_US":"Absorbers for wound cleansing"}|product|True
42312302|{"en_US":"Debridement sponges"}|product|True
42312303|{"en_US":"Pulsed lavage systems for wound treatment"}|product|True
42312304|{"en_US":"Autolytic debridement products"}|product|True
42312305|{"en_US":"Enzymatic debridement products"}|product|True
42312306|{"en_US":"Mechanical debridement products"}|product|True
42312307|{"en_US":"Surgical debridement products"}|product|True
42312309|{"en_US":"Wound irrigation systems"}|product|True
42312310|{"en_US":"Wound cleansing bottles"}|product|True
42312311|{"en_US":"Wound disinfectant kits"}|product|True
42312312|{"en_US":"Wound care or cleansing trays"}|product|True
42312313|{"en_US":"Wound cleaning solutions"}|product|True
42312400|{"en_US":"Wound packing products"}|product|False
42312401|{"en_US":"Calcium alginate wound packing"}|product|True
42312402|{"en_US":"Nasal splints or stents"}|product|True
42312403|{"en_US":"Packing strips for wound care"}|product|True
42312500|{"en_US":"Wound supports and supplies and accessories"}|product|False
42312501|{"en_US":"Mammary support binders"}|product|True
42312502|{"en_US":"Abdominal binders"}|product|True
42312503|{"en_US":"Scrotal supports"}|product|True
42312504|{"en_US":"Facial support garments"}|product|True
42312600|{"en_US":"Negative pressure and oxygen therapy wound care products"}|product|False
42312601|{"en_US":"Negative pressure wound therapy equipment"}|product|True
42312602|{"en_US":"Negative pressure wound therapy systems or kits"}|product|True
42312603|{"en_US":"Negative pressure dressings"}|product|True
42312700|{"en_US":"Topical Wound Oxygen Therapy Products"}|product|False
42312701|{"en_US":"Oxygen Therapy Single Use Chamber for Topical Wounds"}|product|True
42320000|{"en_US":"Orthopedic surgical implants"}|product|True
42321500|{"en_US":"Orthopedic trauma implants"}|product|False
42321501|{"en_US":"Surgical wires"}|product|True
42321502|{"en_US":"Orthopedic guide wire or guide hook or guide rod"}|product|True
42321503|{"en_US":"Bone Hook Extender or Substitute"}|product|True
42321504|{"en_US":"Intramedullary nails or rods"}|product|True
42321505|{"en_US":"Bone plates"}|product|True
42321506|{"en_US":"Bone screws"}|product|True
42321507|{"en_US":"Internal bone fixation sets"}|product|True
42321508|{"en_US":"Orthopedic nuts"}|product|True
42321509|{"en_US":"Orthopedic washers"}|product|True
42321510|{"en_US":"Orthopedic caps"}|product|True
42321512|{"en_US":"Permanent bone fixation pins or pegs"}|product|True
42321513|{"en_US":"Temporary fixation pin or wire"}|product|True
42321514|{"en_US":"Bone fixation staples"}|product|True
42321515|{"en_US":"Intramedullary nail blades"}|product|True
42321516|{"en_US":"Intramedullary nail locking bolts"}|product|True
42321600|{"en_US":"Spinal implants"}|product|False
42321601|{"en_US":"Intervertebral discs"}|product|True
42321602|{"en_US":"Spinal cables"}|product|True
42321603|{"en_US":"Kyphoplasty balloon kits or accessories"}|product|True
42321604|{"en_US":"Spinal crosslinking devices"}|product|True
42321605|{"en_US":"Spinal interbody cages or spacers"}|product|True
42321606|{"en_US":"Spinal decompression devices"}|product|True
42321607|{"en_US":"Spinal hooks"}|product|True
42321608|{"en_US":"intracorporeal fusion device"}|product|True
42321609|{"en_US":"Spinal rods"}|product|True
42321610|{"en_US":"Spinal screws"}|product|True
42321611|{"en_US":"Spinal plates"}|product|True
42321612|{"en_US":"Spinal sleeve rings or end caps"}|product|True
42321613|{"en_US":"Spinal set screws or blocker or plugs"}|product|True
42321614|{"en_US":"Spinal nuts"}|product|True
42321615|{"en_US":"Spinal saddles or cradles"}|product|True
42321616|{"en_US":"Spinal connectors or couplers"}|product|True
42321617|{"en_US":"Spinal staples"}|product|True
42321618|{"en_US":"Spinal washers"}|product|True
42321619|{"en_US":"Spinal cement restrictors"}|product|True
42321620|{"en_US":"Spinal bolts"}|product|True
42321621|{"en_US":"Temporary spinal fixation pins or wires"}|product|True
42321622|{"en_US":"Spinal implant kits or systems"}|product|True
42321700|{"en_US":"Hip joint implants"}|product|False
42321701|{"en_US":"Acetabular cups"}|product|True
42321702|{"en_US":"Acetabular cup shells"}|product|True
42321703|{"en_US":"Acetabular cup liners"}|product|True
42321704|{"en_US":"Femoral heads"}|product|True
42321705|{"en_US":"Femoral stem distal centralizers"}|product|True
42321706|{"en_US":"Femoral hip stem extensions"}|product|True
42321707|{"en_US":"Total hip replacement kits or systems"}|product|True
42321708|{"en_US":"Femoral hip stems"}|product|True
42321709|{"en_US":"Hip hemiarthroplasty prosthesis"}|product|True
42321710|{"en_US":"Femoral modular hip component adapters"}|product|True
42321711|{"en_US":"Resurfacing femoral components"}|product|True
42321712|{"en_US":"Femoral stem proximal centralizers"}|product|True
42321713|{"en_US":"Acetabular screws"}|product|True
42321714|{"en_US":"Acetabular augments"}|product|True
42321715|{"en_US":"Bi polar or uni polar hip components"}|product|True
42321716|{"en_US":"Femoral canal cement restrictors"}|product|True
42321717|{"en_US":"hip component screw"}|product|True
42321718|{"en_US":"Acetabular cages"}|product|True
42321719|{"en_US":"Acetabular meshes"}|product|True
42321720|{"en_US":"Acetabular screw hole covers"}|product|True
42321721|{"en_US":"Acetabular hole eliminators or plugs"}|product|True
42321722|{"en_US":"Acetabular rings"}|product|True
42321723|{"en_US":"Femoral necks"}|product|True
42321800|{"en_US":"Knee joint implants"}|product|False
42321801|{"en_US":"Femoral knee components"}|product|True
42321802|{"en_US":"Femoral knee extension stems"}|product|True
42321803|{"en_US":"tibia extension stem"}|product|True
42321804|{"en_US":"Patellar implants"}|product|True
42321805|{"en_US":"Tibial baseplates or trays"}|product|True
42321806|{"en_US":"Tibial inserts or bearings or articular surfaces"}|product|True
42321808|{"en_US":"Total knee replacement kits or systems"}|product|True
42321809|{"en_US":"Tibial or femoral or patellar augments"}|product|True
42321810|{"en_US":"Tibial baseplate screws"}|product|True
42321811|{"en_US":"Augment connection screws"}|product|True
42321812|{"en_US":"Knee joint spacers"}|product|True
42321813|{"en_US":"Femoral knee wedges"}|product|True
42321900|{"en_US":"Shoulder joint implants"}|product|False
42321902|{"en_US":"Humeral heads"}|product|True
42321903|{"en_US":"Humeral stems"}|product|True
42321904|{"en_US":"Resurfacing humeral components"}|product|True
42321905|{"en_US":"Glenoid spheres"}|product|True
42321906|{"en_US":"Glenoid fixation components"}|product|True
42321907|{"en_US":"Humeral insert liners or cups"}|product|True
42321908|{"en_US":"Humeral canal cement restrictors"}|product|True
42321909|{"en_US":"Humeral shells or sockets"}|product|True
42321910|{"en_US":"Humeral stem centralizers or sleeves"}|product|True
42321911|{"en_US":"Humeral bodies"}|product|True
42321912|{"en_US":"Total or partial shoulder replacement kits or systems"}|product|True
42322000|{"en_US":"Distal joint orthopedic implants"}|product|False
42322001|{"en_US":"Ankle joint implants"}|product|True
42322002|{"en_US":"Wrist joint implants"}|product|True
42322003|{"en_US":"Elbow joint implants"}|product|True
42322004|{"en_US":"Finger joint implants"}|product|True
42322005|{"en_US":"Toe joint implants"}|product|True
42322006|{"en_US":"Tendon rods or spacers"}|product|True
42322100|{"en_US":"Orthopedic trial implant sizers"}|product|False
42322101|{"en_US":"Knee trial implant sizers"}|product|True
42322102|{"en_US":"Hip trial implant sizers"}|product|True
42322103|{"en_US":"Shoulder trial implant sizers"}|product|True
42322104|{"en_US":"Distal joint trial implant sizers"}|product|True
42322105|{"en_US":"Spinal trial implant sizers"}|product|True
42322106|{"en_US":"Trauma trial implant sizers"}|product|True
42322200|{"en_US":"Soft tissue fixation products"}|product|False
42322201|{"en_US":"Interference screws"}|product|True
42322202|{"en_US":"Soft tissue non-suture anchors"}|product|True
42322203|{"en_US":"Suture anchors"}|product|True
42322204|{"en_US":"Soft tissue fixation washers"}|product|True
42322205|{"en_US":"Soft tissue fixation pins"}|product|True
42322206|{"en_US":"Soft tissue staples"}|product|True
43000000|{"en_US":"Information Technology Broadcasting and Telecommunications"}|product|True
43190000|{"en_US":"Communications Devices and Accessories"}|product|True
43191500|{"en_US":"Personal communication devices"}|product|False
43191501|{"en_US":"Mobile phones"}|product|True
43191502|{"en_US":"Pagers"}|product|True
43191503|{"en_US":"Pay phones"}|product|True
43191504|{"en_US":"Fixed phones"}|product|True
43191505|{"en_US":"Answering machines"}|product|True
43191507|{"en_US":"Special purpose telephones"}|product|True
43191508|{"en_US":"Digital telephones"}|product|True
43191509|{"en_US":"Analog telephones"}|product|True
43191510|{"en_US":"Two way radios"}|product|True
43191511|{"en_US":"IP phones"}|product|True
43191512|{"en_US":"Digital enhanced cordless telecommunications DECT cordless phones"}|product|True
43191513|{"en_US":"Video phone"}|product|True
43191514|{"en_US":"Satellite phone"}|product|True
43191515|{"en_US":"Speaker phone"}|product|True
43191516|{"en_US":"Keyphone system"}|product|True
43191517|{"en_US":"High Frequency Radio Set, Desktop"}|product|True
43191518|{"en_US":"High Frequency Radio Set, Mobile"}|product|True
43191519|{"en_US":"Very High Frequency Radio Set, Desktop"}|product|True
43191520|{"en_US":"Very High Frequency Radio Set, Mobile"}|product|True
43191521|{"en_US":"Very High Frequency Radio Set, Handheld"}|product|True
43191600|{"en_US":"Personal communications device accessories or parts"}|product|False
43191601|{"en_US":"Mobile phone face plates"}|product|True
43191602|{"en_US":"Phone dialers"}|product|True
43191603|{"en_US":"Phone extension cords"}|product|True
43191604|{"en_US":"Phone face plates"}|product|True
43191605|{"en_US":"Phone handset cords"}|product|True
43191606|{"en_US":"Phone handsets"}|product|True
43191607|{"en_US":"Phone headset ear or speaker cushions"}|product|True
43191608|{"en_US":"Phone headset voice tubes"}|product|True
43191609|{"en_US":"Phone headsets"}|product|True
43191610|{"en_US":"Personal communication holders or mounts, stands"}|product|True
43191611|{"en_US":"Phone line protectors"}|product|True
43191612|{"en_US":"Phone rests"}|product|True
43191614|{"en_US":"Phone voice converters"}|product|True
43191615|{"en_US":"Vehicle handsfree phone set"}|product|True
43191616|{"en_US":"Centrex phone console"}|product|True
43191618|{"en_US":"Conversation recording units"}|product|True
43191619|{"en_US":"Telephone signaling devices"}|product|True
43191621|{"en_US":"Handset adapters"}|product|True
43191622|{"en_US":"Pager modules or accessories"}|product|True
43191623|{"en_US":"Pay phone coin mechanisms"}|product|True
43191624|{"en_US":"Pay phone coin chutes"}|product|True
43191625|{"en_US":"Pay phone coin boxes"}|product|True
43191626|{"en_US":"Pay phone hoppers"}|product|True
43191627|{"en_US":"Pay phone coin box vault doors"}|product|True
43191628|{"en_US":"Pay phone microphone windscreens"}|product|True
43191629|{"en_US":"Notebook or palmtop skins or face plates"}|product|True
43191630|{"en_US":"Mobile phone starter kits"}|product|True
43191631|{"en_US":"Phone or modem jack adapters or country kits or travel kits"}|product|True
43191632|{"en_US":"Phone antenna"}|product|True
43191633|{"en_US":"Key phone subset"}|product|True
43191634|{"en_US":"Extension board for keyphone system"}|product|True
43191635|{"en_US":"Headset With Microphone"}|product|True
43200000|{"en_US":"Components for information technology or broadcasting or telecommunications"}|product|True
43201400|{"en_US":"System Cards"}|product|False
43201401|{"en_US":"Graphics or video accelerator cards"}|product|True
43201402|{"en_US":"Memory module cards"}|product|True
43201403|{"en_US":"Modem cards"}|product|True
43201404|{"en_US":"Network interface cards"}|product|True
43201405|{"en_US":"Optical network receive cards"}|product|True
43201406|{"en_US":"Optical network transmit cards"}|product|True
43201407|{"en_US":"Peripheral controller cards"}|product|True
43201409|{"en_US":"Wireless network interface cards"}|product|True
43201410|{"en_US":"Switch ports or cards"}|product|True
43201411|{"en_US":"Peripheral component interconnect PCI card"}|product|True
43201412|{"en_US":"PCMCIA or PC card"}|product|True
43201413|{"en_US":"Magnetic stripe card"}|product|True
43201414|{"en_US":"Hard disk protector"}|product|True
43201415|{"en_US":"Subscriber identity module SIM card"}|product|True
43201416|{"en_US":"Data acquisition board"}|product|True
43201417|{"en_US":"Multimedia integrated board"}|product|True
43201500|{"en_US":"System boards processors interfaces or modules"}|product|False
43201501|{"en_US":"Asynchronous transfer mode ATM telecommunications interface cards"}|product|True
43201502|{"en_US":"Audio accelerator cards"}|product|True
43201503|{"en_US":"Central processing unit CPU processors"}|product|True
43201507|{"en_US":"Daughterboards"}|product|True
43201508|{"en_US":"Dispersion compensation fiber module DCFMs"}|product|True
43201509|{"en_US":"Exchange datacom modules"}|product|True
43201513|{"en_US":"Motherboards"}|product|True
43201522|{"en_US":"Parallel port cards"}|product|True
43201531|{"en_US":"Video capture boards"}|product|True
43201533|{"en_US":"Musical instrument digital interface MIDI interfaces"}|product|True
43201534|{"en_US":"Exchange component CODEC interfaces"}|product|True
43201535|{"en_US":"Serial infrared ports"}|product|True
43201537|{"en_US":"Print servers"}|product|True
43201538|{"en_US":"Central processing unit coolers"}|product|True
43201539|{"en_US":"Console controller mainframe"}|product|True
43201540|{"en_US":"Channel converter"}|product|True
43201541|{"en_US":"Channel to channel interface mainframe"}|product|True
43201542|{"en_US":"Control unit"}|product|True
43201543|{"en_US":"Coupler facility mainframe"}|product|True
43201544|{"en_US":"Interface bus converter or controller"}|product|True
43201545|{"en_US":"Fax boards"}|product|True
43201546|{"en_US":"Audio conferencing boards"}|product|True
43201547|{"en_US":"Voice boards"}|product|True
43201549|{"en_US":"Interface bus switches"}|product|True
43201550|{"en_US":"Network packet data synchronization device"}|product|True
43201552|{"en_US":"Hardware or telephony adapters"}|product|True
43201553|{"en_US":"Transceivers and media converters"}|product|True
43201554|{"en_US":"Personal computer television PC TV tuners"}|product|True
43201555|{"en_US":"PC radio tuners"}|product|True
43201556|{"en_US":"Small computer system interconnect SCSI adapters"}|product|True
43201557|{"en_US":"Redundant array of independent disks RAID controllers"}|product|True
43201558|{"en_US":"Fibre channel controller"}|product|True
43201559|{"en_US":"Serial port cards"}|product|True
43201560|{"en_US":"Coprocessor"}|product|True
43201600|{"en_US":"Chassis components"}|product|False
43201601|{"en_US":"Computer chassis"}|product|True
43201602|{"en_US":"Network equipment chassis"}|product|True
43201603|{"en_US":"Chassis stacking components"}|product|True
43201604|{"en_US":"Electronic equipment bays or baskets"}|product|True
43201605|{"en_US":"Expanders"}|product|True
43201608|{"en_US":"Removable drive frames"}|product|True
43201609|{"en_US":"Storage device trays or assemblies"}|product|True
43201610|{"en_US":"Backplane or panels or assemblies"}|product|True
43201611|{"en_US":"Computer cradles"}|product|True
43201612|{"en_US":"Computer faceplates"}|product|True
43201614|{"en_US":"Console extenders"}|product|True
43201615|{"en_US":"Drive bay cover kits"}|product|True
43201616|{"en_US":"Hard disk drive array towers"}|product|True
43201617|{"en_US":"Card cages"}|product|True
43201618|{"en_US":"Computer rack component"}|product|True
43201619|{"en_US":"Computer cooling fan"}|product|True
43201800|{"en_US":"Media storage devices"}|product|False
43201801|{"en_US":"Floppy drives"}|product|True
43201802|{"en_US":"Hard disk arrays"}|product|True
43201803|{"en_US":"Hard disk drives"}|product|True
43201806|{"en_US":"Tape arrays"}|product|True
43201807|{"en_US":"Tape drives"}|product|True
43201808|{"en_US":"Read only compact disc CD"}|product|True
43201809|{"en_US":"Read write compact disc CD"}|product|True
43201810|{"en_US":"Read only digital versatile disc DVD"}|product|True
43201811|{"en_US":"Read write digital versatile disc DVD"}|product|True
43201812|{"en_US":"Magneto optical MO drives"}|product|True
43201813|{"en_US":"High capacity removable media drives"}|product|True
43201814|{"en_US":"Electronic media or data duplicating equipment"}|product|True
43201815|{"en_US":"Peripheral component microchannel interconnect architecture reader and writer drives"}|product|True
43201816|{"en_US":"Ultra density optical UDO drives or autoloaders or libraries"}|product|True
43201817|{"en_US":"Compact disc CD drive"}|product|True
43201818|{"en_US":"Digital video disc DVD drive"}|product|True
43201819|{"en_US":"Read only high definition digital versatile disc HD DVD"}|product|True
43201820|{"en_US":"Read write high definition digital versatile disc HD DVD"}|product|True
43201821|{"en_US":"Read only blu-ray disc BD"}|product|True
43201822|{"en_US":"Read write blu-ray disc BD"}|product|True
43201823|{"en_US":"Multimedia hard disc drive HDD player"}|product|True
43201825|{"en_US":"Disc publisher"}|product|True
43201826|{"en_US":"Compact disk read only memory CD ROM array"}|product|True
43201827|{"en_US":"Portable hard disk storage device"}|product|True
43201828|{"en_US":"Digital video disc audio DVD A"}|product|True
43201829|{"en_US":"Digital video disc video DVD V"}|product|True
43201830|{"en_US":"Solid state drive SSD"}|product|True
43201831|{"en_US":"Telecommunications memory unit"}|product|True
43201832|{"en_US":"Optical or compact disc juke box"}|product|True
43201833|{"en_US":"Digital to analog conversion system"}|product|True
43201834|{"en_US":"Storage device controller"}|product|True
43201835|{"en_US":"Network attached storage NAS device"}|product|True
43201900|{"en_US":"Media storage device accessories"}|product|False
43201902|{"en_US":"Optical disk changers"}|product|True
43201903|{"en_US":"Tape drive libraries"}|product|True
43201904|{"en_US":"Digital video disc audio video DVD AV"}|product|True
43201905|{"en_US":"Tape unit cleaning kit"}|product|True
43202000|{"en_US":"Removable storage media"}|product|False
43202001|{"en_US":"Compact disks CDs"}|product|True
43202002|{"en_US":"Blank tapes"}|product|True
43202003|{"en_US":"Digital versatile disks DVDs"}|product|True
43202004|{"en_US":"Floppy disks"}|product|True
43202005|{"en_US":"Flash memory storage card"}|product|True
43202006|{"en_US":"Magneto Optical MO disks"}|product|True
43202007|{"en_US":"High capacity removable media blank disks"}|product|True
43202008|{"en_US":"Ultra density optical UDO blank disks"}|product|True
43202009|{"en_US":"Blank audio tape"}|product|True
43202010|{"en_US":"Pen or flash drive"}|product|True
43202100|{"en_US":"Removable storage media accessories"}|product|False
43202101|{"en_US":"Compact disk cases"}|product|True
43202102|{"en_US":"Floppy disk cases"}|product|True
43202103|{"en_US":"Multimedia storage holders"}|product|True
43202104|{"en_US":"Vertical helix scan VHS videotape storage or accessories"}|product|True
43202105|{"en_US":"Multiple media cabinets"}|product|True
43202106|{"en_US":"Portable media case or wallet"}|product|True
43202107|{"en_US":"Compact disc or digital versatile disc CD/DVD briefcase"}|product|True
43202108|{"en_US":"Memory card case"}|product|True
43202200|{"en_US":"Sub assemblies for electronic devices"}|product|False
43202201|{"en_US":"Telephone piece parts"}|product|True
43202202|{"en_US":"Telephone ring generators"}|product|True
43202204|{"en_US":"External ringer or its parts"}|product|True
43202205|{"en_US":"Keycaps or keytops or keys"}|product|True
43202206|{"en_US":"Storage drive or input device components"}|product|True
43202207|{"en_US":"Head mount arms and assembly"}|product|True
43202208|{"en_US":"Lead assemblies"}|product|True
43202209|{"en_US":"Head stack assemblies"}|product|True
43202210|{"en_US":"Crash stops"}|product|True
43202211|{"en_US":"Platters or disks"}|product|True
43202212|{"en_US":"Read write head assemblies"}|product|True
43202213|{"en_US":"Disc motor drives"}|product|True
43202214|{"en_US":"Comb assemblies"}|product|True
43202215|{"en_US":"Keyboard or mouse cable"}|product|True
43202216|{"en_US":"Printer connection cable"}|product|True
43202217|{"en_US":"Computer cable holder"}|product|True
43202218|{"en_US":"Computer cable cover"}|product|True
43202219|{"en_US":"Automotive heating ventilation air conditioning HVAC control head assembly"}|product|True
43202220|{"en_US":"Automotive heating ventilation air conditioning HVAC power module"}|product|True
43202221|{"en_US":"Automotive heating ventilation air conditioning HVAC resistor assembly"}|product|True
43202222|{"en_US":"Computer cable"}|product|True
43202223|{"en_US":"Power Supply, Computer"}|product|True
43210000|{"en_US":"Computer Equipment and Accessories"}|product|True
43211500|{"en_US":"Computers"}|product|False
43211501|{"en_US":"Computer servers"}|product|True
43211502|{"en_US":"High end computer servers"}|product|True
43211503|{"en_US":"Notebook computers"}|product|True
43211504|{"en_US":"Personal digital assistant PDAs or organizers"}|product|True
43211505|{"en_US":"Point of sale POS terminal"}|product|True
43211506|{"en_US":"Thin client computers"}|product|True
43211507|{"en_US":"Desktop computers"}|product|True
43211508|{"en_US":"Personal computers"}|product|True
43211509|{"en_US":"Tablet computers"}|product|True
43211510|{"en_US":"Mainframe console or dumb terminals"}|product|True
43211511|{"en_US":"Wearable computing devices"}|product|True
43211512|{"en_US":"Mainframe computers"}|product|True
43211513|{"en_US":"Ultra mobile personal computer"}|product|True
43211514|{"en_US":"Computer kiosk"}|product|True
43211515|{"en_US":"Computer workstation"}|product|True
43211516|{"en_US":"Minicomputer"}|product|True
43211517|{"en_US":"Analog computer"}|product|True
43211518|{"en_US":"Multi screen computer"}|product|True
43211519|{"en_US":"Electronic reader or E-reader"}|product|True
43211520|{"en_US":"Barebone computer"}|product|True
43211521|{"en_US":"All in one desktop computer"}|product|True
43211522|{"en_US":"Common User Self Service Kiosk (CUSS)"}|product|True
43211600|{"en_US":"Computer accessories"}|product|False
43211601|{"en_US":"Computer switch boxes"}|product|True
43211602|{"en_US":"Docking stations"}|product|True
43211603|{"en_US":"Port replicators"}|product|True
43211604|{"en_US":"Peripheral switch boxes"}|product|True
43211605|{"en_US":"Signal processor upgrades"}|product|True
43211606|{"en_US":"Multimedia kits"}|product|True
43211607|{"en_US":"Computer speakers"}|product|True
43211608|{"en_US":"Encoder decoder equipment"}|product|True
43211609|{"en_US":"Universal serial bus hubs or connectors"}|product|True
43211610|{"en_US":"Computer country or localization kits"}|product|True
43211611|{"en_US":"Handheld PDA Starter Kits"}|product|True
43211612|{"en_US":"Computer accessory kits"}|product|True
43211613|{"en_US":"Computer or notebook stands"}|product|True
43211614|{"en_US":"Bluetooth universal serial bus USB adapter"}|product|True
43211615|{"en_US":"Notebook computer expansion dock"}|product|True
43211616|{"en_US":"Personal digital assistant PDA holder"}|product|True
43211617|{"en_US":"Universal serial bus USB extension cable"}|product|True
43211618|{"en_US":"Universal serial bus general packet radio service USB GPRS modem"}|product|True
43211619|{"en_US":"Notebook computer carrying case"}|product|True
43211700|{"en_US":"Computer data input devices"}|product|False
43211701|{"en_US":"Bar code reader equipment"}|product|True
43211702|{"en_US":"Magnetic stripe readers and encoders"}|product|True
43211704|{"en_US":"Currency recognition equipment"}|product|True
43211705|{"en_US":"Game pads or joy sticks"}|product|True
43211706|{"en_US":"Keyboards"}|product|True
43211707|{"en_US":"Light stylus"}|product|True
43211708|{"en_US":"Computer mouse or trackballs"}|product|True
43211709|{"en_US":"Pressure stylus"}|product|True
43211710|{"en_US":"Radio frequency identification devices"}|product|True
43211711|{"en_US":"Scanners"}|product|True
43211712|{"en_US":"Graphics tablets"}|product|True
43211713|{"en_US":"Touch pads"}|product|True
43211714|{"en_US":"Biometric identification equipment"}|product|True
43211715|{"en_US":"Portable data input terminals"}|product|True
43211717|{"en_US":"Optical character recognition systems"}|product|True
43211718|{"en_US":"Camera based vision systems for automated data collection"}|product|True
43211719|{"en_US":"Voice microphones for computers"}|product|True
43211720|{"en_US":"Point of sale payment terminal"}|product|True
43211721|{"en_US":"Punch card readers"}|product|True
43211722|{"en_US":"Business card scanner"}|product|True
43211723|{"en_US":"Electronic voting or vote-counting equipment"}|product|True
43211724|{"en_US":"Computer peripheral kit"}|product|True
43211725|{"en_US":"Compact disc or digital versatile disc CD/DVD cleaner"}|product|True
43211726|{"en_US":"Digital pen"}|product|True
43211727|{"en_US":"Magnetic ink character recognition MICR device"}|product|True
43211728|{"en_US":"Smart card dummy terminal"}|product|True
43211729|{"en_US":"Optical mark reader"}|product|True
43211730|{"en_US":"Data acquisition system"}|product|True
43211731|{"en_US":"Image analyzer"}|product|True
43211732|{"en_US":"Digital film reader"}|product|True
43211733|{"en_US":"Airline Ticket Validator"}|product|True
43211734|{"en_US":"Travel Document Reading Equipment"}|product|True
43211800|{"en_US":"Computer data input device accessories"}|product|False
43211801|{"en_US":"Computer data input device covers"}|product|True
43211802|{"en_US":"Mouse pads"}|product|True
43211803|{"en_US":"Key board skins"}|product|True
43211804|{"en_US":"Keyboard drawers or shelves"}|product|True
43211805|{"en_US":"Service kits for storage devices"}|product|True
43211806|{"en_US":"Keyboard wrist rest"}|product|True
43211807|{"en_US":"Mouse wrist rest"}|product|True
43211900|{"en_US":"Computer displays"}|product|False
43211901|{"en_US":"Cathode ray tube CRT monitors"}|product|True
43211902|{"en_US":"Liquid crystal display LCD panels or monitors"}|product|True
