code,id,name,sign,notprintable,parent_id:id
B16v-ZFR-b,atctn_iva_B1600_V_ZFR_B,IVA Bienes 16% - Zona Franca - La Base,,,atctn_iva_B1600_V_ZFR
B16v-ZFR-v,atctn_iva_B1600_V_ZFR_V,IVA Bienes 16% - Zona Franca - El Valor,,,atctn_iva_B1600_V_ZFR
B16v-ZFR-bd,atctn_iva_B1600_V_ZFR_DB,IVA Bienes 16% - Zona Franca - La Base devolucionada,,,atctn_iva_B1600_V_ZFR
B16v-ZFR-vd,atctn_iva_B1600_V_ZFR_DV,IVA Bienes 16% - Zona Franca - El Valor devolucionado,,,atctn_iva_B1600_V_ZFR
S16,atctn_iva_S1600,IVA Servicios 16%,,,atctn_iva
S16c,atctn_iva_S1600_C,IVA Servicios 16% - Compra,,,atctn_iva_S1600
S16c-NAT,atctn_iva_S1600_C_NAT,IVA Servicios 16% - National,,,atctn_iva_S1600_C
S16c-EXT,atctn_iva_S1600_C_EXT,IVA Servicios 16% - Exterior,,,atctn_iva_S1600_C
S16c-SCI,atctn_iva_S1600_C_SCI,IVA Servicios 16% - Sociedad Commercio International,,,atctn_iva_S1600_C
S16c-ZFR,atctn_iva_S1600_C_ZFR,IVA Servicios 16% - Zona Franca,,,atctn_iva_S1600_C
S16c-NAT - dto,atctn_iva_S1600_C_NAT_directo,IVA Servicios 16% - National - directo,,,atctn_iva_S1600_C_NAT
S16c-NAT - dto-b,atctn_iva_S1600_C_NAT_directo_B,IVA Servicios 16% - National - directo - La Base,,,atctn_iva_S1600_C_NAT_directo
S16c-NAT - dto-v,atctn_iva_S1600_C_NAT_directo_V,IVA Servicios 16% - National - directo - El Valor,,,atctn_iva_S1600_C_NAT_directo
S16c-NAT - dto-bd,atctn_iva_S1600_C_NAT_directo_DB,IVA Servicios 16% - National - directo - La Base devolucionada,,,atctn_iva_S1600_C_NAT_directo
S16c-NAT - dto-vd,atctn_iva_S1600_C_NAT_directo_DV,IVA Servicios 16% - National - directo - El Valor devolucionado,,,atctn_iva_S1600_C_NAT_directo
S16c-EXT - dto,atctn_iva_S1600_C_EXT_directo,IVA Servicios 16% - Exterior - directo,,,atctn_iva_S1600_C_EXT
S16c-EXT - dto-b,atctn_iva_S1600_C_EXT_directo_B,IVA Servicios 16% - Exterior - directo - La Base,,,atctn_iva_S1600_C_EXT_directo
S16c-EXT - dto-v,atctn_iva_S1600_C_EXT_directo_V,IVA Servicios 16% - Exterior - directo - El Valor,,,atctn_iva_S1600_C_EXT_directo
S16c-EXT - dto-bd,atctn_iva_S1600_C_EXT_directo_DB,IVA Servicios 16% - Exterior - directo - La Base devolucionada,,,atctn_iva_S1600_C_EXT_directo
S16c-EXT - dto-vd,atctn_iva_S1600_C_EXT_directo_DV,IVA Servicios 16% - Exterior - directo - El Valor devolucionado,,,atctn_iva_S1600_C_EXT_directo
S16c-SCI - dto,atctn_iva_S1600_C_SCI_directo,IVA Servicios 16% - Sociedad Commercio International - directo,,,atctn_iva_S1600_C_SCI
S16c-SCI - dto-b,atctn_iva_S1600_C_SCI_directo_B,IVA Servicios 16% - Sociedad Commercio International - directo - La Base,,,atctn_iva_S1600_C_SCI_directo
S16c-SCI - dto-v,atctn_iva_S1600_C_SCI_directo_V,IVA Servicios 16% - Sociedad Commercio International - directo - El Valor,,,atctn_iva_S1600_C_SCI_directo
S16c-SCI - dto-bd,atctn_iva_S1600_C_SCI_directo_DB,IVA Servicios 16% - Sociedad Commercio International - directo - La Base devolucionada,,,atctn_iva_S1600_C_SCI_directo
S16c-SCI - dto-vd,atctn_iva_S1600_C_SCI_directo_DV,IVA Servicios 16% - Sociedad Commercio International - directo - El Valor devolucionado,,,atctn_iva_S1600_C_SCI_directo
S16c-ZFR - dto,atctn_iva_S1600_C_ZFR_directo,IVA Servicios 16% - Zona Franca - directo,,,atctn_iva_S1600_C_ZFR
S16c-ZFR - dto-b,atctn_iva_S1600_C_ZFR_directo_B,IVA Servicios 16% - Zona Franca - directo - La Base,,,atctn_iva_S1600_C_ZFR_directo
S16c-ZFR - dto-v,atctn_iva_S1600_C_ZFR_directo_V,IVA Servicios 16% - Zona Franca - directo - El Valor,,,atctn_iva_S1600_C_ZFR_directo
S16c-ZFR - dto-bd,atctn_iva_S1600_C_ZFR_directo_DB,IVA Servicios 16% - Zona Franca - directo - La Base devolucionada,,,atctn_iva_S1600_C_ZFR_directo
S16c-ZFR - dto-vd,atctn_iva_S1600_C_ZFR_directo_DV,IVA Servicios 16% - Zona Franca - directo - El Valor devolucionado,,,atctn_iva_S1600_C_ZFR_directo
S16c-NAT - cmn,atctn_iva_S1600_C_NAT_commun,IVA Servicios 16% - National - commun,,,atctn_iva_S1600_C_NAT
S16c-NAT - cmn-b,atctn_iva_S1600_C_NAT_commun_B,IVA Servicios 16% - National - commun - La Base,,,atctn_iva_S1600_C_NAT_commun
S16c-NAT - cmn-v,atctn_iva_S1600_C_NAT_commun_V,IVA Servicios 16% - National - commun - El Valor,,,atctn_iva_S1600_C_NAT_commun
S16c-NAT - cmn-bd,atctn_iva_S1600_C_NAT_commun_DB,IVA Servicios 16% - National - commun - La Base devolucionada,,,atctn_iva_S1600_C_NAT_commun
S16c-NAT - cmn-vd,atctn_iva_S1600_C_NAT_commun_DV,IVA Servicios 16% - National - commun - El Valor devolucionado,,,atctn_iva_S1600_C_NAT_commun
S16c-EXT - cmn,atctn_iva_S1600_C_EXT_commun,IVA Servicios 16% - Exterior - commun,,,atctn_iva_S1600_C_EXT
S16c-EXT - cmn-b,atctn_iva_S1600_C_EXT_commun_B,IVA Servicios 16% - Exterior - commun - La Base,,,atctn_iva_S1600_C_EXT_commun
S16c-EXT - cmn-v,atctn_iva_S1600_C_EXT_commun_V,IVA Servicios 16% - Exterior - commun - El Valor,,,atctn_iva_S1600_C_EXT_commun
S16c-EXT - cmn-bd,atctn_iva_S1600_C_EXT_commun_DB,IVA Servicios 16% - Exterior - commun - La Base devolucionada,,,atctn_iva_S1600_C_EXT_commun
S16c-EXT - cmn-vd,atctn_iva_S1600_C_EXT_commun_DV,IVA Servicios 16% - Exterior - commun - El Valor devolucionado,,,atctn_iva_S1600_C_EXT_commun
S16c-SCI - cmn,atctn_iva_S1600_C_SCI_commun,IVA Servicios 16% - Sociedad Commercio International - commun,,,atctn_iva_S1600_C_SCI
S16c-SCI - cmn-b,atctn_iva_S1600_C_SCI_commun_B,IVA Servicios 16% - Sociedad Commercio International - commun - La Base,,,atctn_iva_S1600_C_SCI_commun
S16c-SCI - cmn-v,atctn_iva_S1600_C_SCI_commun_V,IVA Servicios 16% - Sociedad Commercio International - commun - El Valor,,,atctn_iva_S1600_C_SCI_commun
S16c-SCI - cmn-bd,atctn_iva_S1600_C_SCI_commun_DB,IVA Servicios 16% - Sociedad Commercio International - commun - La Base devolucionada,,,atctn_iva_S1600_C_SCI_commun
S16c-SCI - cmn-vd,atctn_iva_S1600_C_SCI_commun_DV,IVA Servicios 16% - Sociedad Commercio International - commun - El Valor devolucionado,,,atctn_iva_S1600_C_SCI_commun
S16c-ZFR - cmn,atctn_iva_S1600_C_ZFR_commun,IVA Servicios 16% - Zona Franca - commun,,,atctn_iva_S1600_C_ZFR
S16c-ZFR - cmn-b,atctn_iva_S1600_C_ZFR_commun_B,IVA Servicios 16% - Zona Franca - commun - La Base,,,atctn_iva_S1600_C_ZFR_commun
S16c-ZFR - cmn-v,atctn_iva_S1600_C_ZFR_commun_V,IVA Servicios 16% - Zona Franca - commun - El Valor,,,atctn_iva_S1600_C_ZFR_commun
S16c-ZFR - cmn-bd,atctn_iva_S1600_C_ZFR_commun_DB,IVA Servicios 16% - Zona Franca - commun - La Base devolucionada,,,atctn_iva_S1600_C_ZFR_commun
S16c-ZFR - cmn-vd,atctn_iva_S1600_C_ZFR_commun_DV,IVA Servicios 16% - Zona Franca - commun - El Valor devolucionado,,,atctn_iva_S1600_C_ZFR_commun
S16c-NAT - ndc,atctn_iva_S1600_C_NAT_nodesc,IVA Servicios 16% - National,,,atctn_iva_S1600_C_NAT
S16c-NAT - ndc-b,atctn_iva_S1600_C_NAT_nodesc_B,IVA Servicios 16% - National - La Base,,,atctn_iva_S1600_C_NAT_nodesc
S16c-NAT - ndc-v,atctn_iva_S1600_C_NAT_nodesc_V,IVA Servicios 16% - National - El Valor,,,atctn_iva_S1600_C_NAT_nodesc
S16c-NAT - ndc-bd,atctn_iva_S1600_C_NAT_nodesc_DB,IVA Servicios 16% - National - La Base devolucionada,,,atctn_iva_S1600_C_NAT_nodesc
S16c-NAT - ndc-vd,atctn_iva_S1600_C_NAT_nodesc_DV,IVA Servicios 16% - National - El Valor devolucionado,,,atctn_iva_S1600_C_NAT_nodesc
S16c-EXT - ndc,atctn_iva_S1600_C_EXT_nodesc,IVA Servicios 16% - Exterior,,,atctn_iva_S1600_C_EXT
S16c-EXT - ndc-b,atctn_iva_S1600_C_EXT_nodesc_B,IVA Servicios 16% - Exterior - La Base,,,atctn_iva_S1600_C_EXT_nodesc
S16c-EXT - ndc-v,atctn_iva_S1600_C_EXT_nodesc_V,IVA Servicios 16% - Exterior - El Valor,,,atctn_iva_S1600_C_EXT_nodesc
S16c-EXT - ndc-bd,atctn_iva_S1600_C_EXT_nodesc_DB,IVA Servicios 16% - Exterior - La Base devolucionada,,,atctn_iva_S1600_C_EXT_nodesc
S16c-EXT - ndc-vd,atctn_iva_S1600_C_EXT_nodesc_DV,IVA Servicios 16% - Exterior - El Valor devolucionado,,,atctn_iva_S1600_C_EXT_nodesc
S16c-SCI - ndc,atctn_iva_S1600_C_SCI_nodesc,IVA Servicios 16% - Sociedad Commercio International,,,atctn_iva_S1600_C_SCI
S16c-SCI - ndc-b,atctn_iva_S1600_C_SCI_nodesc_B,IVA Servicios 16% - Sociedad Commercio International - La Base,,,atctn_iva_S1600_C_SCI_nodesc
S16c-SCI - ndc-v,atctn_iva_S1600_C_SCI_nodesc_V,IVA Servicios 16% - Sociedad Commercio International - El Valor,,,atctn_iva_S1600_C_SCI_nodesc
S16c-SCI - ndc-bd,atctn_iva_S1600_C_SCI_nodesc_DB,IVA Servicios 16% - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_S1600_C_SCI_nodesc
S16c-SCI - ndc-vd,atctn_iva_S1600_C_SCI_nodesc_DV,IVA Servicios 16% - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_S1600_C_SCI_nodesc
S16c-ZFR - ndc,atctn_iva_S1600_C_ZFR_nodesc,IVA Servicios 16% - Zona Franca,,,atctn_iva_S1600_C_ZFR
S16c-ZFR - ndc-b,atctn_iva_S1600_C_ZFR_nodesc_B,IVA Servicios 16% - Zona Franca - La Base,,,atctn_iva_S1600_C_ZFR_nodesc
S16c-ZFR - ndc-v,atctn_iva_S1600_C_ZFR_nodesc_V,IVA Servicios 16% - Zona Franca - El Valor,,,atctn_iva_S1600_C_ZFR_nodesc
S16c-ZFR - ndc-bd,atctn_iva_S1600_C_ZFR_nodesc_DB,IVA Servicios 16% - Zona Franca - La Base devolucionada,,,atctn_iva_S1600_C_ZFR_nodesc
S16c-ZFR - ndc-vd,atctn_iva_S1600_C_ZFR_nodesc_DV,IVA Servicios 16% - Zona Franca - El Valor devolucionado,,,atctn_iva_S1600_C_ZFR_nodesc
S16v,atctn_iva_S1600_V,IVA Servicios 16% - Venta,,,atctn_iva_S1600
S16v-NAT,atctn_iva_S1600_V_NAT,IVA Servicios 16% - National,,,atctn_iva_S1600_V
S16v-NAT-b,atctn_iva_S1600_V_NAT_B,IVA Servicios 16% - National - La Base,,,atctn_iva_S1600_V_NAT
S16v-NAT-v,atctn_iva_S1600_V_NAT_V,IVA Servicios 16% - National - El Valor,,,atctn_iva_S1600_V_NAT
S16v-NAT-bd,atctn_iva_S1600_V_NAT_DB,IVA Servicios 16% - National - La Base devolucionada,,,atctn_iva_S1600_V_NAT
S16v-NAT-vd,atctn_iva_S1600_V_NAT_DV,IVA Servicios 16% - National - El Valor devolucionado,,,atctn_iva_S1600_V_NAT
S16v-EXT,atctn_iva_S1600_V_EXT,IVA Servicios 16% - Exterior,,,atctn_iva_S1600_V
S16v-EXT-b,atctn_iva_S1600_V_EXT_B,IVA Servicios 16% - Exterior - La Base,,,atctn_iva_S1600_V_EXT
S16v-EXT-v,atctn_iva_S1600_V_EXT_V,IVA Servicios 16% - Exterior - El Valor,,,atctn_iva_S1600_V_EXT
S16v-EXT-bd,atctn_iva_S1600_V_EXT_DB,IVA Servicios 16% - Exterior - La Base devolucionada,,,atctn_iva_S1600_V_EXT
S16v-EXT-vd,atctn_iva_S1600_V_EXT_DV,IVA Servicios 16% - Exterior - El Valor devolucionado,,,atctn_iva_S1600_V_EXT
S16v-SCI,atctn_iva_S1600_V_SCI,IVA Servicios 16% - Sociedad Commercio International,,,atctn_iva_S1600_V
S16v-SCI-b,atctn_iva_S1600_V_SCI_B,IVA Servicios 16% - Sociedad Commercio International - La Base,,,atctn_iva_S1600_V_SCI
S16v-SCI-v,atctn_iva_S1600_V_SCI_V,IVA Servicios 16% - Sociedad Commercio International - El Valor,,,atctn_iva_S1600_V_SCI
S16v-SCI-bd,atctn_iva_S1600_V_SCI_DB,IVA Servicios 16% - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_S1600_V_SCI
S16v-SCI-vd,atctn_iva_S1600_V_SCI_DV,IVA Servicios 16% - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_S1600_V_SCI
S16v-ZFR,atctn_iva_S1600_V_ZFR,IVA Servicios 16% - Zona Franca,,,atctn_iva_S1600_V
S16v-ZFR-b,atctn_iva_S1600_V_ZFR_B,IVA Servicios 16% - Zona Franca - La Base,,,atctn_iva_S1600_V_ZFR
S16v-ZFR-v,atctn_iva_S1600_V_ZFR_V,IVA Servicios 16% - Zona Franca - El Valor,,,atctn_iva_S1600_V_ZFR
S16v-ZFR-bd,atctn_iva_S1600_V_ZFR_DB,IVA Servicios 16% - Zona Franca - La Base devolucionada,,,atctn_iva_S1600_V_ZFR
S16v-ZFR-vd,atctn_iva_S1600_V_ZFR_DV,IVA Servicios 16% - Zona Franca - El Valor devolucionado,,,atctn_iva_S1600_V_ZFR
Bec,atctn_iva_Bexcl,IVA Bienes excluuidos,,,atctn_iva
BecC,atctn_iva_Bexcl_C,IVA Bienes excluuidos - Compra,,,atctn_iva_Bexcl
BecC-NAT,atctn_iva_Bexcl_C_NAT,IVA Bienes excluuidos - National,,,atctn_iva_Bexcl_C
BecC-NAT-b,atctn_iva_Bexcl_C_NAT_B,IVA Bienes excluuidos - National - La Base,,,atctn_iva_Bexcl_C_NAT
BecC-NAT-v,atctn_iva_Bexcl_C_NAT_V,IVA Bienes excluuidos - National - El Valor,,,atctn_iva_Bexcl_C_NAT
BecC-NAT-bd,atctn_iva_Bexcl_C_NAT_DB,IVA Bienes excluuidos - National - La Base devolucionada,,,atctn_iva_Bexcl_C_NAT
BecC-NAT-vd,atctn_iva_Bexcl_C_NAT_DV,IVA Bienes excluuidos - National - El Valor devolucionado,,,atctn_iva_Bexcl_C_NAT
BecC-EXT,atctn_iva_Bexcl_C_EXT,IVA Bienes excluuidos - Exterior,,,atctn_iva_Bexcl_C
BecC-EXT-b,atctn_iva_Bexcl_C_EXT_B,IVA Bienes excluuidos - Exterior - La Base,,,atctn_iva_Bexcl_C_EXT
BecC-EXT-v,atctn_iva_Bexcl_C_EXT_V,IVA Bienes excluuidos - Exterior - El Valor,,,atctn_iva_Bexcl_C_EXT
BecC-EXT-bd,atctn_iva_Bexcl_C_EXT_DB,IVA Bienes excluuidos - Exterior - La Base devolucionada,,,atctn_iva_Bexcl_C_EXT
BecC-EXT-vd,atctn_iva_Bexcl_C_EXT_DV,IVA Bienes excluuidos - Exterior - El Valor devolucionado,,,atctn_iva_Bexcl_C_EXT
BecC-SCI,atctn_iva_Bexcl_C_SCI,IVA Bienes excluuidos - Sociedad Commercio International,,,atctn_iva_Bexcl_C
BecC-SCI-b,atctn_iva_Bexcl_C_SCI_B,IVA Bienes excluuidos - Sociedad Commercio International - La Base,,,atctn_iva_Bexcl_C_SCI
BecC-SCI-v,atctn_iva_Bexcl_C_SCI_V,IVA Bienes excluuidos - Sociedad Commercio International - El Valor,,,atctn_iva_Bexcl_C_SCI
BecC-SCI-bd,atctn_iva_Bexcl_C_SCI_DB,IVA Bienes excluuidos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Bexcl_C_SCI
BecC-SCI-vd,atctn_iva_Bexcl_C_SCI_DV,IVA Bienes excluuidos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Bexcl_C_SCI
BecC-ZFR,atctn_iva_Bexcl_C_ZFR,IVA Bienes excluuidos - Zona Franca,,,atctn_iva_Bexcl_C
BecC-ZFR-b,atctn_iva_Bexcl_C_ZFR_B,IVA Bienes excluuidos - Zona Franca - La Base,,,atctn_iva_Bexcl_C_ZFR
BecC-ZFR-v,atctn_iva_Bexcl_C_ZFR_V,IVA Bienes excluuidos - Zona Franca - El Valor,,,atctn_iva_Bexcl_C_ZFR
BecC-ZFR-bd,atctn_iva_Bexcl_C_ZFR_DB,IVA Bienes excluuidos - Zona Franca - La Base devolucionada,,,atctn_iva_Bexcl_C_ZFR
BecC-ZFR-vd,atctn_iva_Bexcl_C_ZFR_DV,IVA Bienes excluuidos - Zona Franca - El Valor devolucionado,,,atctn_iva_Bexcl_C_ZFR
BecV,atctn_iva_Bexcl_V,IVA Bienes excluuidos - Venta,,,atctn_iva_Bexcl
BecV-NAT,atctn_iva_Bexcl_V_NAT,IVA Bienes excluuidos - National,,,atctn_iva_Bexcl_V
BecV-NAT-b,atctn_iva_Bexcl_V_NAT_B,IVA Bienes excluuidos - National - La Base,,,atctn_iva_Bexcl_V_NAT
BecV-NAT-v,atctn_iva_Bexcl_V_NAT_V,IVA Bienes excluuidos - National - El Valor,,,atctn_iva_Bexcl_V_NAT
BecV-NAT-bd,atctn_iva_Bexcl_V_NAT_DB,IVA Bienes excluuidos - National - La Base devolucionada,,,atctn_iva_Bexcl_V_NAT
BecV-NAT-vd,atctn_iva_Bexcl_V_NAT_DV,IVA Bienes excluuidos - National - El Valor devolucionado,,,atctn_iva_Bexcl_V_NAT
BecV-EXT,atctn_iva_Bexcl_V_EXT,IVA Bienes excluuidos - Exterior,,,atctn_iva_Bexcl_V
BecV-EXT-b,atctn_iva_Bexcl_V_EXT_B,IVA Bienes excluuidos - Exterior - La Base,,,atctn_iva_Bexcl_V_EXT
BecV-EXT-v,atctn_iva_Bexcl_V_EXT_V,IVA Bienes excluuidos - Exterior - El Valor,,,atctn_iva_Bexcl_V_EXT
BecV-EXT-bd,atctn_iva_Bexcl_V_EXT_DB,IVA Bienes excluuidos - Exterior - La Base devolucionada,,,atctn_iva_Bexcl_V_EXT
BecV-EXT-vd,atctn_iva_Bexcl_V_EXT_DV,IVA Bienes excluuidos - Exterior - El Valor devolucionado,,,atctn_iva_Bexcl_V_EXT
BecV-SCI,atctn_iva_Bexcl_V_SCI,IVA Bienes excluuidos - Sociedad Commercio International,,,atctn_iva_Bexcl_V
BecV-SCI-b,atctn_iva_Bexcl_V_SCI_B,IVA Bienes excluuidos - Sociedad Commercio International - La Base,,,atctn_iva_Bexcl_V_SCI
BecV-SCI-v,atctn_iva_Bexcl_V_SCI_V,IVA Bienes excluuidos - Sociedad Commercio International - El Valor,,,atctn_iva_Bexcl_V_SCI
BecV-SCI-bd,atctn_iva_Bexcl_V_SCI_DB,IVA Bienes excluuidos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Bexcl_V_SCI
BecV-SCI-vd,atctn_iva_Bexcl_V_SCI_DV,IVA Bienes excluuidos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Bexcl_V_SCI
BecV-ZFR,atctn_iva_Bexcl_V_ZFR,IVA Bienes excluuidos - Zona Franca,,,atctn_iva_Bexcl_V
BecV-ZFR-b,atctn_iva_Bexcl_V_ZFR_B,IVA Bienes excluuidos - Zona Franca - La Base,,,atctn_iva_Bexcl_V_ZFR
BecV-ZFR-v,atctn_iva_Bexcl_V_ZFR_V,IVA Bienes excluuidos - Zona Franca - El Valor,,,atctn_iva_Bexcl_V_ZFR
BecV-ZFR-bd,atctn_iva_Bexcl_V_ZFR_DB,IVA Bienes excluuidos - Zona Franca - La Base devolucionada,,,atctn_iva_Bexcl_V_ZFR
BecV-ZFR-vd,atctn_iva_Bexcl_V_ZFR_DV,IVA Bienes excluuidos - Zona Franca - El Valor devolucionado,,,atctn_iva_Bexcl_V_ZFR
Sec,atctn_iva_Sexcl,IVA Servicios excluidos,,,atctn_iva
SecC,atctn_iva_Sexcl_C,IVA Servicios excluidos - Compra,,,atctn_iva_Sexcl
SecC-NAT,atctn_iva_Sexcl_C_NAT,IVA Servicios excluidos - National,,,atctn_iva_Sexcl_C
SecC-NAT-b,atctn_iva_Sexcl_C_NAT_B,IVA Servicios excluidos - National - La Base,,,atctn_iva_Sexcl_C_NAT
SecC-NAT-v,atctn_iva_Sexcl_C_NAT_V,IVA Servicios excluidos - National - El Valor,,,atctn_iva_Sexcl_C_NAT
SecC-NAT-bd,atctn_iva_Sexcl_C_NAT_DB,IVA Servicios excluidos - National - La Base devolucionada,,,atctn_iva_Sexcl_C_NAT
SecC-NAT-vd,atctn_iva_Sexcl_C_NAT_DV,IVA Servicios excluidos - National - El Valor devolucionado,,,atctn_iva_Sexcl_C_NAT
SecC-EXT,atctn_iva_Sexcl_C_EXT,IVA Servicios excluidos - Exterior,,,atctn_iva_Sexcl_C
SecC-EXT-b,atctn_iva_Sexcl_C_EXT_B,IVA Servicios excluidos - Exterior - La Base,,,atctn_iva_Sexcl_C_EXT
SecC-EXT-v,atctn_iva_Sexcl_C_EXT_V,IVA Servicios excluidos - Exterior - El Valor,,,atctn_iva_Sexcl_C_EXT
SecC-EXT-bd,atctn_iva_Sexcl_C_EXT_DB,IVA Servicios excluidos - Exterior - La Base devolucionada,,,atctn_iva_Sexcl_C_EXT
SecC-EXT-vd,atctn_iva_Sexcl_C_EXT_DV,IVA Servicios excluidos - Exterior - El Valor devolucionado,,,atctn_iva_Sexcl_C_EXT
SecC-SCI,atctn_iva_Sexcl_C_SCI,IVA Servicios excluidos - Sociedad Commercio International,,,atctn_iva_Sexcl_C
SecC-SCI-b,atctn_iva_Sexcl_C_SCI_B,IVA Servicios excluidos - Sociedad Commercio International - La Base,,,atctn_iva_Sexcl_C_SCI
SecC-SCI-v,atctn_iva_Sexcl_C_SCI_V,IVA Servicios excluidos - Sociedad Commercio International - El Valor,,,atctn_iva_Sexcl_C_SCI
SecC-SCI-bd,atctn_iva_Sexcl_C_SCI_DB,IVA Servicios excluidos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Sexcl_C_SCI
SecC-SCI-vd,atctn_iva_Sexcl_C_SCI_DV,IVA Servicios excluidos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Sexcl_C_SCI
SecC-ZFR,atctn_iva_Sexcl_C_ZFR,IVA Servicios excluidos - Zona Franca,,,atctn_iva_Sexcl_C
SecC-ZFR-b,atctn_iva_Sexcl_C_ZFR_B,IVA Servicios excluidos - Zona Franca - La Base,,,atctn_iva_Sexcl_C_ZFR
SecC-ZFR-v,atctn_iva_Sexcl_C_ZFR_V,IVA Servicios excluidos - Zona Franca - El Valor,,,atctn_iva_Sexcl_C_ZFR
SecC-ZFR-bd,atctn_iva_Sexcl_C_ZFR_DB,IVA Servicios excluidos - Zona Franca - La Base devolucionada,,,atctn_iva_Sexcl_C_ZFR
SecC-ZFR-vd,atctn_iva_Sexcl_C_ZFR_DV,IVA Servicios excluidos - Zona Franca - El Valor devolucionado,,,atctn_iva_Sexcl_C_ZFR
SecV,atctn_iva_Sexcl_V,IVA Servicios excluidos - Venta,,,atctn_iva_Sexcl
SecV-NAT,atctn_iva_Sexcl_V_NAT,IVA Servicios excluidos - National,,,atctn_iva_Sexcl_V
SecV-NAT-b,atctn_iva_Sexcl_V_NAT_B,IVA Servicios excluidos - National - La Base,,,atctn_iva_Sexcl_V_NAT
SecV-NAT-v,atctn_iva_Sexcl_V_NAT_V,IVA Servicios excluidos - National - El Valor,,,atctn_iva_Sexcl_V_NAT
SecV-NAT-bd,atctn_iva_Sexcl_V_NAT_DB,IVA Servicios excluidos - National - La Base devolucionada,,,atctn_iva_Sexcl_V_NAT
SecV-NAT-vd,atctn_iva_Sexcl_V_NAT_DV,IVA Servicios excluidos - National - El Valor devolucionado,,,atctn_iva_Sexcl_V_NAT
SecV-EXT,atctn_iva_Sexcl_V_EXT,IVA Servicios excluidos - Exterior,,,atctn_iva_Sexcl_V
SecV-EXT-b,atctn_iva_Sexcl_V_EXT_B,IVA Servicios excluidos - Exterior - La Base,,,atctn_iva_Sexcl_V_EXT
SecV-EXT-v,atctn_iva_Sexcl_V_EXT_V,IVA Servicios excluidos - Exterior - El Valor,,,atctn_iva_Sexcl_V_EXT
SecV-EXT-bd,atctn_iva_Sexcl_V_EXT_DB,IVA Servicios excluidos - Exterior - La Base devolucionada,,,atctn_iva_Sexcl_V_EXT
SecV-EXT-vd,atctn_iva_Sexcl_V_EXT_DV,IVA Servicios excluidos - Exterior - El Valor devolucionado,,,atctn_iva_Sexcl_V_EXT
SecV-SCI,atctn_iva_Sexcl_V_SCI,IVA Servicios excluidos - Sociedad Commercio International,,,atctn_iva_Sexcl_V
SecV-SCI-b,atctn_iva_Sexcl_V_SCI_B,IVA Servicios excluidos - Sociedad Commercio International - La Base,,,atctn_iva_Sexcl_V_SCI
SecV-SCI-v,atctn_iva_Sexcl_V_SCI_V,IVA Servicios excluidos - Sociedad Commercio International - El Valor,,,atctn_iva_Sexcl_V_SCI
SecV-SCI-bd,atctn_iva_Sexcl_V_SCI_DB,IVA Servicios excluidos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Sexcl_V_SCI
SecV-SCI-vd,atctn_iva_Sexcl_V_SCI_DV,IVA Servicios excluidos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Sexcl_V_SCI
SecV-ZFR,atctn_iva_Sexcl_V_ZFR,IVA Servicios excluidos - Zona Franca,,,atctn_iva_Sexcl_V
SecV-ZFR-b,atctn_iva_Sexcl_V_ZFR_B,IVA Servicios excluidos - Zona Franca - La Base,,,atctn_iva_Sexcl_V_ZFR
SecV-ZFR-v,atctn_iva_Sexcl_V_ZFR_V,IVA Servicios excluidos - Zona Franca - El Valor,,,atctn_iva_Sexcl_V_ZFR
SecV-ZFR-bd,atctn_iva_Sexcl_V_ZFR_DB,IVA Servicios excluidos - Zona Franca - La Base devolucionada,,,atctn_iva_Sexcl_V_ZFR
SecV-ZFR-vd,atctn_iva_Sexcl_V_ZFR_DV,IVA Servicios excluidos - Zona Franca - El Valor devolucionado,,,atctn_iva_Sexcl_V_ZFR
Bee,atctn_iva_Bexen,IVA Bienes exentos,,,atctn_iva
BeeC,atctn_iva_Bexen_C,IVA Bienes exentos - Compra,,,atctn_iva_Bexen
BeeC-NAT,atctn_iva_Bexen_C_NAT,IVA Bienes exentos - National,,,atctn_iva_Bexen_C
BeeC-NAT-b,atctn_iva_Bexen_C_NAT_B,IVA Bienes exentos - National - La Base,,,atctn_iva_Bexen_C_NAT
BeeC-NAT-v,atctn_iva_Bexen_C_NAT_V,IVA Bienes exentos - National - El Valor,,,atctn_iva_Bexen_C_NAT
BeeC-NAT-bd,atctn_iva_Bexen_C_NAT_DB,IVA Bienes exentos - National - La Base devolucionada,,,atctn_iva_Bexen_C_NAT
BeeC-NAT-vd,atctn_iva_Bexen_C_NAT_DV,IVA Bienes exentos - National - El Valor devolucionado,,,atctn_iva_Bexen_C_NAT
BeeC-EXT,atctn_iva_Bexen_C_EXT,IVA Bienes exentos - Exterior,,,atctn_iva_Bexen_C
