"id","code","account_type","reconcile","name"
"kp_rrif2344","2344","liability_current","","Obveze za dopunsko zdravstveno osiguranje"
"kp_rrif2350","2350","liability_current","","Obveze iz poslovanja u slobodnoj zoni-a1"
"kp_rrif2360","2360","liability_current","","Obveze prema uvozniku (ili naručitelju)"
"kp_rrif2361","2361","liability_current","","Obveze po poslovima izvoza za tuđi račun"
"kp_rrif2370","2370","liability_current","","Obveze prema P.J. u inozemstvu"
"kp_rrif2371","2371","liability_current","","Obveze prema podružnicama u inozemstvu"
"kp_rrif2380","2380","liability_current","","Obveze za uplaćeni a neupisani temeljni kapital"
"kp_rrif2381","2381","liability_current","","Obveze za kupnju poslovnog udjela"
"kp_rrif2390","2390","liability_current","","Obveze prema odštetnim zahtjevima"
"kp_rrif2391","2391","liability_current","","Obveze prema brokerima za kupljene vrijednosne papire"
"kp_rrif2392","2392","liability_current","","Obveze za doprinos za komunalnu infrastrukturu"
"kp_rrif2393","2393","liability_current","","Obveze za PDV iz poslovnih odnosa"
"kp_rrif2394","2394","liability_current","","Obveze iz primjene valutne klauzule"
"kp_rrif2395","2395","liability_current","","Obveze s osnove sudskih presuda"
"kp_rrif2396","2396","liability_current","","Obveze iz ortaštva"
"kp_rrif2397","2397","liability_current","","Obveze za tuđa sredstva"
"kp_rrif2398","2398","liability_current","","Obveze prema inozemnom poduzet. za PDV"
"kp_rrif2399","2399","liability_current","","Ostale nespomenute obveze"
"kp_rrif24000","24000","liability_current","","Obveza za PDV - 10%"
"kp_rrif24001","24001","liability_current","","Obveza za PDV - 22%"
"kp_rrif24002","24002","liability_current","","Obveza za PDV - 23%"
"kp_rrif24003","24003","liability_current","","Obveza za PDV - 25%"
"kp_rrif24010","24010","liability_current","","Obveza za PDV za predujam - 10%"
"kp_rrif24011","24011","liability_current","","Obveza za PDV za predujam - 22%"
"kp_rrif24012","24012","liability_current","","Obveza za PDV za predujam - 23%"
"kp_rrif24013","24013","liability_current","","Obveza za PDV za predujam - 25%"
"kp_rrif2402","2402","liability_current","","Obveze za PDV s osnove vlastite potrošnje - 23% (za proizv. za reprez. te za o.auto. nab. do 2010.)"
"kp_rrif24030","24030","liability_current","","Obveza za PDV po nezaračunanim isporukama - 10%"
"kp_rrif24031","24031","liability_current","","Obveza za PDV po nezaračunanim isporukama - 22%"
"kp_rrif24032","24032","liability_current","","Obveza za PDV po nezaračunanim isporukama - 23%"
"kp_rrif24033","24033","liability_current","","Obveza za PDV po nezaračunanim isporukama - 25%"
"kp_rrif24041","24041","liability_current","","Obveza za PDV zbog promjene postotka priznavanja PDV-a"
"kp_rrif2405","2405","liability_current","","Obračunana a nedospjela obveza za PDV"
"kp_rrif24060","24060","liability_current","","Obveza za PDV po Rješenju PU"
"kp_rrif24061","24061","liability_current","","Obveza za PDV na inozemne usluge"
"kp_rrif2407","2407","liability_current","","Obveza za razliku poreza i pretporeza u obračunskom razdoblju"
"kp_rrif2408","2408","liability_current","","Povrat PDV-a iz putničkog prometa"
"kp_rrif2409","2409","liability_current","","Obveza za PDV po konačnom obračunu"
"kp_rrif2410","2410","liability_current","","Obveze za porez na dohodak iz plaća i primitaka izjednačenih s plaćom"
"kp_rrif2411","2411","liability_current","","Obveze za prirez iz plaća i primitaka izjednačenih s plaćama"
"kp_rrif2412","2412","liability_current","","Obveze za porez i prirez na drugi dohodak (autorski honorari, ug. o djelu, doh. članova nadz.i dr.)"
"kp_rrif2413","2413","liability_current","","Obveze za porez i prirez iz stipendija i nagrada učenika na praksi"
"kp_rrif2414","2414","liability_current","","Obveze za porez i prirez za ostale dohotke"
"kp_rrif2420","2420","liability_current","","Doprinos za MO iz plaća (I. stup)"
"kp_rrif2421","2421","liability_current","","Doprinos za MO iz plaća (II. stup - analitika prema fondovima)"
"kp_rrif2422","2422","liability_current","","Doprinos za MO za beneficirani staž (I. i II. stup)"
"kp_rrif2423","2423","liability_current","","Doprinos za zdravstveno osiguranje na plaće"
"kp_rrif2424","2424","liability_current","","Poseban doprinos za zdravstveno osiguranje na plaće za ozljede na radu i prof. bolesti"
"kp_rrif2426","2426","liability_current","","Doprinos za zapošljavanje na plaću"
"kp_rrif24270","24270","liability_current","","Doprinos za MO I. stup"
"kp_rrif24271","24271","liability_current","","Doprinos za MO II. stup"
"kp_rrif24272","24272","liability_current","","Doprinos za zdravstveno osiguranje na honorar"
"kp_rrif2428","2428","liability_current","","Doprinos HZZO-u na službena putovanja u inozemstvo"
"kp_rrif2429","2429","liability_current","","Obveze za ostale nespomenute doprinose koji se plaćaju na dohotke"
"kp_rrif2430","2430","liability_current","","Obveze za porez na dobitak"
"kp_rrif24310","24310","liability_current","","Porez na dohodak od kapitala na izuzimanja ili privatni život članova društva i dioničara (40%+prirez)"
"kp_rrif24311","24311","liability_current","","Porez na dohodak od kapitala na isplate dobitka i dividendi (iz 2001. do 2004. = 12% + prirez)"
"kp_rrif24312","24312","liability_current","","Porez na dohodak od kapitala na kamate (na zajmove fizičkih osoba = 40% + prirez)"
"kp_rrif24313","24313","liability_current","","Porez na dohodak od kapitala s osnove opcijskih dionica (25% + prirez)"
"kp_rrif2432","2432","liability_current","","Obveze za porez po odbitku (-15% -čl.31.Zakona o porezu na dobit -na ino usluge intelek. vlas. i dr.)"
"kp_rrif2436","2436","liability_current","","Obveza za PD po rješenju poreznog nadzora"
"kp_rrif2440","2440","liability_current","","Obveza za posebni porez pri uvozu automobila, plovila i zrakoplova"
"kp_rrif2441","2441","liability_current","","Obveza za posebni porez na bezalkoholna pića"
"kp_rrif2442","2442","liability_current","","Obveza za posebni porez na pivo"
"kp_rrif2443","2443","liability_current","","Obveza za posebni porez na alkohol"
"kp_rrif24440","24440","liability_current","","Obveze za naknade za Hrvatske autoceste"
"kp_rrif24441","24441","liability_current","","Obveze za naknade za Hrvatske ceste"
"kp_rrif2445","2445","liability_current","","Obveze za posebni porez na duhanske proizvode"
"kp_rrif2446","2446","liability_current","","Obveza za posebni porez na kavu"
"kp_rrif2447","2447","liability_current","","Obveze za posebni porez na luksuzne proizvode"
"kp_rrif2448","2448","liability_current","","Obveza za 5% poreza na promet nekretnina"
"kp_rrif2449","2449","liability_current","","Obveze za 5% poreza na promet mot. vozila i plovila"
"kp_rrif2450","2450","liability_current","","Obveze za članarinu turist. zajednicama-a1"
"kp_rrif2460","2460","liability_current","","Obveza za HGK za paušalnu naknadu"
"kp_rrif2461","2461","liability_current","","Obveza za HGK za javnu funkciju"
"kp_rrif2462","2462","liability_current","","Obveza za članarinu Obrtničkoj komori"
"kp_rrif2463","2463","liability_current","","Obveze za paušal HOK-u"
"kp_rrif2464","2464","liability_current","","Obveze za članarinu granskoj ili strukovnoj komori"
"kp_rrif2470","2470","liability_current","","Obveze za carinu"
"kp_rrif2471","2471","liability_current","","Obveze za carinu prema mjernoj jedinici (prelevmani)"
"kp_rrif2472","2472","liability_current","","Obveze za carinske pristojbe i takse"
"kp_rrif2473","2473","liability_current","","Ostale obveze prema carini (za PDV i dr.)"
"kp_rrif2480","2480","liability_current","","Obveze za imovinski porez na motorna vozila i plovne objekte"
"kp_rrif2481","2481","liability_current","","Obveze za imovinski porez na kuće za odmor i porez na korištenje javnih površina"
"kp_rrif2482","2482","liability_current","","Obveze za porez na istaknutu reklamu"
"kp_rrif2483","2483","liability_current","","Obveze za porez na tvrtku ili naziv"
"kp_rrif2484","2484","liability_current","","Obveza za porez na potrošnju alkoholnih i bezalkoholnih pića i piva u ugostiteljstvu"
"kp_rrif2485","2485","liability_current","","Obveze za porez na zabavne i športske priredbe"
"kp_rrif2486","2486","liability_current","","Obveze za porez na nasljedstva i darove"
"kp_rrif2489","2489","liability_current","","Obveze za ostale poreze županiji, gradu ili općini"
"kp_rrif2490","2490","liability_current","","Obveze za nadoknadu za šume"
"kp_rrif2491","2491","liability_current","","Obveze prema lokalnoj samoupravi za financiranje komunalne izgradnje (Zakon o komunalnom gospodarstvu)"
"kp_rrif2492","2492","liability_current","","Obveze za zakonske kazne"
"kp_rrif2493","2493","liability_current","","Obveze za boravišnu pristojbu"
"kp_rrif2494","2494","liability_current","","Obveze za koncesije"
"kp_rrif2495","2495","liability_current","","Obveze za spomeničku rentu"
"kp_rrif2496","2496","liability_current","","Obveze za naknade za iskorištav. mineral. sirovina"
"kp_rrif2497","2497","liability_current","","Obveze za naknade za ambalažu"
"kp_rrif2499","2499","liability_current","","Ostale obveze za ostala javna davanja"
"kp_rrif2500","2500","liability_non_current","","Obveze za primljena dobra i usluge"
"kp_rrif2501","2501","liability_non_current","","Obveze za korištenje zajmova"
"kp_rrif2510","2510","liability_non_current","","Obveze za dugoročne financijske zajmove"
"kp_rrif2511","2511","liability_non_current","","Obveze za dugoročne hipotekarne zajmove"
"kp_rrif2512","2512","liability_non_current","","Obveze za dugoročne zajmove prema građanima"
"kp_rrif2513","2513","liability_non_current","","Obveze za dugoročne zajmove članovima društva"
"kp_rrif2514","2514","liability_non_current","","Obveze za dugoročne zajmove iz inozemstva"
"kp_rrif2515","2515","liability_non_current","","Obveze za depozite"
"kp_rrif2516","2516","liability_non_current","","Obveze za kapare"
"kp_rrif2517","2517","liability_non_current","","Obveze s osnove jamstva (realiziranih)"
"kp_rrif2519","2519","liability_non_current","","Ostale obveze za dugoročne zajmove"
"kp_rrif2520","2520","liability_non_current","","Dugoročni financijski krediti banaka (analitika po bankama, pa po sklopljenim ugovorima o kreditu)"
"kp_rrif2521","2521","liability_non_current","","Dugoročni krediti od osiguravajućih društava (analitika po društvima, pa po sklopljenim ugovorima)"
"kp_rrif2522","2522","liability_non_current","","Dugoročni krediti od ostalih domaćih kreditnih institucija (fonda, i dr.)"
"kp_rrif2523","2523","liability_non_current","","Dugoročni krediti od inozemnih banaka i drugih inozemnih kreditnih institucija"
"kp_rrif2529","2529","liability_non_current","","Dugoročne obveze za kamate"
"kp_rrif2530","2530","liability_non_current","","Financijski najam vozila, brodova i dr."
"kp_rrif2531","2531","liability_non_current","","Povratni financijski najam (npr. nekretnina brodova, tramvaja, vlakova i dr.)"
"kp_rrif2540","2540","liability_non_current","","Obveze za dugoročne predujmove (avanse) za izgradnju objekata i postrojenja (bez PDV-a)"
"kp_rrif2541","2541","liability_non_current","","Obveze za dugoročne predujmove za isporuke zaliha"
"kp_rrif2542","2542","liability_non_current","","Ostale dugoročne obveze za predujmove"
"kp_rrif2550","2550","liability_non_current","","Obveze prema dobavljačima s rokom plaćanja duljim od godine dana (npr. kod izgradnje)"
"kp_rrif2551","2551","liability_non_current","","Obveze prema dobavljačima iz inozemstva (dugoročne)"
"kp_rrif2552","2552","liability_non_current","","Obveze prema vjerovnicima iz ostalih poslovnih aktivnosti"
"kp_rrif2553","2553","liability_non_current","","Obveze prema dobavljačima za zadržani dio iz jamstva"
"kp_rrif2560","2560","liability_non_current","","Obveze za izdane dugoročne obveznice"
"kp_rrif2561","2561","liability_non_current","","Obveze za dugoročne komercijalne vrijednosne papire"
"kp_rrif2562","2562","liability_non_current","","Obveze za dugoročne mjenice"
"kp_rrif2563","2563","liability_non_current","","Obveze po ostalim dugoroč. vrijednos. papirima"
"kp_rrif2568","2568","liability_non_current","","Obveze za kamate iz obveznica"
"kp_rrif2569","2569","liability_non_current","","Diskont na vrijednosne papire (kao razlika do nominalne vrijednosti)"
"kp_rrif2570","2570","liability_non_current","","Obveze prema poduzetnicima u kojima postoje sudjelujući interesi (do 20% udjela)-a1"
"kp_rrif2580","2580","liability_non_current","","Obveze prema Državi (realizirana jamstva, krediti)-a1"
"kp_rrif2590","2590","liability_non_current","","Obveze prema zakladama, komorama i sl."
"kp_rrif2591","2591","liability_non_current","","Dugoročne obveze za porez"
"kp_rrif2592","2592","liability_non_current","","Dugoročne obveze za socijalno osiguranje"
"kp_rrif2593","2593","liability_non_current","","Obveze za dugoročne jamčevine"
"kp_rrif2599","2599","liability_non_current","","Ostale dugoročne obveze"
"kp_rrif2600","2600","liability_non_current","","Odgođena privremena razlika porezne obveze (analitika po godinama - HSFI t. 12.22. i MRS 12 t. 5.)"
"kp_rrif2800","2800","liability_current","","Rezerviranja za otpremnine"
"kp_rrif2801","2801","liability_current","","Rezerviranja za mirovine"
"kp_rrif2810","2810","liability_current","","Dugor. rezerv. za odg. plać. poreza i dopr."
"kp_rrif2820","2820","liability_current","","Dugoročna rezerviranja za troškove izdanih jamstava za prodana dobra"
"kp_rrif2821","2821","liability_current","","Dugoročna rezerviranja za gubitke po započetim sudskim sporovima"
"kp_rrif2822","2822","liability_current","","Dugor. rezerv. za obnovu prirodnog bogatstva-dug. rezer. za neiskor. g.o.(MRS19.t14.,HSFI13) -vidi 298"
"kp_rrif2824","2824","liability_current","","Dugoročno rezerviranje za restrukturiranje (MRS 37 i HSFI t. 16.22.)"
"kp_rrif2825","2825","liability_current","","Rezerviranje za ugovore s poteškoćama (MRS 37, t. 66. i HSFI t. 16.21.)"
"kp_rrif2829","2829","liability_current","","Ostala dugoročna rezerviranja za rizike i dr."
"kp_rrif2900","2900","liability_current","","Obračunani troškovi za koje nije primljena faktura (telefon, grijanje, el. energija, plin, voda i sl.)"
"kp_rrif2901","2901","liability_current","","Obračunana najamnina iz operativnog (poslovnog) najma"
"kp_rrif2902","2902","liability_current","","Obračunani troškovi tekućeg održavanja"
"kp_rrif2903","2903","liability_current","","Obračunani troškovi reklame, propagande i sajmova"
"kp_rrif2904","2904","liability_current","","Obračunane a neplaćene usluge korištene u obračunskom razdoblju"
"kp_rrif2905","2905","liability_current","","Obračunani rad po ugovoru o djelu, autor. hon."
"kp_rrif2906","2906","liability_current","","Obračunani kalo, rastep, kvar i lom"
"kp_rrif2907","2907","liability_current","","Obračunani troškovi premije osiguranja"
"kp_rrif2908","2908","liability_current","","Uračunani troškovi službenih glasila i stručnih časopisa"
"kp_rrif2909","2909","liability_current","","Obračunani ostali troškovi poslovanja (prijevoz, bankovne usluge i platni promet, reprez. i dr.)"
"kp_rrif2910","2910","liability_current","","Obračunani troškovi franšiza, korištenih trgovačkih znakova, prava i sl."
"kp_rrif2911","2911","liability_current","","Obračunani troškovi licencija"
"kp_rrif2912","2912","liability_current","","Obračunani troškovi autorskih prava"
"kp_rrif2913","2913","liability_current","","Odgođeno plaćanje troškova za ostala prava"
"kp_rrif2920","2920","liability_current","","Obračunani ovisni troškovi nabave (za koje nisu primljeni računi)-prijevoz, osiguranje, špedicija i dr."
"kp_rrif2930","2930","liability_current","","Odgođeni prihodi radi neizvjesnih troškova"
"kp_rrif2931","2931","liability_current","","Obračunani prihodi budućeg razdoblja koji su rezultat primjene računovodstvene politike"
"kp_rrif2932","2932","liability_current","","Odgođeno priznavanje prihoda kad se predviđa povrat robe"
"kp_rrif2933","2933","liability_current","","Odgođeni prihodi iz otkupa tražbine (faktoring koji nije zarađen)"
"kp_rrif2934","2934","liability_current","","Odgođeni prihodi od kamata iz financijskog lizinga"
"kp_rrif2935","2935","liability_current","","Odgođeni prihodi iz operativnog lizinga"
"kp_rrif2936","2936","liability_current","","Obračunane (anticipativne) kamate na dane zajmove i zatezne kamate (za buduće razdoblje)"
"kp_rrif2937","2937","liability_current","","Unaprijed obračunane ili naplaćene školarine"
"kp_rrif2938","2938","liability_current","","Odgođeni prihodi iz ortaštva"
"kp_rrif2939","2939","liability_current","","Ostali odgođeni prihodi budućeg razdoblja"
"kp_rrif2940","2940","liability_current","","Odgođeni prihodi iz potpora za dug. nemat. i mat. imovinu (analitike po primitcima, investicijama)"
"kp_rrif2941","2941","liability_current","","Odgođeni prihodi iz potpora za zapošljavanje"
"kp_rrif2942","2942","liability_current","","Odgođeno priznavanje prihoda za unaprijed naplaćene subvencije i potpore"
"kp_rrif2943","2943","liability_current","","Odgođeni prihodi ostalih potpora"
"kp_rrif2950","2950","liability_current","","Odgođeni prihodi zbog rizika naplate (HSFI t. 15.71 u svezi s t. 15.24)"
"kp_rrif2951","2951","liability_current","","Razgraničeni višak prihoda od prodaje i povratnog financijskog najma (MRS 17, t. 59.)"
"kp_rrif2960","2960","liability_current","","Odgođeni prihod s osnove nefakturiranih isporuka dobara i usluga-a1"
"kp_rrif2970","2970","liability_current","","Nerealizirani dobitci iz financijske imovine (HSFI 9 i MRS 39)-a1"
"kp_rrif2980","2980","liability_current","","Rezerviranje troška za neiskorištene godišnje odmore-a1"
"kp_rrif2999","2999","liability_current","","Ostala pasivna vremenska razgraničenja troškova"
"kp_rrif3000","3000","asset_current","","Fakturna cijena sirovina i materijala na putu"
"kp_rrif3001","3001","asset_current","","Fakturna cijena sirovina i materijala"
"kp_rrif3002","3002","asset_current","","Fakturna cijena rezervnih dijelova"
"kp_rrif3003","3003","asset_current","","Fakturna cijena sitnog inventara, autoguma i ambalaže"
"kp_rrif3005","3005","asset_current","","Materijal i dijelovi u preuzimanju (nema dokumentacije)"
"kp_rrif3010","3010","asset_current","","Troškovi transporta"
"kp_rrif3011","3011","asset_current","","Troškovi ukrcaja i iskrcaja (fakturirani)"
"kp_rrif3012","3012","asset_current","","Transportno osiguranje i čuvanje"
"kp_rrif3013","3013","asset_current","","Posebni troškovi pakiranja - ambalaže"
"kp_rrif3014","3014","asset_current","","Troškovi vlastitog transporta"
"kp_rrif3015","3015","asset_current","","Troškovi vlastitog ukrcaja i iskrcaja"
"kp_rrif3016","3016","asset_current","","Troškovi špeditera"
"kp_rrif3017","3017","asset_current","","Troškovi atesta i kontrole"
"kp_rrif3018","3018","asset_current","","Troškovi dorade i oplemenjivanja za vrijeme dovođenja na zalihu"
"kp_rrif3019","3019","asset_current","","Ostali ovisni troškovi nabave"
"kp_rrif3020","3020","asset_current","","Carina i druge uvozne pristojbe-a1"
"kp_rrif3030","3030","asset_current","","Posebni porezi (trošarine) koji se ne mogu odbiti-a1"
"kp_rrif3090","3090","asset_current","","Obračun nabave sirovina i materijala, dijelova i sitnog inventara koji se skladišti"
"kp_rrif3091","3091","asset_current","","Obračun nabave sirovina i materijala i dijelova koji izravno terete troškove"
"kp_rrif3100","3100","asset_current","","Zalihe sirovina i materijala"
"kp_rrif3101","3101","asset_current","","Zalihe goriva i maziva"
"kp_rrif3102","3102","asset_current","","Poluproizvodi za ugradnju ili proizvodnju"
"kp_rrif3103","3103","asset_current","","Uredski materijal i pribor"
"kp_rrif3104","3104","asset_current","","Zalihe materijala s temelja povezane proizvodnje"
"kp_rrif3105","3105","asset_current","","Zalihe ambalažnog materijala"
"kp_rrif3106","3106","asset_current","","Zalihe materijala kod kooperanata"
"kp_rrif3107","3107","asset_current","","Materijal na zalihi u javnom ili drugom skladištu"
"kp_rrif3108","3108","asset_current","","Zalihe pića, hrane i dr. u ugostiteljstvu i hotelijerstvu"
"kp_rrif3109","3109","asset_current","","Zalihe otpadnog i rashodovanog materijala"
"kp_rrif3110","3110","asset_current","","Materijal u doradi, obradi i oplemenjivanju"
"kp_rrif3111","3111","asset_current","","Materijal u manipulaciji i na putu"
"kp_rrif3112","3112","asset_current","","Troškovi dorade, obrade i oplemenjivanja"
"kp_rrif3120","3120","asset_current","","Materijal na doradi kod ortaka-a1"
"kp_rrif3130","3130","asset_current","","Zalihe sjemena i sadnog materijala"
"kp_rrif3131","3131","asset_current","","Zalihe komponenti za proizvodnju"
"kp_rrif3180","3180","asset_current","","Odstupanje od cijene zaliha-a1"
"kp_rrif3190","3190","asset_current","","Vrijednosno usklađenje zaliha sirovina i materijala-a1"
"kp_rrif3200","3200","asset_current","","Rezervni dijelovi za servisne usluge"
"kp_rrif3201","3201","asset_current","","Dijelovi i sklopovi za ugradnju (u proizvode)"
"kp_rrif3202","3202","asset_current","","Rezervni dijelovi za tekuće i investicijsko održavanje"
"kp_rrif3203","3203","asset_current","","Zalihe polovnih rezervnih dijelova"
"kp_rrif3204","3204","asset_current","","Zalihe otpadaka rezervnih dijelova"
"kp_rrif3280","3280","asset_current","","Odstupanje od cijene dijelova na zalihi-a1"
"kp_rrif3290","3290","asset_current","","Vrijednosno usklađenje zaliha rezervnih dijelova-a1"
"kp_rrif3500","3500","asset_current","","Sitan inventar na zalihi (analitika prema vrstama: alati, mjerni instrumenti, pribori,odjeća, i dr.)"
"kp_rrif3510","3510","asset_current","","Ambalaža na zalihi (samo vlastita i višekratna, analitika prema vrstama)-a1"
"kp_rrif3520","3520","asset_current","","Autogume na zalihi-a1"
"kp_rrif3580","3580","asset_current","","Odstupanje od cijene-a1"
"kp_rrif3590","3590","asset_current","","Vrijednosno usklađenje zaliha-a1"
"kp_rrif3600","3600","asset_current","","Sitan inventar u uporabi-a1"
"kp_rrif3610","3610","asset_current","","Ambalaža u uporabi-a1"
"kp_rrif3620","3620","asset_current","","Autogume u uporabi-a1"
"kp_rrif3630","3630","asset_current","","Otpis sitnog inventara-a1"
"kp_rrif3640","3640","asset_current","","Otpis ambalaže-a1"
"kp_rrif3650","3650","asset_current","","Otpis autoguma-a1"
"kp_rrif3690","3690","asset_current","","Vrijednosno usklađenje sitnog inventara, ambalaže i autoguma-a1"
"kp_rrif3700","3700","asset_current","","Predujmovi dobavljačima materijala-a1"
"kp_rrif3710","3710","asset_current","","Predujmovi dobavljačima rezervnih dijelova-a1"
"kp_rrif3720","3720","asset_current","","Predujmovi dobavljačima sitnog inventara-a1"
"kp_rrif3730","3730","asset_current","","Predujmovi dani uvozniku za nabavu sirovina i materijala, dijelova i inventara-a1"
"kp_rrif3740","3740","asset_current","","Predujmovi inozemnim dobavljačima-a1"
"kp_rrif3790","3790","asset_current","","Vrijednosno usklađenje danih predujmova-a1"
"kp_rrif4000","4000","expense","","Osnovni materijali i sirovine"
"kp_rrif4001","4001","expense","","Dijelovi i sklopovi"
"kp_rrif4002","4002","expense","","Poluproizvodi za ugradnju"
"kp_rrif4003","4003","expense","","Pomoćni materijali (mazivo, ljepila, svrdla, pile, noževi, brusne ploče i dr.)"
"kp_rrif4004","4004","expense","","Potrošni materijal za čišćenje i održavanje"
"kp_rrif4005","4005","expense","","Materijal za HTZ zaštitu, radna i zaštitna odjeća i obuća"
"kp_rrif4006","4006","expense","","Materijal pogonske administracije i menadžmenta (uredski potrošni i sl.)"
"kp_rrif4007","4007","expense","","Troškovi oblikovanja proizvoda za posebne kupce"
"kp_rrif4008","4008","expense","","Materijali u pomoćnoj djelatnosti (za restoran i dr.)"
"kp_rrif4009","4009","expense","","Ostali izravni i opći troškovi pogona - uslužne jedinice (HSFI t. 10.17 i MRS 2, t. 10. do 19.)"
"kp_rrif4010","4010","expense","","Uredski materijal (papir, registratori, olovke, tiskanice, toneri, ulošci, kalendari, rokovnici i sl.)"
"kp_rrif4011","4011","expense","","Materijal i sredstva za čišćenje i održavanje"
"kp_rrif4012","4012","expense","","Troškovi otpisa sitnog inventara"
"kp_rrif4013","4013","expense","","Ambalažni materijal, vrpce za blagajne, blokovi papira, pisači, naljepnice, etikete i dr."
"kp_rrif4014","4014","expense","","Voda (izvorska) za piće"
"kp_rrif4015","4015","expense","","Uniformirana radna odjeća i obuća"
"kp_rrif4016","4016","expense","","Troškovi opomena"
"kp_rrif4017","4017","expense","","Troškovi ukrasnog bilja"
"kp_rrif4019","4019","expense","","Ostali materijalni troškovi trgovine"
"kp_rrif4020","4020","expense","","Troškovi projekta za temeljna istraživanja proizvoda"
"kp_rrif4030","4030","expense","","Troškovi neodvojive ambalaže u proizvodnji (boce, limenke, kutije i dr.)"
"kp_rrif4031","4031","expense","","Troškovi paleta, gajbi i sl."
"kp_rrif4040","4040","expense","","Troškovi sitnog inventara,"
"kp_rrif4041","4041","expense","","Troškovi ambalaže (povratne, posebne) - otpis"
"kp_rrif4042","4042","expense","","Troškovi autoguma (za kamione, autobuse, teretna vozila i strojeve)"
"kp_rrif4044","4044","expense","","Trokš. auto guma (neto + 30% PDV) za slučaj plaće"
"kp_rrif4045","4045","expense","","70% troška autoguma za os. automobile i dr. sredstva prijevoza za potrebe administr., uprave i prodaje"
"kp_rrif4046","4046","expense","","30% troška inventara i autoguma za osobne automobile +30% PDV-a"
"kp_rrif4050","4050","expense","","Potrošeni rezervni dijelovi za popravak vlastite opreme"
"kp_rrif4051","4051","expense","","Materijal za održavanje opreme i objekata"
"kp_rrif4054","4054","expense","","Trošak rez. dijelova (neto + 30% PDV) za slučaj plaće"
"kp_rrif4055","4055","expense","","70% troškova rez. dijelova i mat. za automob., plovila i zrakopl.za prijevoz(čl.7.,st.1.,t.4.ZoPD)"
"kp_rrif4056","4056","expense","","30% troška rezervnih dijelova i materijala za održavanje automobila i dr. za osobni prijevoz +30% PDV-a"
"kp_rrif4057","4057","expense","","Troškovi zamjene u jamstvenom roku"
"kp_rrif4058","4058","expense","","Potrošeni vlastiti proizvodi i roba za održavanje"
"kp_rrif4059","4059","expense","","Ostali troškovi rezervnih dijelova"
"kp_rrif4060","4060","expense","","Električna energija"
"kp_rrif4061","4061","expense","","Plin, para, briketi i drva"
"kp_rrif4062","4062","expense","","Mazut i ulje za loženje"
"kp_rrif4063","4063","expense","","Dizelsko gorivo, benzin i motorno ulje (za stroj. i sl.)"
"kp_rrif4067","4067","expense","","Trošak goriva za teretna vozila (kamione, autobuse, strojeve, brodove i sl.)"
"kp_rrif4069","4069","expense","","Ostali troškovi energije u proizvodnji"
"kp_rrif4070","4070","expense","","Trošak električne energije"
"kp_rrif4071","4071","expense","","Plin, toplinska energija, briketi, drva"
"kp_rrif4074","4074","expense","","Gorivo za osob. aut. (neto + 30% PDV) za sluč. plaće"
"kp_rrif4075","4075","expense","","70% troškova goriva za pogon automobila za osobni prijevoz(i automobila u najmu)"
"kp_rrif4076","4076","expense","","30% goriva za osobni prijevoz +30% PDV-a"
"kp_rrif4077","4077","expense","","Trošak goriva za teretna vozila, strojeve i brodove"
"kp_rrif4079","4079","expense","","Ostali troškovi energije"
"kp_rrif4080","4080","expense","","Troškovi energije na pomoćnim mjestima u proizvodnji-a1"
"kp_rrif4090","4090","expense","","Odstupanja od standardnog troška-a1"
"kp_rrif4100","4100","expense","","Troškovi telefona, interneta i sl."
"kp_rrif4101","4101","expense","","Poštanski troškovi"
"kp_rrif4102","4102","expense","","Prijevozne usluge u cestovnom prometu"
"kp_rrif4103","4103","expense","","Prijevozne usluge željeznicom"
"kp_rrif4104","4104","expense","","Prijevozne usluge brodara"
"kp_rrif4105","4105","expense","","Prijevozne usluge zrakoplova"
"kp_rrif4106","4106","expense","","Troškovi specijalnih prijevoza"
"kp_rrif4107","4107","expense","","Usluge taksi- prijevoza"
"kp_rrif4108","4108","expense","","Usluge dostave i logistike"
"kp_rrif4109","4109","expense","","Ostale usluge prijevoza"
"kp_rrif4110","4110","expense","","Usluge dorade (oplemenjivanja), izrade, prerade i sl. u proizvodnji i izgradnji"
"kp_rrif4111","4111","expense","","Usluge kooperanata na zajedničkim uslugama prema trećima"
"kp_rrif4112","4112","expense","","Usluge studentskog i omladinskog servisa i na izradi proizvoda"
"kp_rrif4113","4113","expense","","Usluge pripreme teksta za tisak, za web. i sl."
"kp_rrif4114","4114","expense","","Grafičke usluge tiska i uveza"
"kp_rrif4115","4115","expense","","Usluge hotela i smještaja radnika na terenu"
"kp_rrif4116","4116","expense","","Usluge za iznajmljeni kapacitet"
"kp_rrif4117","4117","expense","","Usluge rada vanjskog osoblja"
"kp_rrif4118","4118","expense","","Usluge izrade ili popravka po ugovoru o djelu"
"kp_rrif4119","4119","expense","","Ostale vanjske usluge na izradi dobara i proizvodnih usluga"
"kp_rrif4120","4120","expense","","Nabavljene usluge tekućeg održavanja (bez vlastitog materijala i dijelova)"
"kp_rrif4121","4121","expense","","Nabavljene usluge za investicijsko održavanje i popravke (bez vlastitog materijala i dijelova)"
"kp_rrif4122","4122","expense","","Usluge čišćenja i pranja"
"kp_rrif4123","4123","expense","","Usluge održavanja softvera i web stranica"
"kp_rrif41244","41244","expense","","Servis osob. automob. (neto + 30% PDV) za slučaj plaće u naravi"
