"id","code","name","account_type","reconcile","tag_ids","name@fi"
"account_3178","3178","Metallic scrap and waste 20% (reverse charge)","income","False","l10n_fi.account_tag_sales","Metalliromu ja -jäte 2 0% (käännetty alv)"
"account_3188","3188","Construction service 0% (reverse charge)","income","False","l10n_fi.account_tag_sales","Myynti rakentamispalvelut (käännetty alv)"
"account_3198","3198","Construction service 20% (reverse charge)","income","False","l10n_fi.account_tag_sales","Myynti rakentamispalvelut 2 (käännetty alv)"
"account_3200","3200","Ancillary services","income","False","l10n_fi.account_tag_sales","Puhelintuotot"
"account_3210","3210","Pools income","income","False","l10n_fi.account_tag_sales","Veikkaustuotot"
"account_3220","3220","Slot machine income","income","False","l10n_fi.account_tag_sales","Automaattituotot"
"account_3230","3230","Income from other auxiliary services","income","False","l10n_fi.account_tag_sales","Muut oheispalvelutuotot"
"account_3250","3250","Delivery charges and installment surcharges","income","False","l10n_fi.account_tag_sales","Laskutuslisät"
"account_3260","3260","Transport insurances","income","False","l10n_fi.account_tag_sales","Kuljetusvakuutukset"
"account_3270","3270","Transport fees","income","False","l10n_fi.account_tag_sales","Kuljetusveloitukset"
"account_3280","3280","Other delivery fees","income","False","l10n_fi.account_tag_sales","Muut toimitusveloitukset"
"account_3290","3290","Hire purchase surcharges","income","False","l10n_fi.account_tag_sales","Osamaksulisät"
"account_3300","3300","Commission trade and agency","income","False","l10n_fi.account_tag_sales","Komissiomyynti"
"account_3310","3310","Purchase on commission","income","False","l10n_fi.account_tag_sales","Komissio-ostot"
"account_3320","3320","Income on agency services","income","False","l10n_fi.account_tag_sales","Välityspalvelutuotot"
"account_3330","3330","Sales of goods to Åland","income","False","l10n_fi.account_tag_sales","Tavaramyynti Ahvenanmaalle"
"account_3340","3340","Intra-Community supply of services","income","False","l10n_fi.account_tag_sales","Yhteisöpalvelumyynti"
"account_3350","3350","Intra-Community supply of goods 1","income","False","l10n_fi.account_tag_sales","Yhteisötavaramyynti 1"
"account_3366","3366","Intra-Community supply of goods 2","income","False","l10n_fi.account_tag_sales","Yhteisötavaramyynti 2"
"account_3370","3370","Triangulation","income","False","l10n_fi.account_tag_sales","Kolmikantamyynti"
"account_3380","3380","Sales outside the community","income","False","l10n_fi.account_tag_sales","Myynti yhteisön ulkopuolelle"
"account_3390","3390","Service sales outside of EU countries","income","False","l10n_fi.account_tag_sales","Palvelumyynti yhteisön ulkopuolelle"
"account_3400","3400","Sales, used goods and art, collectibles and antiques","income","False","l10n_fi.account_tag_sales","Myynti käytetyt tavarat"
"account_3410","3410","Marginal sales of used goods","income","False","l10n_fi.account_tag_sales","Myynti käytetyt tavarat marginaalimenettely"
"account_3420","3420","Sales: art,collectors items and antiques","income","False","l10n_fi.account_tag_sales","Myynti taide-, keräily- ja antiikkiesineet"
"account_3430","3430","Marginal sales of art,collectors items and antiques","income","False","l10n_fi.account_tag_sales","Myynti taide-, keräily-ja antiikkiesineet marginaalimenettely"
"account_3440","3440","Sales of real estate","income","False","l10n_fi.account_tag_sales","Kiinteistöjen myynti"
"account_3450","3450","Rental income","income","False","l10n_fi.account_tag_sales","Vuokratuotot"
"account_3460","3460","Sales of securities","income","False","l10n_fi.account_tag_sales","Arvopapereiden myynti"
"account_3470","3470","Income from dividends","income","False","l10n_fi.account_tag_sales","Osinkotuotot"
"account_3477","3477","Income from dividends (tax free)","income","False","l10n_fi.account_tag_sales","Osinkotuotot (verovapaat)"
"account_3480","3480","Interest income","income","False","l10n_fi.account_tag_sales","Korkotuotot"
"account_3490","3490","Other income from real estate and securities","income","False","l10n_fi.account_tag_sales","Muut kiinteistö- ja arvopaperituotot"
"account_3500","3500","Sales discounts","income","False","l10n_fi.account_tag_sales","Myynnin alennukset"
"account_3510","3510","Discount: intra-Community sales of goods, EMU","income","False","l10n_fi.account_tag_sales","Yhteisötavaramyynnin alennukset EMU-maat"
"account_3520","3520","Dct: intra-Community sales of goods, other EU","income","False","l10n_fi.account_tag_sales","Yhteisötavaramyynnin alennukset muut EU-maat"
"account_3530","3530","Discount: intra-Community sales of services","income","False","l10n_fi.account_tag_sales","Yhteisöpalvelumyynnin alennukset"
"account_3550","3550","Indirect taxes","income","False","l10n_fi.account_tag_sales_adjustment_items","Apteekkimaksu"
"account_3560","3560","Other indirect taxes","income","False","l10n_fi.account_tag_sales_adjustment_items","Muut välilliset verot"
"account_3570","3570","Income transfer and pass-through batches","income","False","l10n_fi.account_tag_sales_adjustment_items","Maksut asiakkaan puolesta"
"account_3580","3580","Sales exchange rate differences","income","False","l10n_fi.account_tag_sales_adjustment_items","Myynnin valuuttakurssierot"
"account_3590","3590","Other sales adjustment items","income","False","l10n_fi.account_tag_sales_adjustment_items","Muut myynnin oikaisuerät"
"account_3600","3600",Increase (+) or decrease (-) in stocks of finished and work-in-progress,"expense_direct_cost","False","l10n_fi.account_tag_manufacturing_warehouse_change","Valmiiden tuotteiden varaston muutos"
"account_3610","3610","Variation in stocks of work in progress","expense_direct_cost","False","l10n_fi.account_tag_manufacturing_warehouse_change","Keskeneräisten tuotteiden varaston muutos"
"account_3620","3620","Reduction in value: stocks of finished goods and work in progress",expense_direct_cost,"False","l10n_fi.account_tag_manufacturing_warehouse_change","Valmiiden ja keskeneräisten tuotteiden varastojen arvonalennus"
"account_3630","3630","Production for own use","expense_direct_cost","False","l10n_fi.account_tag_manufacturing_own_use","Valmistus omaan käyttöön"
"account_3640","3640","Work performed for own use, tangible","expense_direct_cost","False","l10n_fi.account_tag_manufacturing_own_use","Valmistus omaan käyttöön"
"account_3650","3650","Capital gains from fixed assets","income_other","False","l10n_fi.account_tag_income_other","Käyttöomaisuuden myyntivoitot"
"account_3660","3660","Sales profit, business purchase and sale","income_other","False","l10n_fi.account_tag_income_other","Myyntivoitto liiketoimintakaupoista"
"account_3677","3677","Sales profit, fixed assets shares (taxfree)","income_other","False","l10n_fi.account_tag_income_other","Käyttöomaisuusosakkeiden myyntivoitot (verovapaat)"
"account_3680","3680","Exceptional sales profit on fixet assests","income_other","False","l10n_fi.account_tag_income_other","Poikkeukselliset kom myyntivoitot"
"account_3697","3697","Exceptional sales profit, fixed assets share","income_other","False","l10n_fi.account_tag_income_other","Poikkeukselliset käyttöomaisuus-osakkeiden myyntivoitot(verovapaat)"
"account_3700","3700","Leasing credits","income_other","False","l10n_fi.account_tag_income_other","Leasinghyvitykset"
"account_3710","3710","Interruption and other security compensations","income_other","False","l10n_fi.account_tag_income_other","Keskeytys- ym. vakuutuskorvaukset"
"account_3720","3720","Repurchase value of insurances","income_other","False","l10n_fi.account_tag_income_other","Vakuutusten takaisinostoarvot"
"account_3730","3730","Received compensations for damage","income_other","False","l10n_fi.account_tag_income_other","Saadut vahingonkorvaukset"
"account_3750","3750","Rental return, real estate","income_other","False","l10n_fi.account_tag_income_other","Vuokratuotot kiinteistöistä"
"account_3760","3760","Rental return, flat","income_other","False","l10n_fi.account_tag_income_other","Vuokratuotot huoneistoista"
"account_3770","3770","Rental return, staff recreation faculties","income_other","False","l10n_fi.account_tag_income_other","Vuokratuotot henkilöstön virkistystiloista"
"account_3780","3780","Rental return, machines and equipment","income_other","False","l10n_fi.account_tag_income_other","Vuokratuotot koneista ja kalustosta"
"account_3790","3790","Other rental return","income_other","False","l10n_fi.account_tag_income_other","Muut vuokratuotot"
"account_3800","3800","Grants and subsidies received","income_other","False","l10n_fi.account_tag_income_other","Saadut avustukset"
"account_3810","3810","Received employement subsidy","income_other","False","l10n_fi.account_tag_income_other","Saadut työllistämiskorvaukset"
"account_3820","3820","Compensation for apprentice contract received","income_other","False","l10n_fi.account_tag_income_other","Saadut oppisopimuskorvaukset"
"account_3840","3840","Received financial support","income_other","False","l10n_fi.account_tag_income_other","Saadut tuet"
"account_3850","3850","Labour leasing","income_other","False","l10n_fi.account_tag_income_other","Työvoiman vuokraustuotot"
"account_3860","3860","Transport services","income_other","False","l10n_fi.account_tag_income_other","Kuljetuspalvelutuotot"
"account_3870","3870","Office services","income_other","False","l10n_fi.account_tag_income_other","Toimistopalvelutuotot"
"account_3880","3880","Communications services","income_other","False","l10n_fi.account_tag_income_other","Tietoliikennepalvelutuotot"
"account_3890","3890","Other services","income_other","False","l10n_fi.account_tag_income_other","Muut palvelutuotot"
"account_3900","3900","Rewards and allowances","income_other","False","l10n_fi.account_tag_income_other","Rojaltit"
"account_3910","3910","Commission","income_other","False","l10n_fi.account_tag_income_other","Provisiot"
"account_3920","3920","License fees","income_other","False","l10n_fi.account_tag_income_other","Lisenssimaksut"
"account_3930","3930","Agent fees","income_other","False","l10n_fi.account_tag_income_other","Asiamiespalkkiot"
"account_3950","3950","Other fees and compensation","income_other","False","l10n_fi.account_tag_income_other","Muut palkkiot ja korvaukset"
"account_3970","3970","Exceptional income","income_other","False","l10n_fi.account_tag_income_other","Poikkeukselliset tuotot"
"account_3980","3980","Other income","income_other","False","l10n_fi.account_tag_income_other","Fuusiovoitto"
"account_3990","3990","Rest of other operating income","income_other","False","l10n_fi.account_tag_income_other","Muut liiketoiminnan muut tuotot"
"account_4000","4000","Purchases","expense","False","l10n_fi.account_tag_purchases","Ostot"
"account_4010","4010","Purchases 2","expense","False","l10n_fi.account_tag_purchases","Työkaluostot"
"account_4020","4020","Purchases 3","expense","False","l10n_fi.account_tag_purchases","Tehdasyleiskulut"
"account_4070","4070","Purchases, commission sales","expense","False","l10n_fi.account_tag_purchases","Ostot välitysmyynti"
"account_4080","4080","Purchases, buyer tax liable","expense","False","l10n_fi.account_tag_purchases","Ostot, ostaja verovelvollinen"
"account_4090","4090","Shopping from Åland","expense","False","l10n_fi.account_tag_purchases","Tavaraostot Ahvenanmaa"
"account_4100","4100","VAT of import, Ĺland","expense","False","l10n_fi.account_tag_purchases","Ahvenanmaan tuonnin alv ja muut maksut"
"account_4110","4110","Community procurement","expense","False","l10n_fi.account_tag_purchases","Yhteisötavarahankinnat"
"account_4120","4120","Agent´s tripartite purchases","expense","False","l10n_fi.account_tag_purchases","Välittäjän kolmikantaosto"
"account_4130","4130","Import purchases from outside the community","expense","False","l10n_fi.account_tag_purchases","Ostot tuonti"
"account_4140","4140","Customs duty, taxes and other clearing fees","expense","False","l10n_fi.account_tag_purchases","Tullit, verot ja muut maksut tullattaessa"
"account_4150","4150","Purchases, used goods","expense","False","l10n_fi.account_tag_purchases","Ostot käytetyt tavarat"
"account_4160","4160","Marginal purchases, used goods","expense","False","l10n_fi.account_tag_purchases","Ostot käytetyt tavarat marginaalimenettely"
"account_4170","4170","Purchaces: art, collectible items and antiques","expense","False","l10n_fi.account_tag_purchases","Ostot taide, keräily- ja antiikkiesineet"
"account_4180","4180","Marginal purchases: art, collec tible items etc","expense","False","l10n_fi.account_tag_purchases","Ostot taide, keräily- ja antiikkiesineet marginaalimenettely"
"account_4190","4190","Purchases, metallic scrap and waste","expense","False","l10n_fi.account_tag_purchases","Ostot, metalliromu ja -jäte"
"account_4200","4200","Purchases, securities and real estate","expense","False","l10n_fi.account_tag_purchases","Kiinteistöostot"
"account_4210","4210","Purchases, securities","expense","False","l10n_fi.account_tag_purchases","Arvopapereiden ostot"
"account_4220","4220","Other expenses: inventory shares","expense","False","l10n_fi.account_tag_purchases","Muut vaihto-omaisuusosakkeiden kulut"
"account_4230","4230","Discounts on purchases","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Ostojen alennukset"
"account_4240","4240","Discount of Intra-Community acquiring of goods","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Yhteisötavarahankintojen alennukset"
"account_4260","4260","Returned goods","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Palautetut tavarat ja päällykset"
"account_4270","4270","Received damages and grants","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Saadut vahingonkorvaukset"
"account_4280","4280","Support received for supply of material","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Saadut avustukset materiaalihankintoihin"
"account_4290","4290","Freight, forwarding and other acquisition costs","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Ostorahdit"
"account_4300","4300","Transport in Community","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Yhteisökuljetus"
"account_4310","4310","Freight insurance fees of purchases","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Ostojen kuljetusvakuutusmaksut"
"account_4320","4320","Import forwarding","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Tuontihuolinta"
"account_4330","4330","Other costs of supply","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Muut hankintakulut"
"account_4340","4340","Transfers for purposes other than sales","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Yksityiskäyttö"
"account_4350","4350","Business use","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Liikkeen käyttö"
"account_4360","4360","Sales to personnel","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Myynti henkilökunnalle"
"account_4370","4370","Exchange rate differences for purchases","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Ostojen valuuttakurssierot"
"account_4380","4380","Other adjustment items for purchases","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Rakentamispalvelun oman käytön arvonlisävero"
"account_4390","4390","Other adjustment items of purchases","expense","False","l10n_fi.account_tag_purchases_adjustment_items","Muut ostojen oikaisuerät"
"account_4400","4400","Inventory increase (+) or decrease (-)","expense","False","l10n_fi.account_tag_change_in_inventories","Aine- ja tarvikevaraston muutos"
"account_4410","4410","Change in inventories, goods","expense","False","l10n_fi.account_tag_change_in_inventories","Tavaravaraston muutos"
"account_4420","4420","Change in inventories, other inventories","expense","False","l10n_fi.account_tag_change_in_inventories","Muun vaihto-omaisuusvaraston muutos"
"account_4440","4440","Reduction in value: material, equipment, goods and others","expense","False","l10n_fi.account_tag_change_in_inventories","Aine-, tarvike-, tavara- ja muiden vaihto-omaisuusvarastojen arvonalennus"
"account_4450","4450","Subcontracting","expense","False","l10n_fi.account_tag_external_services","Alihankinta - leikkeet ja koneistus"
"account_4452","4452","Subcontracting - welding","expense","False","l10n_fi.account_tag_external_services","Alihankinta - hitsaus"
"account_4455","4455","Surface treatment - painting","expense","False","l10n_fi.account_tag_external_services","Pintakäsittely - maalaus"
"account_4457","4457","Other surface treatment","expense","False","l10n_fi.account_tag_external_services","Muu pintakäsittely"
"account_4459","4459","Subcontracting - others","expense","False","l10n_fi.account_tag_external_services","Alihankinta - muut"
"account_4460","4460","Subcontracts 2","expense","False","l10n_fi.account_tag_external_services","Alihankinta 2"
"account_4468","4468","Construction service 2, buyer VAT liable","expense","False","l10n_fi.account_tag_external_services","Rakentamispalveluostot 2"
"account_4470","4470","Intra-Community acquisition of services","expense","False","l10n_fi.account_tag_external_services","Yhteisöpalveluhankinnat"
"account_4480","4480","Hired labor","expense","False","l10n_fi.account_tag_external_services","Vuokrattu työvoima"
"account_4490","4490","Other external services","expense","False","l10n_fi.account_tag_external_services","Muut ulkopuoliset palvelut"
"account_4500","4500","Employee salaries (variable)","expense","False","l10n_fi.account_tag_external_services","Työntekijäpalkat (muku)"
"account_4510","4510","Hourly wages (variable)","expense","False","l10n_fi.account_tag_external_services","Tuntipalkat (muku)"
"account_4520","4520","Incentive wages (variable)","expense","False","l10n_fi.account_tag_external_services","Urakkapalkat (muku)"
"account_4530","4530","Monthly salaries (variable)","expense","False","l10n_fi.account_tag_external_services","Kuukausipalkat (muku)"
"account_4540","4540","Overtime pay and other additional wages(variable)","expense","False","l10n_fi.account_tag_external_services","Ylityönlisät ym -lisät (muku)"
"account_4550","4550","Holiday pay and compensation (variable)","expense","False","l10n_fi.account_tag_external_services","Lomapalkat ja -korvaukset (muku)"
"account_4559","4559","Accrual of holiday pay (variable)","expense","False","l10n_fi.account_tag_external_services","Lomapalkkojen jaksotus (muku)"
"account_4560","4560","Reduction of working hours and other freeday payments (variable)","expense","False","l10n_fi.account_tag_external_services","Pekkas- ja vapaapäivien palkat (muku)"
"account_4570","4570","Midweek holiday and other freeday compensations (variable)","expense","False","l10n_fi.account_tag_external_services","Arkipyhä- ja muut korvaukset (muku)"
"account_4580","4580","Salaries during sick leave and parental leave(variable)","expense","False","l10n_fi.account_tag_external_services","Sairaus- ja vanhenpainvapaan palkat (muku)"
"account_4589","4589","Health insurance compensation received(variable)","expense","False","l10n_fi.account_tag_external_services","Saadut sairausvakuutuskorv. (muku)"
"account_4590","4590","Other social security payments(variable)","expense","False","l10n_fi.account_tag_external_services","Muut sosiaalipalkat (muku)"
"account_4600","4600","Self-employed persons´ pension fees (YEL, variable)","expense","False","l10n_fi.account_tag_external_services","YEL-maksut (muku)"
"account_4610","4610","Employees´ pension fees (TyEL)(variable)","expense","False","l10n_fi.account_tag_external_services","TyEL-maksut (muku)"
"account_4619","4619","Employees´ pension fees (TyEL), employee-paid (variable)","expense","False","l10n_fi.account_tag_external_services","Työntekijäin TyEL-maksut (muku)"
"account_4640","4640","Optional pension insurance fees(variable)","expense","False","l10n_fi.account_tag_external_services","Vapaaehtoiset eläkevakuutusmaksut (muku)"
"account_4649","4649","Accruals of pension insurance fees (variable)","expense","False","l10n_fi.account_tag_external_services","Eläkevakuutusmaksujen jaksotus (muku)"
"account_4650","4650","Social security payments (variable)","expense","False","l10n_fi.account_tag_external_services","Sosiaaliturvamaksut (muku)"
"account_4660","4660","Accident insurance fees (variable)","expense","False","l10n_fi.account_tag_external_services","Tapaturmavakuutusmaksut (muku)"
"account_4670","4670","Unemployement insurance fees (variable)","expense","False","l10n_fi.account_tag_external_services","Työttömyysvakuutusmaksut (muku)"
"account_4679","4679","Unemployement Insurance fees paid by employee(variable)","expense","False","l10n_fi.account_tag_external_services","Työntekijöiden työttömyysvakuutusmaksut (muku)"
"account_4680","4680","Group life insurance fees (variable)","expense","False","l10n_fi.account_tag_external_services","Ryhmähenkivakuutusmaksut (muku)"
"account_4689","4689","Accrualls of other obligatory insurance fees (variable)","expense","False","l10n_fi.account_tag_external_services","Muiden pakollisten vakuutusmaksujen jaksotus (muku)"
"account_4690","4690","Personal insurance fees (voluntary)(variable)","expense","False","l10n_fi.account_tag_external_services","Henkilövakuutusmaksut (vapaaehtoiset) (muku)"
"account_4700","4700","Voluntary social security expenses (variable)","expense","False","l10n_fi.account_tag_external_services","Vapaaehtoiset henkilösivukulut (muku)"
"account_4710","4710","Voluntary social security expenses 2 (variable)","expense","False","l10n_fi.account_tag_external_services","Vapaaehtoiset henkilösivukulut 2 (muku)"
"account_4750","4750","Travel costs (variable)","expense","False","l10n_fi.account_tag_external_services","Matkakulut (muku)"
"account_4760","4760","Kilometre allowance (variable)","expense","False","l10n_fi.account_tag_external_services","Kilometrikorvaukset (muku)"
"account_4770","4770","Daily allowance and meal compensation (variable)","expense","False","l10n_fi.account_tag_external_services","Pv-rahat ja ateriakorvaukset (muku)"
"account_4780","4780","Accommodation allowance (variable)","expense","False","l10n_fi.account_tag_external_services","Majoituskorvaukset (muku)"
"account_4790","4790","Tool allowance (variable)","expense","False","l10n_fi.account_tag_external_services","Työkalukorvaukset (muku)"
"account_4800","4800","Use and maintenance (variable)","expense","False","l10n_fi.account_tag_external_services","Käyttö- ja ylläpitokulut (muku)"
"account_4810","4810","Use and maintenance 2 (variable)","expense","False","l10n_fi.account_tag_external_services","Käyttö- ja ylläpitokulut 2 (muku)"
"account_4850","4850","Variable costs, production facilities","expense","False","l10n_fi.account_tag_external_services","Tuotantotilojen muuttuvat kulut"
"account_4860","4860","Variable costs, production facilities 2","expense","False","l10n_fi.account_tag_external_services","Tuotantotilojen muuttuvat kulut 2"
"account_4900","4900","Vehicle costs, variable","expense","False","l10n_fi.account_tag_external_services","Muuttuvat ajoneuvokulut"
"account_4910","4910","Vehicle costs 2, variable","expense","False","l10n_fi.account_tag_external_services","Muuttuvat ajoneuvokulut 2"
"account_4950","4950","Other variable costs","expense","False","l10n_fi.account_tag_external_services","Muut muuttuvat kulut"
"account_4960","4960","Other variable costs 2","expense","False","l10n_fi.account_tag_external_services","Muut muuttuvat kulut 2"
"account_5000","5000","Normal wages for working time","expense","False","l10n_fi.account_tag_wages_and_salaries_in_production","Työntekijäpalkat"
"account_5010","5010","Monthly salaries","expense","False","l10n_fi.account_tag_wages_and_salaries_in_production","Kuukausipalkat"
"account_5020","5020","Hourly wages","expense","False","l10n_fi.account_tag_wages_and_salaries_in_production","Tuntipalkat"
"account_5050","5050","Wages and salaries, working abroad","expense","False","l10n_fi.account_tag_wages_and_salaries_in_production","Ulkomaan työskentelyn palkat"
"account_5060","5060","Wages and salaries, liable to tax at source","expense","False","l10n_fi.account_tag_wages_and_salaries_in_production","Palkat, lähdeveronalaiset""Palkat"
"account_5090","5090","Accrual of wages and salaries","expense","False","l10n_fi.account_tag_wages_and_salaries_in_production","Palkkojen jaksotus"
"account_5100","5100","Supplements and allowances","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Ylityönlisät"
"account_5110","5110","Other additional wages","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Muut palkanlisät"
"account_5120","5120","Daily allowances, liable to payroll tax","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Ennakonpidätyksen alaiset päivärahat"
"account_5130","5130","Other compensation, liable to payroll tax","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Muut ennakonpidätyksen alaiset korvaukset"
"account_5170","5170","Profit sharing","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osapalkkiot"
"account_5180","5180","Incentive fees","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Kannustuspalkkiot"
"account_5190","5190","Accrual:additional payments, compensation and fees","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Lisien, korvausten ja palkkioiden jaksotus"
"account_5200","5200","Rewards","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Palkkiot"
"account_5290","5290","Accrual of fees","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Palkkioiden jaksotus"
"account_5300","5300","Vacation time and social benefits","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Vuosilomapalkat"
"account_5310","5310","Annual holiday compensation","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Vuosilomakorvaukset"
"account_5320","5320","Additional holiday pay","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Lomaltapaluurahat"
"account_5330","5330","Accrual of holiday pay","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Lomapalkkojen jaksotus"
"account_5340","5340","Salaries during sick leave and parental leave","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Sairausajan ja vanhempainvapaan palkat"
"account_5350","5350","Other social security payments","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Muut sosiaalipalkat"
"account_5390","5390","Accrual of social security payments","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Sosiaalipalkkojen jaksotus"
"account_5400","5400","Fringe benefits","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Asuntoedut"
"account_5410","5410","Meal benefits","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Ravintoedut"
"account_5420","5420","Car benefits","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Autoedut"
"account_5430","5430","Telephone benefits","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Puhelinedut"
"account_5440","5440","Other fringe benefits","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Muut luontoisedut"
"account_5470","5470","Compensations received from wages","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Saadut sairausvakuutuskorvaukset"
"account_5480","5480","Accident insurance compensation received","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Saadut tapaturmavakuutuskorvaukset"
"account_5490","5490","Accrual of compensations","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Korvausten jaksotus"
"account_5600","5600","Management salaries and fees","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon palkat"
"account_5610","5610","Management profit share","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon osapalkkiot"
"account_5620","5620","Holiday pay of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon vuosilomapalkat"
"account_5630","5630","Holiday compensation of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon vuosilomakorvaukset"
"account_5640","5640","Additional holiday pay of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon lomaltapaluurahat"
"account_5690","5690","Accrual of wages and salaries of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon palkkojen jaksotus"
"account_5700","5700","Management fringe benefits","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon asuntoedut"
"account_5710","5710","Meal benefits of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon ravintoedut"
"account_5720","5720","Car benefits of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon autoedut"
"account_5730","5730","Telephone benefits of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon puhelinedut"
"account_5740","5740","Other fringe benefits of management","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Johdon muut luontoisedut"
"account_5770","5770","Compensations received from management salaries","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Saadut sairausvakuutuskorvaukset"
"account_5780","5780","Received accident insurance compensation","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Saadut tapaturmavakuutuskorvaukset"
"account_5790","5790","Accrual of compensations","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Korvausten jaksotus"
"account_5800","5800","Salaries and fees of shareholders and relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten palkat"
"account_5810","5810","Profit sharing, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten osapalkkiot"
"account_5820","5820","Holiday payments, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten vuosilomapalkat"
"account_5830","5830","Holiday compensation, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten vuosilomakorvaukset"
"account_5840","5840","Additional holiday payment, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten lomaltapaluurahat"
"account_5890","5890","Accrual of wages and salaries, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten palkkojen jaksotus"
"account_5900","5900","Benefits in kind for shareholders and relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten asuntoedut"
"account_5910","5910","Meal benefits, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten ravintoedut"
"account_5920","5920","Car benefits, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten autoedut"
"account_5930","5930","Telephone benefits, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten puhelinedut"
"account_5940","5940","Other fringe benefits, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Osakkaiden/omaisten muut luontoisedut"
"account_5960","5960","Reimbursements received from the salaries of shareholders and relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Saadut sairausvakuutuskorvaukset"
"account_5970","5970","Accident insurance compensation received, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Saadut tapaturmavakuutuskorvaukset"
"account_5980","5980","Accrual of compensations, shareholders/relatives","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Korvausten jaksotus"
"account_5990","5990","Offsetting benefits in kind account","expense","False","l10n_fi.account_tag_wages_and_salaries_other","Luontoisetujen vastatili"
"account_6000","6000","Pensions paid","expense","False","l10n_fi.account_tag_pension_costs_of_production","Maksetut eläkkeet"
"account_6090","6090","Accrual of pensions","expense","False","l10n_fi.account_tag_pension_costs_of_production","Eläkkeiden jaksotus"
