id,code,name,user_type/id,reconcile
lu_2011_account_0,0,Plan de compte Luxembourgeois - Loi de Juin 2009 (THAMINI & ADN & ACSONE),account.data_account_type_view,f
lu_2011_account_bilan,bilan,TOTAL CLASSES 1 A 5,account.data_account_type_view,f
lu_2011_account_1,1,"CLASSE 1 - COMPTES DE CAPITAUX, DE PROVISIONS ET DE DETTES FINANCIERES",account_type_2011_1_capital,f
lu_2011_account_10,10,Capital ou dotation des succursales et comptes de l'exploitant,account_type_2011_1_capital,f
lu_2011_account_101,101,Capital souscrit (Sociétés de capitaux - Montant total),account_type_2011_1_capital,f
lu_2011_account_102,102,Capital souscrit non appelé (Sociétés de capitaux),account_type_2011_1_capital,f
lu_2011_account_103,103,Capital souscrit appelé et non versé (Sociétés de capitaux),account_type_2011_1_capital,f
lu_2011_account_104,104,Capital des entreprises commerçants personnes physiques et des sociétés de personnes,account_type_2011_1_capital,f
lu_2011_account_1041,1041,Commerçants personnes physiques,account_type_2011_1_capital,f
lu_2011_account_1042,1042,Sociétés de personnes,account_type_2011_1_capital,f
lu_2011_account_105,105,Dotation des succursales,account_type_2011_1_capital,f
lu_2011_account_106,106,Comptes de l'exploitant ou des coexploitants,account_type_2011_1_capital,f
lu_2011_account_1061,1061,Prélèvements privés de l'exploitant ou des coexploitants,account_type_2011_1_capital,f
lu_2011_account_10611,10611,Prélèvements en numéraire (train de vie),account_type_2011_1_capital,f
lu_2011_account_10612,10612,"Prélèvements en nature de marchandises, de produits finis et services (au prix de revient)",account_type_2011_1_capital,f
lu_2011_account_10613,10613,Part personnelle des frais de maladie,account_type_2011_1_capital,f
lu_2011_account_10614,10614,Primes d'assurances privées,account_type_2011_1_capital,f
lu_2011_account_106141,106141,Vie,account_type_2011_1_capital,f
lu_2011_account_106142,106142,Accident,account_type_2011_1_capital,f
lu_2011_account_106143,106143,Incendie,account_type_2011_1_capital,f
lu_2011_account_106144,106144,Responsabilité civile,account_type_2011_1_capital,f
lu_2011_account_106145,106145,Multirisques,account_type_2011_1_capital,f
lu_2011_account_106148,106148,Autres primes d'assurances privées,account_type_2011_1_capital,f
lu_2011_account_10615,10615,Cotisations,account_type_2011_1_capital,f
lu_2011_account_106151,106151,Assurances sociales (assurance dépendance),account_type_2011_1_capital,f
lu_2011_account_106152,106152,Allocations familiales,account_type_2011_1_capital,f
lu_2011_account_106153,106153,Cotisations pour mutuelles,account_type_2011_1_capital,f
lu_2011_account_106154,106154,"Caisse de décès, médico-chirurgicale, Prestaplus",account_type_2011_1_capital,f
lu_2011_account_106158,106158,Autres cotisations,account_type_2011_1_capital,f
lu_2011_account_10616,10616,Prélèvements en nature (quote-part privée dans les frais généraux),account_type_2011_1_capital,f
lu_2011_account_106161,106161,Salaires,account_type_2011_1_capital,f
lu_2011_account_106162,106162,Loyer,account_type_2011_1_capital,f
lu_2011_account_106163,106163,"Chauffage, gaz, électricité",account_type_2011_1_capital,f
lu_2011_account_106164,106164,Eau,account_type_2011_1_capital,f
lu_2011_account_106165,106165,Téléphone,account_type_2011_1_capital,f
lu_2011_account_106166,106166,Voiture,account_type_2011_1_capital,f
lu_2011_account_106168,106168,Autres prélèvements en nature,account_type_2011_1_capital,f
lu_2011_account_10617,10617,Acquisitions,account_type_2011_1_capital,f
lu_2011_account_106171,106171,Mobilier privé,account_type_2011_1_capital,f
lu_2011_account_106172,106172,Voiture privée,account_type_2011_1_capital,f
lu_2011_account_106173,106173,Titres privés,account_type_2011_1_capital,f
lu_2011_account_106174,106174,Immeubles privés,account_type_2011_1_capital,f
lu_2011_account_106178,106178,Autres acquisitions,account_type_2011_1_capital,f
lu_2011_account_10618,10618,Impôts,account_type_2011_1_capital,f
lu_2011_account_106181,106181,Impôt sur le revenu payé,account_type_2011_1_capital,f
lu_2011_account_106182,106182,Impôt sur la fortune payé,account_type_2011_1_capital,f
lu_2011_account_106183,106183,Impôt commercial - arriérés payés,account_type_2011_1_capital,f
lu_2011_account_106188,106188,Autres impôts,account_type_2011_1_capital,f
lu_2011_account_10619,10619,Prélèvements privés particuliers,account_type_2011_1_capital,f
lu_2011_account_106191,106191,Réparations aux immeubles privés,account_type_2011_1_capital,f
lu_2011_account_106192,106192,Placements sur comptes financiers privés,account_type_2011_1_capital,f
lu_2011_account_106193,106193,Remboursements de dettes privées,account_type_2011_1_capital,f
lu_2011_account_106194,106194,Dons et dotations aux enfants,account_type_2011_1_capital,f
lu_2011_account_106195,106195,Droits de succession et droits de mutation par décès,account_type_2011_1_capital,f
lu_2011_account_106198,106198,Autres prélèvements privés particuliers,account_type_2011_1_capital,f
lu_2011_account_1062,1062,Suppléments d'apports privés de l'exploitant ou des coexploitants,account_type_2011_1_capital,f
lu_2011_account_10621,10621,Héritage ou donation,account_type_2011_1_capital,f
lu_2011_account_10622,10622,Avoirs privés,account_type_2011_1_capital,f
lu_2011_account_10623,10623,Emprunts privés,account_type_2011_1_capital,f
lu_2011_account_10624,10624,Cessions,account_type_2011_1_capital,f
lu_2011_account_106241,106241,Mobilier privé,account_type_2011_1_capital,f
lu_2011_account_106242,106242,Voiture privée,account_type_2011_1_capital,f
lu_2011_account_106243,106243,Titres privés,account_type_2011_1_capital,f
lu_2011_account_106244,106244,Immeubles privés,account_type_2011_1_capital,f
lu_2011_account_106248,106248,Autres cessions,account_type_2011_1_capital,f
lu_2011_account_10625,10625,Loyers encaissés,account_type_2011_1_capital,f
lu_2011_account_10626,10626,Salaires ou rentes touchés,account_type_2011_1_capital,f
lu_2011_account_10627,10627,Allocations familiales reçues,account_type_2011_1_capital,f
lu_2011_account_10628,10628,Remboursements d'impôts,account_type_2011_1_capital,f
lu_2011_account_106281,106281,Impôt sur le revenu,account_type_2011_1_capital,f
lu_2011_account_106283,106283,Impôt sur la fortune,account_type_2011_1_capital,f
lu_2011_account_106284,106284,Impôt commercial,account_type_2011_1_capital,f
lu_2011_account_106288,106288,Autres remboursements d'impôts,account_type_2011_1_capital,f
lu_2011_account_10629,10629,Quote-part professionnelle de frais privés,account_type_2011_1_capital,f
lu_2011_account_11,11,Primes d'émission et primes assimilées,account_type_2011_1_capital,f
lu_2011_account_111,111,Primes d'émission,account_type_2011_1_capital,f
lu_2011_account_112,112,Primes de fusion,account_type_2011_1_capital,f
lu_2011_account_113,113,Primes d'apport,account_type_2011_1_capital,f
lu_2011_account_114,114,Primes de conversion d'obligations en actions,account_type_2011_1_capital,f
lu_2011_account_115,115,"Apport en capitaux propres non rémunéré par des titres (""Capital contribution"")",account_type_2011_1_capital,f
lu_2011_account_12,12,Réserves de réévaluation,account_type_2011_1_capital,f
lu_2011_account_121,121,Réserves de réévaluation en application de la juste valeur,account_type_2011_1_capital,f
lu_2011_account_122,122,Réserves de mise en équivalence (Participations valorisées suivant l'art. 58),account_type_2011_1_capital,f
lu_2011_account_123,123,Plus-values sur écarts de conversion immunisées,account_type_2011_1_capital,f
lu_2011_account_128,128,Autres réserves de réévaluation,account_type_2011_1_capital,f
lu_2011_account_13,13,Réserves,account_type_2011_1_capital,f
lu_2011_account_131,131,Réserve légale,account_type_2011_1_capital,f
lu_2011_account_132,132,Réserve pour actions propres ou parts propres,account_type_2011_1_capital,f
lu_2011_account_133,133,Réserves statutaires,account_type_2011_1_capital,f
lu_2011_account_138,138,Autres réserves,account_type_2011_1_capital,f
lu_2011_account_1381,1381,Réserve pour l'impôt sur la fortune,account_type_2011_1_capital,f
lu_2011_account_1382,1382,Autres réserves indisponibles,account_type_2011_1_capital,f
lu_2011_account_1383,1383,Autres réserves disponibles,account_type_2011_1_capital,f
lu_2011_account_14,14,Résultats,account_type_2011_1_capital,f
lu_2011_account_141,141,Résultats reportés,account_type_2011_1_capital,f
lu_2011_account_142,142,Résultat de l'exercice,account_type_2011_1_capital,f
lu_2011_account_15,15,Acomptes sur dividendes,account_type_2011_1_capital,f
lu_2011_account_16,16,Subventions d'investissement en capital,account_type_2011_1_capital,f
lu_2011_account_161,161,Terrains et constructions,account_type_2011_1_capital,f
lu_2011_account_162,162,Installations techniques et machines,account_type_2011_1_capital,f
lu_2011_account_163,163,"Autres installations, outillage, mobilier et matériel roulant",account_type_2011_1_capital,f
lu_2011_account_168,168,Autres subventions d'investissement en capital,account_type_2011_1_capital,f
lu_2011_account_17,17,Plus-values immunisées,account_type_2011_1_capital,f
lu_2011_account_171,171,Plus-values immunisées à réinvestir,account_type_2011_1_capital,f
lu_2011_account_172,172,Plus-values immunisées réinvesties,account_type_2011_1_capital,f
lu_2011_account_18,18,Provisions,account_type_2011_1_provision,f
lu_2011_account_181,181,Provisions pour pensions et obligations similaires,account_type_2011_1_provision,f
lu_2011_account_182,182,Provisions pour impôts,account_type_2011_1_provision,f
lu_2011_account_1821,1821,Provisions pour impôt sur le revenu des collectivités,account_type_2011_1_provision,f
lu_2011_account_1822,1822,Provisions pour impôt commercial,account_type_2011_1_provision,f
lu_2011_account_1823,1823,Provisions pour impôt sur la fortune,account_type_2011_1_provision,f
lu_2011_account_1828,1828,Autres provisions pour impôts,account_type_2011_1_provision,f
lu_2011_account_183,183,Provisions pour impôts différés,account_type_2011_1_provision,f
lu_2011_account_188,188,Autres provisions,account_type_2011_1_provision,f
lu_2011_account_1881,1881,Provisions d'exploitation,account_type_2011_1_provision,f
lu_2011_account_1882,1882,Provisions financières,account_type_2011_1_provision,f
lu_2011_account_1883,1883,Provisions exceptionnelles,account_type_2011_1_provision,f
lu_2011_account_19,19,Dettes financières et dettes assimilées,account_type_2011_1_provision,f
lu_2011_account_191,191,Dettes subordonnées,account_type_2011_1_provision,f
lu_2011_account_1911,1911,dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_1_provision,f
lu_2011_account_19111,19111,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19112,19112,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_1912,1912,dont la durée résiduelle est supérieure à un an,account_type_2011_1_provision,f
lu_2011_account_19121,19121,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19122,19122,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_192,192,Emprunts obligataires convertibles,account_type_2011_1_provision,f
lu_2011_account_1921,1921,dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_1_provision,f
lu_2011_account_19211,19211,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19212,19212,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_1922,1922,dont la durée résiduelle est supérieure à un an,account_type_2011_1_provision,f
lu_2011_account_19221,19221,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19222,19222,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_193,193,Emprunts obligataires non convertibles,account_type_2011_1_provision,f
lu_2011_account_1931,1931,dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_1_provision,f
lu_2011_account_19311,19311,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19312,19312,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_1932,1932,dont la durée résiduelle est supérieure à un an,account_type_2011_1_provision,f
lu_2011_account_19321,19321,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19322,19322,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_194,194,Dettes envers des établissements de crédit,account_type_2011_1_provision,f
lu_2011_account_1941,1941,dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_1_provision,f
lu_2011_account_19411,19411,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19412,19412,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_1942,1942,dont la durée résiduelle est supérieure à un an,account_type_2011_1_provision,f
lu_2011_account_19421,19421,Montant principal,account_type_2011_1_provision,f
lu_2011_account_19422,19422,Intérêts courus,account_type_2011_1_provision,f
lu_2011_account_195,195,Dettes de leasing financier,account_type_2011_1_provision,f
lu_2011_account_1951,1951,dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_1_provision,f
lu_2011_account_1952,1952,dont la durée résiduelle est supérieure à un an,account_type_2011_1_provision,f
lu_2011_account_198,198,Autres emprunts et dettes assimilées,account_type_2011_1_provision,f
lu_2011_account_1981,1981,dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_1_provision,f
lu_2011_account_19811,19811,Autres emprunts,account_type_2011_1_provision,f
lu_2011_account_19812,19812,Rentes viagères capitalisées,account_type_2011_1_provision,f
lu_2011_account_19813,19813,Autres dettes assimilées,account_type_2011_1_provision,f
lu_2011_account_19814,19814,Intérêts courus sur autres emprunts et dettes assimilées,account_type_2011_1_provision,f
lu_2011_account_1982,1982,dont la durée résiduelle est supérieure à un an,account_type_2011_1_provision,f
lu_2011_account_19821,19821,Autres emprunts,account_type_2011_1_provision,f
lu_2011_account_19822,19822,Rentes viagères capitalisées,account_type_2011_1_provision,f
lu_2011_account_19823,19823,Autres dettes assimilées,account_type_2011_1_provision,f
lu_2011_account_19824,19824,Intérêts courus sur autres emprunts et dettes assimilées,account_type_2011_1_provision,f
lu_2011_account_2,2,CLASSE 2 - COMPTES DE FRAIS D’ETABLISSEMENT ET D’ACTIFS IMMOBILISES,account.data_account_type_view,f
lu_2011_account_20,20,Frais d'établissement et frais assimilés,account_type_2011_2_immo,f
lu_2011_account_201,201,Frais de constitution,account_type_2011_2_immo,f
lu_2011_account_202,202,Frais de premier établissement,account_type_2011_2_immo,f
lu_2011_account_2021,2021,Frais de prospection,account_type_2011_2_immo,f
lu_2011_account_2022,2022,Frais de publicité,account_type_2011_2_immo,f
lu_2011_account_203,203,"Frais d'augmentation de capital et d'opérations diverses (fusions, scissions, transformations)",account_type_2011_2_immo,f
lu_2011_account_204,204,Frais d'émission d'emprunts,account_type_2011_2_immo,f
lu_2011_account_208,208,Autres frais assimilés,account_type_2011_2_immo,f
lu_2011_account_21,21,Immobilisations incorporelles,account_type_2011_2_immo,f
lu_2011_account_211,211,Frais de recherche et de développement,account_type_2011_2_immo,f
lu_2011_account_212,212,"Concessions, brevets, licences, marques ainsi que droits et valeurs similaires",account_type_2011_2_immo,f
lu_2011_account_2121,2121,Acquis à titre onéreux (Actifs incorporels non produits),account_type_2011_2_immo,f
lu_2011_account_21211,21211,Concessions,account_type_2011_2_immo,f
lu_2011_account_21212,21212,Brevets,account_type_2011_2_immo,f
lu_2011_account_21213,21213,Licences informatiques (logiciels et progiciels informatiques),account_type_2011_2_immo,f
lu_2011_account_21214,21214,Marques et franchises,account_type_2011_2_immo,f
lu_2011_account_21215,21215,Droits et valeurs similaires acquis à titre onéreux,account_type_2011_2_immo,f
lu_2011_account_212151,212151,Droits d'auteur et de reproduction,account_type_2011_2_immo,f
lu_2011_account_212152,212152,Droits d'émission,account_type_2011_2_immo,f
lu_2011_account_212158,212158,Autres droits et valeurs similaires acquis à titre onéreux,account_type_2011_2_immo,f
lu_2011_account_2122,2122,Créés par l'entreprise elle-même (Actifs incorporels produits),account_type_2011_2_immo,f
lu_2011_account_21221,21221,Concessions,account_type_2011_2_immo,f
lu_2011_account_21222,21222,Brevets,account_type_2011_2_immo,f
lu_2011_account_21223,21223,Licences informatiques (logiciels et progiciels informatiques),account_type_2011_2_immo,f
lu_2011_account_21224,21224,Marques et franchises,account_type_2011_2_immo,f
lu_2011_account_21225,21225,Droits et valeurs similaires créés par l'entreprise elle-même,account_type_2011_2_immo,f
lu_2011_account_212251,212251,Droits d'auteur et de reproduction,account_type_2011_2_immo,f
lu_2011_account_212252,212252,Droits d'émission,account_type_2011_2_immo,f
lu_2011_account_212258,212258,Autres droits et valeurs similaires créés par l'entreprise elle-même,account_type_2011_2_immo,f
lu_2011_account_213,213,"Fonds de commerce, dans la mesure où il a été acquis à titre onéreux",account_type_2011_2_immo,f
lu_2011_account_214,214,Acomptes versés et immobilisations incorporelles en cours,account_type_2011_2_immo,f
lu_2011_account_2141,2141,Frais de recherche et de développement,account_type_2011_2_immo,f
lu_2011_account_2142,2142,"Concessions, brevets, licences, marques ainsi que droits et valeurs similaires",account_type_2011_2_immo,f
lu_2011_account_2143,2143,Fonds de commerce,account_type_2011_2_immo,f
lu_2011_account_22,22,Immobilisations corporelles,account_type_2011_2_immo,f
lu_2011_account_221,221,Terrains et constructions,account_type_2011_2_immo,f
lu_2011_account_2211,2211,Terrains,account_type_2011_2_immo,f
lu_2011_account_22111,22111,Terrains nus,account_type_2011_2_immo,f
lu_2011_account_22112,22112,Terrains aménagés,account_type_2011_2_immo,f
lu_2011_account_22113,22113,Sous-sols et sursols,account_type_2011_2_immo,f
lu_2011_account_22114,22114,Terrains de gisement,account_type_2011_2_immo,f
lu_2011_account_22115,22115,Terrains bâtis,account_type_2011_2_immo,f
lu_2011_account_22118,22118,Autres terrains,account_type_2011_2_immo,f
lu_2011_account_2212,2212,Agencements et aménagements de terrains,account_type_2011_2_immo,f
lu_2011_account_22121,22121,Agencements et aménagements de terrains nus,account_type_2011_2_immo,f
lu_2011_account_22122,22122,Agencements et aménagements de terrains aménagés,account_type_2011_2_immo,f
lu_2011_account_22123,22123,Agencements et aménagements de sous-sols et sursols,account_type_2011_2_immo,f
lu_2011_account_22124,22124,Agencements et aménagements de terrains de gisement,account_type_2011_2_immo,f
lu_2011_account_22125,22125,Agencements et aménagements de terrains bâtis,account_type_2011_2_immo,f
lu_2011_account_22128,22128,Agencements et aménagements d'autres terrains,account_type_2011_2_immo,f
lu_2011_account_2213,2213,Constructions,account_type_2011_2_immo,f
lu_2011_account_22131,22131,Constructions sur sol propre,account_type_2011_2_immo,f
lu_2011_account_22132,22132,Constructions sur sol d'autrui,account_type_2011_2_immo,f
lu_2011_account_222,222,Installations techniques et machines,account_type_2011_2_immo,f
lu_2011_account_2221,2221,Installations techniques,account_type_2011_2_immo,f
lu_2011_account_2222,2222,Machines,account_type_2011_2_immo,f
lu_2011_account_223,223,"Autres installations, outillage, mobilier et matériel roulant",account_type_2011_2_immo,f
lu_2011_account_2231,2231,Equipement de transport et de manutention,account_type_2011_2_immo,f
lu_2011_account_2232,2232,Véhicules de transport,account_type_2011_2_immo,f
lu_2011_account_2233,2233,Outillage,account_type_2011_2_immo,f
lu_2011_account_2234,2234,Mobilier,account_type_2011_2_immo,f
lu_2011_account_2235,2235,Matériel informatique (hardware),account_type_2011_2_immo,f
lu_2011_account_2236,2236,Cheptel,account_type_2011_2_immo,f
lu_2011_account_2237,2237,Emballages récupérables,account_type_2011_2_immo,f
lu_2011_account_2238,2238,Autres installations,account_type_2011_2_immo,f
lu_2011_account_224,224,Acomptes versés et immobilisations corporelles en cours,account_type_2011_2_immo,f
lu_2011_account_2241,2241,Terrains et constructions,account_type_2011_2_immo,f
lu_2011_account_22411,22411,Terrains,account_type_2011_2_immo,f
lu_2011_account_22412,22412,Agencements et aménagements de terrains,account_type_2011_2_immo,f
lu_2011_account_22413,22413,Constructions,account_type_2011_2_immo,f
lu_2011_account_2242,2242,Installations techniques et machines,account_type_2011_2_immo,f
lu_2011_account_2243,2243,"Autres installations, outillage, mobilier et matériel roulant",account_type_2011_2_immo,f
lu_2011_account_23,23,Immobilisations financières,account_type_2011_2_immo,f
lu_2011_account_231,231,Parts dans des entreprises liées,account_type_2011_2_immo,f
lu_2011_account_232,232,Créances sur des entreprises liées,account_type_2011_2_immo,f
lu_2011_account_233,233,Parts dans des entreprises avec lesquelles la société a un lien de participation,account_type_2011_2_immo,f
lu_2011_account_234,234,Créances sur des entreprises avec lesquelles la société a un lien de participation,account_type_2011_2_immo,f
lu_2011_account_235,235,Titres ayant le caractère d'immobilisations,account_type_2011_2_immo,f
lu_2011_account_2351,2351,Titres immobilisés (droit de propriété),account_type_2011_2_immo,f
lu_2011_account_23511,23511,Actions,account_type_2011_2_immo,f
lu_2011_account_23518,23518,Autres titres immobilisés (droit de propriété),account_type_2011_2_immo,f
lu_2011_account_2352,2352,Titres immobilisés (droit de créance),account_type_2011_2_immo,f
lu_2011_account_23521,23521,Obligations,account_type_2011_2_immo,f
lu_2011_account_23528,23528,Autres titres immobilisés (droit de créance),account_type_2011_2_immo,f
lu_2011_account_2358,2358,Autres titres ayant le caractère d'immobilisations,account_type_2011_2_immo,f
lu_2011_account_236,236,Prêts et créances immobilisées,account_type_2011_2_immo,f
lu_2011_account_2361,2361,Prêts,account_type_2011_2_immo,f
lu_2011_account_23611,23611,Prêts participatifs,account_type_2011_2_immo,f
lu_2011_account_23612,23612,Prêts aux associés,account_type_2011_2_immo,f
lu_2011_account_23613,23613,Prêts au personnel,account_type_2011_2_immo,f
lu_2011_account_23618,23618,Autres prêts,account_type_2011_2_immo,f
lu_2011_account_2362,2362,Dépôts et cautionnements versés,account_type_2011_2_immo,f
lu_2011_account_23621,23621,Dépôts,account_type_2011_2_immo,f
lu_2011_account_23622,23622,Cautionnements,account_type_2011_2_immo,f
lu_2011_account_2363,2363,Créances immobilisées,account_type_2011_2_immo,f
lu_2011_account_237,237,Actions propres ou parts propres,account_type_2011_2_immo,f
lu_2011_account_3,3,CLASSE 3 - COMPTES DE STOCKS,account.data_account_type_view,f
lu_2011_account_30,30,Matières premières et consommables,account_type_2011_3_stock,f
lu_2011_account_301,301,Matières premières,account_type_2011_3_stock,f
lu_2011_account_302,302,Matières consommables,account_type_2011_3_stock,f
lu_2011_account_303,303,Fournitures consommables,account_type_2011_3_stock,f
lu_2011_account_3031,3031,Combustibles,account_type_2011_3_stock,f
lu_2011_account_3032,3032,Produits d'entretien,account_type_2011_3_stock,f
lu_2011_account_3033,3033,Fournitures d'atelier et d'usine,account_type_2011_3_stock,f
lu_2011_account_3034,3034,Fournitures de magasin,account_type_2011_3_stock,f
lu_2011_account_3035,3035,Fournitures de bureau,account_type_2011_3_stock,f
lu_2011_account_3036,3036,Carburants,account_type_2011_3_stock,f
lu_2011_account_3037,3037,Lubrifiants,account_type_2011_3_stock,f
lu_2011_account_3038,3038,Autres fournitures consommables,account_type_2011_3_stock,f
lu_2011_account_304,304,Emballages,account_type_2011_3_stock,f
lu_2011_account_3041,3041,Emballages non-récupérables,account_type_2011_3_stock,f
lu_2011_account_3042,3042,Emballages récupérables,account_type_2011_3_stock,f
lu_2011_account_3043,3043,Emballages à usage mixte,account_type_2011_3_stock,f
lu_2011_account_305,305,Approvisionnements,account_type_2011_3_stock,f
lu_2011_account_31,31,Produits en cours de fabrication et commandes en cours,account_type_2011_3_stock,f
lu_2011_account_311,311,Produits en cours de fabrication,account_type_2011_3_stock,f
lu_2011_account_312,312,Commandes en cours – Produits,account_type_2011_3_stock,f
lu_2011_account_313,313,Commandes en cours – Prestations de services,account_type_2011_3_stock,f
lu_2011_account_314,314,Immeubles en construction,account_type_2011_3_stock,f
lu_2011_account_32,32,Produits finis et marchandises,account_type_2011_3_stock,f
lu_2011_account_321,321,Produits finis,account_type_2011_3_stock,f
lu_2011_account_322,322,Produits intermédiaires,account_type_2011_3_stock,f
lu_2011_account_323,323,Produits résiduels,account_type_2011_3_stock,f
lu_2011_account_3231,3231,Déchets,account_type_2011_3_stock,f
lu_2011_account_3232,3232,Rebuts,account_type_2011_3_stock,f
lu_2011_account_3233,3233,Matières de récupération,account_type_2011_3_stock,f
lu_2011_account_326,326,Marchandises,account_type_2011_3_stock,f
lu_2011_account_327,327,"Marchandises en voie d'acheminement, mises en dépôt ou données en consignation",account_type_2011_3_stock,f
lu_2011_account_33,33,Terrains et immeubles destinés à la revente,account_type_2011_3_stock,f
lu_2011_account_331,331,Terrains,account_type_2011_3_stock,f
lu_2011_account_332,332,Immeubles,account_type_2011_3_stock,f
lu_2011_account_3321,3321,Immeubles acquis,account_type_2011_3_stock,f
lu_2011_account_3322,3322,Immeubles construits,account_type_2011_3_stock,f
lu_2011_account_34,34,Acomptes versés,account_type_2011_3_stock,f
lu_2011_account_341,341,Acomptes versés sur matières premières et consommables,account_type_2011_3_stock,f
lu_2011_account_342,342,Acomptes versés sur produits en cours de fabrication et commandes en cours,account_type_2011_3_stock,f
lu_2011_account_343,343,Acomptes versés sur produits finis et marchandises,account_type_2011_3_stock,f
lu_2011_account_344,344,Acomptes versés sur terrains et immeubles destinés à la revente,account_type_2011_3_stock,f
lu_2011_account_4,4,CLASSE 4 - COMPTES DE TIERS,account.data_account_type_view,f
lu_2011_account_40,40,Créances résultant de ventes et prestations de services,account_type_2011_4_creance,f
lu_2011_account_401,401,Créances dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_4_creance,f
lu_2011_account_4011,4011,Clients,account_type_2011_4_creance,t
lu_2011_account_4012,4012,Clients – Effets à recevoir,account_type_2011_4_creance,t
lu_2011_account_4013,4013,Clients douteux ou litigieux,account_type_2011_4_creance,t
lu_2011_account_4014,4014,Clients – Factures à établir,account_type_2011_4_creance,t
lu_2011_account_4015,4015,Clients créditeurs,account_type_2011_4_creance,t
lu_2011_account_4019,4019,Corrections de valeur,account_type_2011_4_creance,f
lu_2011_account_402,402,Créances dont la durée résiduelle est supérieure à un an,account_type_2011_4_creance,f
lu_2011_account_4021,4021,Clients,account_type_2011_4_creance,t
lu_2011_account_4022,4022,Clients – Effets à recevoir,account_type_2011_4_creance,t
lu_2011_account_4023,4023,Clients douteux ou litigieux,account_type_2011_4_creance,t
lu_2011_account_4024,4024,Clients – Factures à établir,account_type_2011_4_creance,t
lu_2011_account_4025,4025,Clients créditeurs,account_type_2011_4_creance,t
lu_2011_account_4029,4029,Corrections de valeur,account_type_2011_4_creance,f
lu_2011_account_41,41,Créances sur des entreprises liées et sur des entreprises avec lesquelles la société a un lien de participation,account_type_2011_4_creance,f
lu_2011_account_411,411,Créances sur des entreprises liées,account_type_2011_4_creance,f
lu_2011_account_4111,4111,Créances dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_4_creance,f
lu_2011_account_41111,41111,Ventes de marchandises et de prestations de services,account_type_2011_4_creance,f
lu_2011_account_41112,41112,Prêts et avances,account_type_2011_4_creance,f
lu_2011_account_41113,41113,Intérêts courus,account_type_2011_4_creance,f
lu_2011_account_41114,41114,Dividendes à recevoir,account_type_2011_4_creance,f
lu_2011_account_41118,41118,Autres créances,account_type_2011_4_creance,f
lu_2011_account_41119,41119,Corrections de valeur,account_type_2011_4_creance,f
lu_2011_account_4112,4112,Créances dont la durée résiduelle est supérieure à un an,account_type_2011_4_creance,f
lu_2011_account_41121,41121,Ventes de marchandises et de prestations de services,account_type_2011_4_creance,f
lu_2011_account_41122,41122,Prêts et avances,account_type_2011_4_creance,f
lu_2011_account_41123,41123,Intérêts courus,account_type_2011_4_creance,f
lu_2011_account_41124,41124,Dividendes à recevoir,account_type_2011_4_creance,f
lu_2011_account_41128,41128,Autres créances,account_type_2011_4_creance,f
lu_2011_account_41129,41129,Corrections de valeur,account_type_2011_4_creance,f
lu_2011_account_412,412,Créances sur des entreprises avec lesquelles la société a un lien de participation,account_type_2011_4_creance,f
lu_2011_account_4121,4121,Créances dont la durée résiduelle est inférieure ou égale à un an,account_type_2011_4_creance,f
lu_2011_account_41211,41211,Ventes de marchandises et de prestations de service,account_type_2011_4_creance,f
lu_2011_account_41212,41212,Prêts et avances,account_type_2011_4_creance,f
lu_2011_account_41213,41213,Intérêts courus,account_type_2011_4_creance,f
lu_2011_account_41214,41214,Dividendes à recevoir,account_type_2011_4_creance,f
lu_2011_account_41218,41218,Autres créances,account_type_2011_4_creance,f
lu_2011_account_41219,41219,Corrections de valeur,account_type_2011_4_creance,f
lu_2011_account_4122,4122,Créances dont la durée résiduelle est supérieure à un an,account_type_2011_4_creance,f
lu_2011_account_41221,41221,Ventes de marchandises et de prestations de service,account_type_2011_4_creance,f
lu_2011_account_41222,41222,Prêts et avances,account_type_2011_4_creance,f
lu_2011_account_41223,41223,Intérêts courus,account_type_2011_4_creance,f
lu_2011_account_41224,41224,Dividendes à recevoir,account_type_2011_4_creance,f
lu_2011_account_41228,41228,Autres créances,account_type_2011_4_creance,f
lu_2011_account_41229,41229,Corrections de valeur,account_type_2011_4_creance,f
