id,code,name,state_id:id
l10n_tr_nilvera_einvoice_extended_tax_office_480,34245,Tuzla Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_481,34246,Kozyatağı Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_482,34247,Maslak Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_483,34248,Zincirlikuyu Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_484,34249,İkitelli Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_485,34251,Beşiktaş Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_486,34252,Ümraniye Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_487,34253,Yeditepe Veraset ve Harçlar Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_488,34254,Kasımpaşa Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_489,34255,Erenköy Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_490,34256,Hisar Veraset ve Harçlar Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_491,34257,Tuna Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_492,34258,Rıhtım Veraset ve Harçlar Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_493,34259,Güngören Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_494,34260,Kocasinan Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_495,34261,Güneşli Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_496,34262,Küçükyalı Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_497,34263,Pendik Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_498,34264,Bayrampaşa Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_499,34265,Beyazıt Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_500,34266,Beyoğlu Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_501,34269,Gaziosmanpaşa Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_502,34270,Göztepe Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_503,34271,Hocapaşa Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_504,34272,Kadıköy Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_505,34273,Kocamustafapaşa Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_506,34274,Mecidiyeköy Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_507,34276,Şişli Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_508,34277,Üsküdar Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_509,34278,Halkalı Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_510,34279,Kağıthane Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_511,34280,Zeytinburnu Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_512,34281,Beykoz Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_513,34283,Sarıyer Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_514,34284,Bakırköy Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_515,34285,Kartal Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_516,34287,Nakil Vasıtaları Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_517,34288,Sarıgazi Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_518,34291,Atışalanı Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_519,34292,Yakacık Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_520,34293,Yenibosna Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_521,34294,Avcılar Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_522,34295,Adalar Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_523,34296,Küçükçekmece Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_524,34297,Beylikdüzü Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_525,34298,Esenyurt Vergi Dairesi Müdürlüğü,base.state_tr_34
l10n_tr_nilvera_einvoice_extended_tax_office_526,35105,Dikili Malmüdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_527,35106,Foça Malmüdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_528,35107,Karaburun Malmüdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_529,35114,Seferihisar Malmüdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_530,35120,Beydağ Malmüdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_531,35201,Bayındır Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_532,35202,Bergama Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_533,35203,Menemen Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_534,35204,Ödemiş Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_535,35205,Tire Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_536,35206,Torbalı Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_537,35207,Kemalpaşa Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_538,35208,Urla Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_539,35209,Selçuk Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_540,35210,Kınık Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_541,35211,Kiraz Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_542,35212,Çeşme Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_543,35213,Aliağa Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_544,35215,Menderes Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_545,35250,İzmir İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_546,35251,9 Eylül Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_547,35252,Yamanlar Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_548,35254,Belkahve Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_549,35256,Karşıyaka Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_550,35257,Kemeraltı Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_551,35258,Konak Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_552,35259,Kordon Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_553,35260,Şirinyer Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_554,35261,Kadifekale Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_555,35262,Taşıtlar Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_556,35263,Hasan Tahsin Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_557,35264,Bornova Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_558,35266,Balçova Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_559,35267,Gaziemir Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_560,35268,Ege Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_561,35269,Çiğli Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_562,35270,Çakabey İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_35
l10n_tr_nilvera_einvoice_extended_tax_office_563,36103,Arpaçay Malmüdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_564,36105,Digor Malmüdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_565,36109,Kağızman Malmüdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_566,36111,Sarıkamış Malmüdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_567,36112,Selim Malmüdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_568,36113,Susuz Malmüdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_569,36115,Akyaka Malmüdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_570,36260,Kars Vergi Dairesi Müdürlüğü,base.state_tr_36
l10n_tr_nilvera_einvoice_extended_tax_office_571,37101,Araç Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_572,37102,Azdavay Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_573,37103,Bozkurt Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_574,37104,Cide Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_575,37105,Çatalzeytin Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_576,37106,Daday Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_577,37107,Devrekani Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_578,37108,İnebolu Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_579,37109,Küre Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_580,37112,Abana Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_581,37113,İhsangazi Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_582,37114,Pınarbaşı Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_583,37115,Şenpazar Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_584,37116,Ağlı Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_585,37117,Doğanyurt Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_586,37118,Hanönü Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_587,37119,Seydiler Malmüdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_588,37260,Kastamonu Vergi Dairesi Müdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_589,37261,Tosya Vergi Dairesi Müdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_590,37262,Taşköprü Vergi Dairesi Müdürlüğü,base.state_tr_37
l10n_tr_nilvera_einvoice_extended_tax_office_591,38103,Felahiye Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_592,38104,İncesu Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_593,38106,Sarıoğlan Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_594,38107,Sarız Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_595,38108,Tomarza Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_596,38109,Yahyalı Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_597,38110,Yeşilhisar Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_598,38111,Akkışla Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_599,38113,Hacılar Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_600,38114,Özvatan Malmüdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_601,38201,Develi Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_602,38202,Pınarbaşı Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_603,38203,Bünyan Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_604,38250,Kayseri İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_605,38251,Mimar Sinan Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_606,38252,Erciyes Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_607,38253,Kaleönü Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_608,38254,Gevher Nesibe Vergi Dairesi Müdürlüğü,base.state_tr_38
l10n_tr_nilvera_einvoice_extended_tax_office_609,39102,Demirköy Malmüdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_610,39103,Kofçaz Malmüdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_611,39105,Pehlivanköy Malmüdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_612,39106,Pınarhisar Malmüdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_613,39107,Vize Malmüdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_614,39260,Kırklareli Vergi Dairesi Müdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_615,39261,Lüleburgaz Vergi Dairesi Müdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_616,39262,Babaeski Vergi Dairesi Müdürlüğü,base.state_tr_39
l10n_tr_nilvera_einvoice_extended_tax_office_617,40101,Çiçekdağı Malmüdürlüğü,base.state_tr_40
l10n_tr_nilvera_einvoice_extended_tax_office_618,40103,Mucur Malmüdürlüğü,base.state_tr_40
l10n_tr_nilvera_einvoice_extended_tax_office_619,40104,Akpınar Malmüdürlüğü,base.state_tr_40
l10n_tr_nilvera_einvoice_extended_tax_office_620,40105,Akçakent Malmüdürlüğü,base.state_tr_40
l10n_tr_nilvera_einvoice_extended_tax_office_621,40106,Boztepe Malmüdürlüğü,base.state_tr_40
l10n_tr_nilvera_einvoice_extended_tax_office_622,40260,Kırşehir Vergi Dairesi Müdürlüğü,base.state_tr_40
l10n_tr_nilvera_einvoice_extended_tax_office_623,40261,Kaman Vergi Dairesi Müdürlüğü,base.state_tr_40
l10n_tr_nilvera_einvoice_extended_tax_office_624,41103,Kandıra Malmüdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_625,41202,Uluçınar Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_626,41203,İlyasbey Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_627,41204,Gölcük Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_628,41205,Karamürsel Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_629,41206,Körfez Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_630,41207,Derince Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_631,41250,Kocaeli İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_632,41252,Tepecik Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_633,41253,Alemdar Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_634,41254,Gebze İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_635,41290,Acısu Vergi Dairesi Müdürlüğü,base.state_tr_41
l10n_tr_nilvera_einvoice_extended_tax_office_636,42103,Bozkır Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_637,42106,Doğanhisar Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_638,42109,Hadim Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_639,42111,Kadınhanı Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_640,42115,Sarayönü Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_641,42117,Yunak Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_642,42118,Akören Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_643,42119,Altınekin Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_644,42121,Derebucak Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_645,42122,Hüyük Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_646,42123,Taşkent Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_647,42124,Ahırlı Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_648,42125,Çeltik Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_649,42126,Derbent Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_650,42127,Emirgazi Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_651,42128,Güneysınır Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_652,42129,Halkapınar Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_653,42130,Tuzlukçu Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_654,42131,Yalıhüyük Malmüdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_655,42201,Akşehir Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_656,42202,Ereğli Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_657,42204,Beyşehir Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_658,42205,Cihanbeyli Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_659,42206,Çumra Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_660,42207,Seydişehir Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_661,42208,Ilgın Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_662,42209,Kulu Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_663,42210,Karapınar Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_664,42250,Konya İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_665,42251,Selçuk Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_666,42252,Mevlana Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_667,42253,Meram Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_668,42254,Alaaddin Vergi Dairesi Müdürlüğü,base.state_tr_42
l10n_tr_nilvera_einvoice_extended_tax_office_669,43101,Altıntaş Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_670,43102,Domaniç Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_671,43107,Aslanapa Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_672,43108,Dumlupınar Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_673,43109,Hisarcık Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_674,43110,Şaphane Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_675,43111,Çavdarhisar Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_676,43112,Pazarlar Malmüdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_677,43201,30 Ağustos Vergi Dairesi Müdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_678,43260,Gediz Vergi Dairesi Müdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_679,43261,Simav Vergi Dairesi Müdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_680,43262,Tavşanlı Vergi Dairesi Müdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_681,43263,Emet Vergi Dairesi Müdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_682,43280,Çinili Vergi Dairesi Müdürlüğü,base.state_tr_43
l10n_tr_nilvera_einvoice_extended_tax_office_683,44101,Akçadağ Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_684,44102,Arapgir Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_685,44103,Arguvan Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_686,44104,Darende Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_687,44105,Doğanşehir Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_688,44106,Hekimhan Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_689,44107,Pütürge Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_690,44108,Yeşilyurt Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_691,44109,Battalgazi Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_692,44110,Doğanyol Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_693,44111,Kale Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_694,44112,Kuluncak Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_695,44113,Yazıhan Malmüdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_696,44251,Fırat Vergi Dairesi Müdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_697,44252,Beydağı Vergi Dairesi Müdürlüğü,base.state_tr_44
l10n_tr_nilvera_einvoice_extended_tax_office_698,45110,Selendi Malmüdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_699,45113,Ahmetli Malmüdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_700,45114,Gölmarmara Malmüdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_701,45115,Köprübaşı Malmüdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_702,45201,Akhisar Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_703,45202,Alaşehir Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_704,45203,Demirci Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_705,45204,Kırkağaç Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_706,45205,Salihli Adil Oral Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_707,45206,Sarıgöl Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_708,45207,Saruhanlı Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_709,45208,Soma Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_710,45209,Turgutlu Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_711,45210,Gördes Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_712,45211,Kula Vergi Dairesi Müdürlüğü,base.state_tr_45
