"id","name","code","account_type","note","chart_template_id/id","nocreate","reconcile"
"chartgr_62_05_03","Ασφάλιστρα πιστώσεων","62.05.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_06","Αποθήκευτρα","62.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_00","Εδαφικών εκτάσεων","62.07.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_01","Κτιρίων - Εγκαταστάσεων κτιρίων - Τεχνικών έργων","62.07.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_02","Μηχανημάτων - Τεχνικών Εγκαταστάσεων - Λοιπού Μηχαν. Εξοπλισμού","62.07.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_03","Μεταφορικών μέσων","62.07.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_04","Επίπλων και λοιπού εξοπλισμού","62.07.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_05","Εμπορευμάτων","62.07.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_06","Ετοίμων προϊόντων","62.07.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_07","Λοιπών υλικών αγαθών","62.07.07","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_91","Έξοδα μεταφορικού έργου","62.91","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_00","Φωτισμός (πλην ηλεκτρικής ενέργειας παραγωγής)","62.98.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_01","Φωταέριο (πλην φωταερίου παραγωγής)","62.98.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_02","Ύδρευση  (πλην ύδρευσης παραγωγής)","62.98.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_03","Έξοδα ξενοδοχείων για εξυπηρέτηση πελατών μας","62.98.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_00_00","Φόρος εισοδήματος μη συμψηφιζόμενος εσωτερικού","63.00.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_00_01","Φόρος εισοδήματος μη συμψηφιζόμενος εξωτερικού","63.00.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_01","Εισφορά ΟΓΑ","63.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_02_00","Χαρτόσημο συναλλαγματικών και αποδείξεων","63.02.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_02_01","Χαρτόσημο λοιπών πράξεων","63.02.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_00","Αυτοκινήτων επιβατικών","63.03.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_01","Αυτοκινήτων φορτηγών","63.03.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_02","Σιδηροδρομικών οχημάτων","63.03.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_03","Πλωτών μέσων","63.03.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_04","Εναέριων μέσων","63.03.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_00","Τέλη καθαριότητας και φωτισμού","63.04.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_01","Φόροι & τέλη ανεγειρόμενων ακινήτων","63.04.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_03","Τέλη ακίνητης περιουσίας","63.04.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_99","Λοιποί φόροι - τέλη","63.04.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_05","Φόροι - Τέλη προβλέπονται από διεθνείς οργανισμούς","63.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_06","Λοιποί φόροι - τέλη εξωτερικού","63.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_90","Τέλη υπέρ τρίτων επί κατασκευαζομένων τεχνικών έργων","63.90","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_00","Χαρτόσημο μισθωμάτων","63.98.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_01","Τέλη ύδρευσης","63.98.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_02","Φόρος ακίνητης περιουσίας","63.98.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_03","Χαρτόσημο κερδών ","63.98.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_04","Χαρτόσημο εσόδων από τόκους","63.98.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_05","Χαρτόσημο τιμολογίων (αγοράς και πώλησης)","63.98.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_06","Χαρτόσημο αμοιβών τρίτων","63.98.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_07","Κρατήσεις υπέρ Δημοσίου και Τρίτων από πωλήσεις προς το Δημόσιο  και ΝΠΔΔ","63.98.07","expense","Για ταμεία και χαρτόσημα","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_08","Φ.Π.Α. Εκπιπτόμενος","63.98.08","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_09","Φ.Π.Α. Μη εκπιπτόμενος","63.98.09","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_99","Λοιποί φόροι - τέλη","63.98.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_00","Έξοδα κίνησης (καυσιμά - λιπαντικά - διόδια) μεταφορικών μέσων","64.00.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_01","Έξοδα μεταφοράς προσωπικού με μεταφορικά μέσα τρίτων","64.00.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_02","Έξοδα μεταφοράς υλικών - αγαθών αγορών με μεταφορικά μέσα τρίτων","64.00.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_03","Έξοδα μεταφοράς υλικών - αγαθών πωλήσεων με μεταφ. μέσα τρίτων","64.00.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_04","Έξοδα διακινήσεων (εσωτερικών) υλικών - αγαθών με μετ.μέσα τρίτων","64.00.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_01_00","Έξοδα ταξιδίων εσωτερικού","64.01.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_01_01","Έξοδα ταξιδίων εξωτερικού","64.01.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_00","Διαφημίσεις από τον τύπο","64.02.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_01","Διαφημίσεις από από το ραδιόφωνο - τηλεόραση","64.02.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_02","Διαφημίσεις από τον κινηματογράφο","64.02.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_03","Διαφημίσεις από τα λοιπά μέσα ενημέρωσης","64.02.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_04","Έξοδα λειτουργίας φωτεινών επιγραφών","64.02.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_05","Έξοδα συνεδρίων - δεξιώσεων και άλλων παρεμφερών εκδηλώσεων","64.02.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_06","Έξοδα υποδοχής και φιλοξενίας","64.02.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_07","Έξοδα προβολής διά λοιπών μεθόδων","64.02.07","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_08","Έξοδα λόγω εγγύησης πωλήσεων","64.02.08","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_09","Έξοδα αποστολής δειγμάτων","64.02.09","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_10","Αξία χορηγούμενων δειγμάτων","64.02.10","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_99","Διάφορα έξοδα προβολής και διαφήμισης","64.02.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_03_00","Έξοδα εκθέσεων εσωτερικού","64.03.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_03_01","Έξοδα εκθέσεων εξωτερικού","64.03.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_03_02","Έξοδα επιδείξεων","64.03.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_04_00","Ειδικά έξοδα εξαγωγών δίχως δικαιολογητικά","64.04.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_05_00","Συνδρομές σε περιοδικά και εφημερίδες","64.05.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_05_01","Συνδρομές - Εισφορές σε επαγγελματικές οργανώσεις","64.05.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_05_02","Δικαιώματα Χρηματιστηρίου διαπραγμάτευσης τίτλων","64.05.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_00","Δωρεές για κοινωφελείς σκοπούς","64.06.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_01","Επιχορηγήσεις για κοινωφελείς σκοπούς","64.06.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_02","Αξία δώρων αποθεμάτων για κοινοφελείς σκοπούς","64.06.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_98","Λοιπές δωρεές","64.06.98","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_99","Λοιπές επιχορηγήσεις","64.06.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_00","Έντυπα ","64.07.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_01","Υλικά πολλαπλών εκτυπώσεων","64.07.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_02","Έξοδα πολλαπλών εκτυπώσεων","64.07.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_03","Γραφική ύλη και λοιπά υλικά γραφείων","64.07.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_00","Καύσιμα και λοιπά υλικά θέρμανσης","64.08.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_01","Υλικά καθαριότητας","64.08.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_02","Υλικά φαρμακείου","64.08.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_99","Λοιπά υλικά άμεσης κατανάλωσης","64.08.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_09_00","Έξοδα δημοσίευσης ισολογισμών και προσκλήσεων","64.09.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_09_01","Έξοδα δημοσίευσης ","64.09.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_09_99","Έξοδα δημοσίευσης ","64.09.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_10_00","Προμήθειες και λοιπά έξοδα αγοράς συμμετοχών και χρεογράφων","64.10.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_10_01","Προμήθειες και λοιπά έξοδα πώλησης συμμετοχών και χρεογράφων","64.10.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_10_99","Λοιπά έξοδα συμμετοχών και χρεογράφων","64.10.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_11","Διαφορές αποτίμησης συμμετοχών και χρεογράφων","64.11","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_12_00","Διαφορές από πώληση συμμετοχών","64.12.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_12_01","Διαφορές από πώληση συμμετοχών σε λοιπές πλην Α.Ε. επιχειρήσεις","64.12.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_12_02","Διαφορές από πώληση χρεογράφων","64.12.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98","Διάφορα έξοδα ","64.98","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_00","Κοινοπραξίες δαπανών","64.98.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_01","Έξοδα λειτουργίας Οργάνων διοίκησης","64.98.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_02","Δικαστικά και έξοδα έξοδα εξώδικων ενεργειών","64.98.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_03","Έξοδα συμβολαιογράφων","64.98.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_04","Έξοδα λοιπών ελευθέρων επαγγελματιών","64.98.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_05","Έξοδα διαφόρων τρίτων","64.98.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_06","Απώλεια Συναλλάγματος","64.98.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_00","Τόκοι και έξοδα δανείων σε δρχ. μη μετατρέψιμων σε μετοχές","65.00.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_01","Τόκοι και έξοδα δανείων σε δρχ. μετατρέψιμων σε μετοχές","65.00.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_02","Τόκοι και έξοδα δανείων με ρήτρα Ξ.Ν. μη μετατρέψιμων σε μετοχές","65.00.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_03","Τόκοι και έξοδα δανείων με ρήτρα Ξ.Ν. μετατρέψιμων σε μετοχές","65.00.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_04","Τόκοι και έξοδα δανείων σε Ξ.Ν. μη μετατρέψιμων σε μετοχές","65.00.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_05","Τόκοι και έξοδα δανείων σε Ξ.Ν. μετατρέψιμων σε μετοχές","65.00.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_00","Τόκοι και έξοδα Τραπεζικών μακροπρόθεσμων υποχρεώσεων σε δρχ.","65.01.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_01","Τόκοι και έξοδα Τραπεζικών μακρ/σμων υποχρ. σε δρχ.με ρήτρα Ξ.Ν.","65.01.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_02","Τόκοι και έξοδα Τραπεζικών μακροπρόθεσμων υποχρεώσεων σε Ξ.Ν.","65.01.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_03","Τόκοι και έξοδα λοιπών μακροπρόθεσμων υποχρεώσεων προς Ταμιευτήρια","65.01.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_04","Τόκοι και έξοδα λοιπών μακροπρόθεσμων υποχρεώσεων προς συγγενείς (συνδεδεμένες) επιχειρήσεις σε δρχ.","65.01.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_05","Τόκοι και έξοδα λοιπών μακροπρόθεσμων υποχρεώσεων προς συγγενείς (συνδεδεμένες) επιχειρήσεις σε Ξ.Ν.","65.01.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_06","Τόκοι και έξοδα λοιπών μακρ/σμων υποχρ. προς εταίρους και διοικούντες","65.01.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_07","Τόκοι και έξοδα λοιπών μακρ/σμων γραμματίων πληρωτέων σε δρχ","65.01.07","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_08","Τόκοι και έξοδα λοιπών μακρ/σμων γραμματίων πληρωτέων σε Ξ.Ν.","65.01.08","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_09","Τόκοι και έξοδα λοιπών μακρ/σμων υποχρ. προς το Δημόσιο από φόρους","65.01.09","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_10","Τόκοι και έξοδα λοιπών μακρ/σμων υποχρ. προς ασφαλιστικά ταμεία","65.01.10","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_98","Τόκοι και έξοδα λοιπών μακρ/σμων υποχρεώσεων σε δρχ.","65.01.98","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_99","Τόκοι και έξοδα λοιπών μακρ/σμων υποχρεώσεων σε Ξ.Ν.","65.01.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_02","Προεξοφλητικοί τόκοι και έξοδα Τραπεζών","65.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_03","Τόκοι και έξοδα χρηματοδοτήσεων τραπεζών εγγυημένων με αξιόγραφα","65.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_04","Τόκοι και έξοδα βραχυπρόθεσμων τραπεζικών χορηγήσεων για εξαγωγές","65.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_05","Τόκοι και έξοδα λοιπών βραχυπρόθεσμων τραπεζικών χρηματοδοτήσεων","65.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_06","Τόκοι και έξοδα λοιπών βραχυπρόθεσμων υποχρεώσεων","65.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_07","Χαρτόσημα συμβάσεων δανείων και χρηματοδοτήσεων (και ειδικός φόρος)","65.07","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_08","Έξοδα ασφαλειών (π.χ. εμπράγματων) δανείων & χρηματοδοτήσεων","65.08","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_09","Παροχές σε ομολογιούχους επί πλέον τόκου","65.09","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_10","Προμήθειες εγγυητικών επιστολών","65.10","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_90","Τόκοι και έξοδα εισπράξεως απαιτήσεων με σύμβαση Factoring","65.90","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_98_00","Εισπρακτικά γραμματίων εισπρακτέων","65.98.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_98_99","Διάφορα έξοδα Τραπεζών","65.98.99","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_01","Αποσβέσεις Ορυχείων","66.00.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_02","Αποσβέσεις Μεταλλείων","66.00.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_03","Αποσβέσεις Λατομείων","66.00.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_05","Αποσβέσεις Φυτειών","66.00.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_06","Αποσβέσεις Δασών","66.00.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_11","Αποσβέσεις Ορυχείων εκτός εκμεττάλευσης","66.00.11","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_12","Αποσβέσεις Μεταλλείων εκτός εκμεττάλευσης","66.00.12","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_13","Αποσβέσεις Λατομείων εκτός εκμεττάλευσης","66.00.13","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_15","Αποσβέσεις Φυτειών εκτός εκμεττάλευσης","66.00.15","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_00_16","Αποσβέσεις Δασών εκτός εκμεττάλευσης","66.00.16","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_00","Αποσβέσεις κτιρίων - εγκαταστάσεων κτιρίων","66.01.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_01","Αποσβέσεις Τεχνικών έργων εξυπηρέτησης μεταφορών","66.01.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_02","Αποσβέσεις λοιπών τεχνικών έργων","66.01.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_03","Αποσβέσεις διαμόρφωσης γηπέδων","66.01.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_07","Αποσβέσεις κτιρίων - εγκαταστάσεις κτιρίων σε ακίνητα τρίτων","66.01.07","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_08","Αποσβέσεις Τεχνικών έργων εξυπηρέτησης μεταφορών σε ακίνητα τρίτων","66.01.08","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_09","Αποσβέσεις λοιπών τεχνικών έργων σε ακίνητα τρίτων","66.01.09","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_10","Αποσβέσεις διαμόρφωσης γηπέδων τρίτων","66.01.10","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_14","Αποσβέσεις κτιρίων - εγκαταστάσεων κτιρίων εκτός εκμετάλλευσης","66.01.14","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_15","Αποσβέσεις Τεχνικών έργων εξυπηρ. μεταφορών εκτός εκμετάλλευσης","66.01.15","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_16","Αποσβέσεις λοιπών τεχνικών έργων εκτός εκμετάλλευσης","66.01.16","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_17","Αποσβέσεις διαμορφώσεως γηπέδων εκτός εκμετάλλευσης","66.01.17","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_21","Αποσβέσεις κτιρίων - εγκαταστάσεις κτιρίων σε ακίνητα τρίτων εκτός εκμετάλλευσης","66.01.21","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_22","Αποσβέσεις Τεχνικών έργων εξυπηρέτησης μεταφορών σε ακίνητα τρίτων εκτός εκμετάλλευσης","66.01.22","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_23","Αποσβέσεις λοιπών τεχνικών έργων σε ακίνητα τρίτων εκτός εκμετάλλευσης","66.01.23","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_01_24","Αποσβέσεις διαμόρφωσης γηπέδων τρίτων  εκτός εκμετάλλευσης","66.01.24","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_00","Αποσβέσεις μηχανημάτων ","66.02.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_01","Αποσβέσεις τεχνικών εγκαταστάσεων ","66.02.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_02","Αποσβέσεις φορητών μηχανημάτων ""χειρός""","66.02.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_03","Αποσβέσεις εργαλείων","66.02.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_04","Αποσβέσεις καλουπιών - ιδιοκατασκευών","66.02.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_05","Αποσβέσεις μηχανολογικών οργάνων","66.02.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_06","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού","66.02.06","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_07","Αποσβέσεις μηχανημάτων σε ακίνητα τρίτων","66.02.07","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_08","Αποσβέσεις τεχνικών εγκαταστάσεων σε ακίνητα τρίτων","66.02.08","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_09","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού σε ακίνητα τρίτων","66.02.09","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_10","Αποσβέσεις μηχανημάτων εκτός εκμετάλλευσης","66.02.10","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_11","Αποσβέσεις τεχνικών εγκαταστάσεων εκτός εκμετάλλευσης","66.02.11","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_12","Αποσβέσεις φορητών μηχανημάτων ""χειρός"" εκτός εκμετάλλευσης","66.02.12","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_13","Αποσβέσεις εργαλείων εκτός εκμετάλλευσης","66.02.13","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_14","Αποσβέσεις καλουπιών - ιδιοκατασκευών εκτός εκμετάλλευσης","66.02.14","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_15","Αποσβέσεις μηχανολογικών οργάνων εκτός εκμετάλλευσης","66.02.15","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_16","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού εκτός εκμετάλλευσης","66.02.16","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_17","Αποσβέσεις μηχανημάτων σε ακίνητα τρίτων εκτός εκμετάλλευσης","66.02.17","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_18","Αποσβέσεις τεχνικών εγκαταστάσεων σε ακίνητα τρίτων εκτός εκμετάλλευσης","66.02.18","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_02_19","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού σε ακίνητα τρίτων εκτός εκμετάλλευσης","66.02.19","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_03_00","Αποσβέσεις αυτοκινήτων λεωφορείων","66.03.00","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_03_01","Αποσβέσεις λοιπών επιβατικών αυτοκινήτων","66.03.01","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_03_02","Αποσβέσεις αυτοκινήτων φορτηγών - ρυμουλκών - Ειδικής χρήσης","66.03.02","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_03_03","Αποσβέσεις σιδηροδρομικών οχημάτων","66.03.03","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_03_04","Αποσβέσεις πλωτών μέσων","66.03.04","expense","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_66_03_05","Αποσβέσεις εναέριων μέσων","66.03.05","expense","","l10n_gr.l10n_gr_chart_template","False","False"
